ID	OAvsPreserved_logFC	OAvsPreserved_padjFilter
MASP2	-0.0204231821973311	NA
MASP2	-0.00829916954561227	NA
MASP2	-0.0188771218539774	NA
MAST1	0.00573030184079393	0.909898665515681
MAST2	-0.00944982290727037	0.892094389118345
MAST3	-0.0381653885084994	0.38433215122494
MAST4	-0.0489856109672235	NA
MASTL	-0.00264810142999394	0.97020429206443
MASTL	-0.0131664787305681	0.79057886531876
MAT1A	-0.0217122203658953	NA
MAT2A	-0.0469915405813754	0.710066222007052
MAT2B	-0.0769961648139752	0.38433215122494
MAT2B	0.046460462758052	0.560733518496291
MAT2B	0.0632935452043437	NA
MATK	0.0442096227207811	NA
MATK	-0.0343257547152787	0.628502659250269
MATK	0.00604062978390818	NA
MATN1	-0.0431169407316352	NA
MATN2	-0.0481754372348426	0.633783238104775
MATN2	-0.264353107759559	0.183680577381513
MATN3	0.195708427939211	0.48549996061786
MATN4	-0.448576201898476	0.0444945351099021
MATN4	-0.205239961179949	NA
MATN4	-0.352262035900214	0.06684519173601
MATR3	-0.00689953101496599	NA
MATR3	0.0173336193894968	NA
MATR3	-0.143804452176296	0.0490249860088047
MATR3	0.0759621801056767	0.500263752269274
MAX	-0.0048842960076696	0.946533695638695
MAX	0.0257513172690436	NA
MAX	-0.00530298967199627	0.951330544398117
MAX	-0.0746568029797912	0.0293603743741615
MAX	-0.00796834754498121	0.880490444544273
MAZ	-0.0028240830133015	0.96172027680333
MAZ	-0.0172991074772133	NA
MAZ	0.0340173224960951	0.648879431236408
MB	0.176711506914732	NA
MB	0.00651941844443638	NA
MB	0.235175947883967	NA
MB	-0.0431810660021767	NA
MBD1	0.0590786574997058	0.295600013234125
MBD1	0.0766457032854468	0.148576285260127
MBD2	0.0318348903164969	NA
MBD2	-0.020718813003727	NA
MBD2	0.00530727848446233	NA
MBD2	0.00811016021450151	NA
MBD3	-0.00885217985970499	0.920919117473602
MBD3L1	0.0144159837608067	NA
MBD3L2	-0.00815543543049557	NA
MBD4	-0.23273683786984	0.0536127247926429
MBD5	0.00443237224213355	NA
MBD5	0.00751921629187358	0.886824560532782
MBD6	-0.0367825754784228	0.755560416710203
MBIP	-0.0599413289372386	0.36156023282002
MBIP	-0.0117930647458202	0.901283350083572
MBL1P1	-0.0299144209209476	0.525077303587273
MBL2	-0.0122278635139139	0.871579761377705
MBLAC1	-0.100708359415354	0.00488093951909168
MBLAC2	-0.0165809452090535	NA
MBLAC2	-0.00994134732792951	NA
MBNL1	0.102094760199847	0.156197269757003
MBNL1	-0.00130412968946914	0.991365929898686
MBNL1	0.0264585531557797	NA
MBNL2	-0.000592330401570251	0.993001360758978
MBNL2	-0.0236337712096777	0.84119559218402
MBNL2	-0.016103835511144	0.805610813187582
MBNL3	0.0163195885970389	NA
MBNL3	-0.00265195596824608	NA
MBNL3	-0.00507193631752401	0.951416419001002
MBOAT1	0.0334773604626397	NA
MBOAT1	-0.0387351665607483	0.746907066323197
MBOAT2	-0.0129983606198341	0.823354204189086
MBOAT2	-0.0221027435385661	NA
MBOAT7	-0.0238288973687535	0.816511038588223
MBP	0.0386242219202133	NA
MBP	0.0548757130452771	0.620284118811089
MBP	0.0429537261215343	NA
MBTD1	-0.0727203747312783	0.171629685122587
MBTD1	-0.186565433683921	0.0847748566594444
MBTPS1	-0.0079028134212269	0.96825326154146
MBTPS1	0.0907055317562389	0.456967736674061
MBTPS2	0.0485412430054915	NA
MC1R	0.0190170879801457	0.861837247792363
MC2R	-0.00505966511795997	NA
MC3R	-0.0109523637508513	NA
MC4R	0.0294581898687918	NA
MC5R	0.00202617137414407	NA
MCAM	0.00873758728395568	NA
MCART1	-0.00539785988466512	NA
MCART1	-0.330879106903319	0.0569335070701622
MCART2	-0.029383607961198	NA
MCART2	0.0302527373449433	NA
MCART6	0.0201436346022872	NA
MCART6	-0.00807444913520339	NA
MCAT	0.0324834515247003	NA
MCAT	0.0152696652663975	NA
MCC	-0.0100606442538291	NA
MCCC1	-0.166139197320888	0.00732350390182521
MCCC2	0.00728342467650833	0.905463058579633
MCCD1	0.00213827561711	0.981447919814121
MCEE	-0.096046178757982	0.298532691418884
MCF2	0.0251104528645545	0.421878964571741
MCF2L	0.0333346553172653	NA
MCF2L2	-0.00571998515349215	NA
MCF2L2	0.0110895671403997	0.810982420545582
MCFD2	0.00509579473867561	0.970070798186806
MCFD2	0.0493354797583487	0.19092103075033
MCHR1	0.00136222221009241	NA
MCHR2	0.0387839916315311	0.63032263566522
MCHR2	-0.0517001771449594	NA
MCL1	0.00439458777736057	0.981447919814121
MCL1	0.131334450897176	0.123871296301087
MCM10	0.0223656876034806	NA
MCM10	0.0154740659307873	NA
MCM2	0.0460514065486262	0.265890933289787
MCM3	0.0667848396255621	0.524380965094998
MCM3	0.0205372753184481	0.856745661417323
MCM3AP	0.00535588320354741	0.9572090728227
MCM3APAS	-0.0682480306763971	0.0703304137213249
MCM4	0.0230536945001072	NA
MCM4	0.14007790015131	0.0124047947145144
MCM5	0.0386187778205809	0.514196380786956
MCM6	-0.106073576982851	0.0731053918861629
MCM7	0.0316670685368381	NA
MCM7	-0.0195167307804809	0.830631022348363
MCM7	0.00541736786692493	NA
MCM8	0.0238606091557969	NA
MCM8	0.0236466452526232	0.613957525091641
MCM8	-0.309746327218575	0.0526595010809911
MCMDC1	-0.032349572065967	NA
MCOLN1	0.0314792197595786	0.685263491639665
MCOLN2	-0.0486679375888546	0.828848279367723
MCOLN3	0.0979128188882488	0.230860959177498
MCOLN3	0.116140155412401	0.195498729519011
MCPH1	0.0348415380072513	0.445285487284582
MCRS1	0.0527254643881214	0.379570484528984
MCRS1	0.0803667104028509	0.0840655647514741
MCTP1	0.0287232503280501	NA
MCTP1	0.00659039631764635	NA
MCTP1	0.0314878237737135	NA
MCTP2	-0.0119270784772576	0.828848279367723
MCTS1	-0.0277791135656722	NA
MDC1	-0.0554376906811402	0.424608364134993
MDFI	-0.000269840973090574	NA
MDFIC	0.18136147096936	0.0376830368295596
MDGA1	-0.0226038881508908	0.665005588056824
MDGA2	-0.0117122669232499	NA
MDH1	0.0486394942966459	0.578613804408841
MDH1B	-0.0478919077031046	NA
MDH2	0.123273792393364	0.0478514660011818
MDK	-0.0329197623898674	NA
MDK	0.0305583971648886	0.453692039765852
MDK	-0.332099317238049	0.0977668798590523
MDK	0.0132167529763034	NA
MDK	-0.00965377394363287	NA
MDM1	-0.00942111914510502	NA
MDM1	0.0111148783723181	0.819224505029136
MDM1	0.0277766087261373	0.445013792423067
MDM2	0.0120935768720827	NA
MDM2	0.0236475660504176	0.784457799874187
MDM2	0.0123150528850866	NA
MDM2	0.0268569036664834	NA
MDM4	-0.0410131383051446	0.410159625216162
MDN1	-0.00410497580209324	NA
MDP1	-0.0945876784688711	0.232826658022589
MDS1	0.0117943735690993	NA
ME1	-0.0533492426103042	NA
ME2	0.00565826461130214	NA
ME2	0.0951240458499196	0.0315415506780137
ME3	0.0172065190116646	NA
ME3	-0.0296412422957122	0.70452348872933
ME3	-0.00221622269869126	0.973871676469577
MEA1	-0.019807075453679	0.854351109678021
MEAF6	-0.0353148780369352	0.546884959864959
MECP2	0.0324944947917913	0.550030766794975
MECR	-0.0308936394977399	NA
MECR	-0.0855684923248008	0.0253546105155601
MED10	-0.0804451050840509	0.241930602128911
MED11	-0.0407624643289166	NA
MED12	-0.117936379846743	0.0775863150011756
MED12L	0.0265000558862978	NA
MED13	-0.00224678316884752	NA
MED13	-0.00962119727530286	NA
MED13L	0.00542742485791248	0.93698933669429
MED15	-0.0281312089506986	0.643407963212243
MED15	-0.0257402471974402	0.394009864034085
MED16	-0.121653309960941	0.0320401832803505
MED16	-0.12984171683568	0.1311145880754
MED16	-0.0675981072092497	0.60067162111017
MED18	0.00744456066012944	NA
MED19	-0.0597327747927281	0.335303489990872
MED20	-0.0388869623071795	0.628132149306455
MED21	-0.00111529593231108	NA
MED22	0.00607412174536925	0.94186526819629
MED22	-0.0334881242570724	0.670246309742137
MED23	0.0265013695622365	0.820015803500595
MED23	-0.0359422475678617	0.273086948161865
MED23	0.0250569690103273	0.530897319104428
MED24	-0.00840248334840332	0.931672666310976
MED24	-0.0101169810661226	0.949104447151233
MED25	0.0401170325084301	0.641391813209347
MED26	0.027588963766938	0.655785036045202
MED27	0.0283883362527444	0.834933035989309
MED27	-0.00359229909257586	0.970055836161537
MED28	-0.0497241560162145	0.459017240408705
MED29	-0.0965806693341626	0.0180610745033624
MED30	0.0199381306637214	0.84496054383094
MED31	-0.00398190753582828	NA
MED4	-0.0278965488515457	0.636936013670362
MED6	-0.0925840618701095	0.0803950660199278
MED8	-0.00176859316242606	0.985136461042517
MED8	0.00463289591614036	0.960388412526365
MED8	0.00801329889583968	0.950919985041009
MED9	-0.00496554104212166	0.915529319653985
MEF2A	0.0637009820426009	0.573818938581261
MEF2B	0.0102557784055897	NA
MEF2C	-0.214565808854994	0.00234117622092479
MEF2D	0.0144702932109499	0.931617649777053
MEFV	0.0223395019043675	NA
MEFV	-0.0135974155049166	NA
MEG3	-0.673811749517938	0.000409764393482675
MEG3	-0.433244947714591	0.000322692466061337
MEGF10	0.0163612018582366	0.92520468235578
MEGF10	0.0697094786332446	0.229762080676032
MEGF11	-0.0120872314835596	NA
MEGF8	-0.031505700080074	NA
MEGF8	0.0300659944875408	NA
MEGF9	0.0224896442998537	NA
MEGF9	-0.00977351908359303	NA
MEI1	-0.10612541678618	0.000809291533677271
MEI1	-0.115096680424504	0.00245548550091277
MEI1	0.0429855462076176	0.10063660597016
MEIG1	-0.00222427661001312	NA
MEIG1	0.0375548083055275	0.280325305063826
MEIS1	-0.0698953398419864	0.189970881743714
MEIS2	-0.111042040235299	0.227205951379514
MEIS2	0.00736523319097682	NA
MEIS2	0.0494488805805382	NA
MEIS2	-0.0168437756265938	NA
MEIS3	-0.00471533437039984	NA
MEIS3	0.0104674181223663	NA
MEIS3P1	-0.0249091172134932	0.797904429515866
MELK	0.0579728706167062	NA
MELK	0.0648386616333152	0.227360075336369
MEMO1	-0.00356811032776427	0.968798587400714
MEN1	-0.0138823372449783	NA
MEN1	-0.000731967843567993	NA
MEN1	-0.0345744536489665	NA
MEN1	0.0272171770882572	0.684537105028665
MEOX1	0.0745405957508973	NA
MEOX1	0.00023079052733177	NA
MEOX1	0.0249007678461917	NA
MEOX2	-0.0104722006399873	NA
MEP1A	-0.0189877327881476	NA
MEP1B	0.00296251353341326	NA
MEPCE	-0.0363129731794594	0.679998903211114
MEPE	-0.0971177007290063	0.250892622053516
MERTK	-0.0275861745405095	0.731252452692208
MERTK	-0.112476963239164	0.201687461502275
MESDC1	0.000793736128644085	NA
MESDC2	-0.00149473562636349	NA
MESP1	-0.0214007627671569	NA
MESP2	0.0158635979938868	0.911594714422802
MEST	-0.0112645515774323	NA
MEST	-0.00326706502438423	NA
MEST	-0.0162600106338289	NA
MET	0.0137981929846589	NA
METAP1	0.0832659702023335	0.215493128296908
METAP2	-0.104973778675848	0.112488080678621
METRN	0.0230458711322878	0.857914454681986
METRNL	0.348546318084038	0.000212156201540499
METRNL	0.251895529202031	0.00635418659524526
METRNL	0.0742352382617213	0.142721910963633
METRNL	0.256494298414303	0.0149413435492221
METRNL	0.268551850779497	0.0011823630501188
METT10D	-0.0551403609371111	0.205427632818863
METT11D1	-0.0675782724688823	0.120896553125494
METT11D1	-0.00505524053757878	NA
METT11D1	-0.0772197002247035	NA
METT5D1	-0.00270628861244226	NA
METTL1	0.00381201962997224	0.974034267909391
METTL1	-0.0436396034092832	NA
METTL1	0.00416094676137568	NA
METTL10	0.031913779105972	NA
METTL10	-0.0214491999034978	NA
METTL11A	0.0422626812280757	NA
METTL11A	0.0326691955352345	0.721875615966723
METTL13	0.0207174251320055	0.836679756716853
METTL13	-0.0147723875586205	0.893229247681605
METTL14	0.0395505629664878	NA
METTL2A	-0.0174636987714578	NA
METTL2A	0.00827994856960146	0.883625875859186
METTL2B	-0.00248778506300429	NA
METTL3	0.00810102772178922	0.949635084753792
METTL4	0.0139498668144995	0.838917353342566
METTL5	0.00219857092546327	0.986539374375137
METTL6	0.00456596181158275	NA
METTL7A	-0.116709446329571	0.00793717686354835
METTL7B	0.00910069625420107	NA
METTL8	-0.0171903232778368	NA
METTL9	0.0131855752653776	NA
METTL9	-0.0521716670654504	NA
MEX3B	-0.0309883845307874	NA
MEX3C	0.0175855377965819	0.787338769712551
MEX3D	0.139335038261278	8.12862137522348e-05
MFAP1	0.0308024414554069	0.759797126874472
MFAP2	0.0149401234993949	NA
MFAP2	-0.0095667482469759	NA
MFAP2	-0.192935983911493	0.0140954491589379
MFAP3	0.0164882616384574	0.743100172851684
MFAP3L	-0.00665822467726684	0.912940952278703
MFAP3L	-0.00296520611710971	NA
MFAP3L	0.0202282220285346	NA
MFAP4	0.0337359627698479	0.869191481460205
MFAP5	0.0467889243951047	0.383272995544968
MFF	0.00982670485628567	0.887589814657898
MFF	0.0135589569455057	0.934383228715617
MFGE8	0.128374081729559	0.118076517493587
MFHAS1	-0.0771179572099863	0.0460850386252073
MFI2	0.035965724472959	0.607696898275001
MFI2	0.15762825454393	0.11227112860093
MFI2	0.0468551198575504	0.771373006601018
MFN1	-0.0355054445371445	NA
MFN1	-0.044861961644389	0.33786709007664
MFN2	0.0761870887748888	0.246019719650522
MFNG	-0.0337528366198034	NA
MFRP	-0.012614842711117	NA
MFSD1	0.0315891146331868	0.785395025966687
MFSD10	0.0715628025543626	0.424608364134993
MFSD11	-0.130665911923773	0.040933504593224
MFSD2	0.0271842326110106	NA
MFSD2B	0.0281368431970597	NA
MFSD3	0.0915110739735105	0.216884608946089
MFSD4	0.0116297555492801	NA
MFSD4	-0.0003538666955194	NA
MFSD4	-0.0142634749126271	NA
MFSD5	0.0664957759497984	0.311366140564745
MFSD6	0.112441298692599	0.00286249227796553
MFSD6L	-0.0284247518625342	NA
MFSD7	0.0715331596675011	0.294816769535199
MFSD8	-0.0148128990962668	0.851918905065321
MFSD9	0.0106676103695351	NA
MGA	-0.0126090661253055	0.846908728385576
MGA	0.0023468790805552	0.973838404624037
MGAM	0.0391728610688791	0.347838464352168
MGAM	0.00600789378154154	NA
MGAM	0.0346659187216565	NA
MGAT1	0.166234426156773	0.0314454152190779
MGAT2	0.0656240122140588	0.358759212533963
MGAT2	0.191800685310623	0.00360343540960315
MGAT2	0.0258662326413752	0.748575986144178
MGAT3	-0.0304237413017061	NA
MGAT3	-0.0475439910063091	0.439709211663602
MGAT4A	-0.0773581818514675	0.0563578254392641
MGAT4B	0.0582683940563289	0.191378066235305
MGAT4B	0.00572028773667199	NA
MGAT4B	0.0980923707437391	0.271810603092896
MGAT4C	-0.0245920807320106	NA
MGAT4C	-0.00607714916512325	NA
MGAT5	-0.00719921967438086	NA
MGAT5B	0.0224534008292716	NA
MGAT5B	-0.023270440715943	NA
MGC102966	0.0327077129607112	0.364519122022639
MGC10646	0.00222026439384138	NA
MGC10701	-0.0248692923272902	NA
MGC10997	-0.156151097755309	0.0929811379462527
MGC10997	6.77971290841128e-06	0.999838314377099
MGC119295	-0.00501981066652846	0.947890344658645
MGC12760	-0.00385567804854858	0.979912711922854
MGC12965	0.00228482331864033	NA
MGC13005	-0.0258563650085479	NA
MGC13005	0.00711267205219013	NA
MGC13057	0.0137413319235797	NA
MGC13098	0.0229041850486027	0.862717969691474
MGC13168	-0.0260294509679024	NA
MGC15634	0.0368330247563149	0.270685572213724
MGC15705	0.00914812235817131	NA
MGC15763	0.0075573078234541	0.904024390048367
MGC15885	-0.0194009794666137	NA
MGC16025	0.023650029165605	NA
MGC16075	0.020262067240516	NA
MGC16121	0.0241827825215957	0.82739530393743
MGC16169	-0.00391048063392319	0.978360580627531
MGC16291	-0.0272197077409961	NA
MGC16703	-0.000856197322129049	0.991401099953633
MGC16703	-0.165727453485433	0.173099678207781
MGC18216	-0.0680670354348933	0.229937679492949
MGC19604	-0.00649327816752354	0.91507462980954
MGC20983	0.00625450384636927	0.961612603559019
MGC22014	0.0174987327505622	0.721235610110768
MGC22014	-0.0214986913622752	NA
MGC24103	-0.150432542620859	0.0182013260953669
MGC24125	0.0131730684416329	NA
MGC25181	0.0456936057476121	0.644479567937303
MGC26647	-0.0188261835726582	NA
MGC26718	-0.00273430782351092	NA
MGC26733	0.0282394389003917	0.535596302402322
MGC27121	0.003413210807655	NA
MGC27165	-0.0319830548467293	NA
MGC27345	0.0254946845414938	0.900495104423758
MGC27348	-0.00475558655981523	NA
MGC27382	-0.00945061723770912	NA
MGC2752	-0.0168376325583832	0.767597773799526
MGC29506	0.0231208968269332	NA
MGC3020	-0.0947541293062333	0.0234528210822417
MGC3032	0.00929874094326166	NA
MGC3032	0.00883371088305562	NA
MGC3032	-0.0505410133860504	0.503839025965906
MGC3196	-0.0509041459493016	0.294031186726611
MGC3196	-0.0260645600500613	0.643407963212243
MGC33407	0.0125527169074537	0.826517439737226
MGC33556	-0.0874573716727571	NA
MGC33948	-0.0278818375712877	0.291061384080969
MGC34774	-0.00858040135150695	NA
MGC34800	0.0170223000421581	NA
MGC34821	0.0138963852241201	NA
MGC34829	0.0836102870994484	0.665827486239937
MGC35030	0.00138686873718274	NA
MGC35361	-0.0227508139062511	0.69072693467662
MGC35361	0.00295207809854681	0.966543843371938
MGC35440	-0.00930162497685849	NA
MGC3731	-0.0506295583673051	0.304574890364791
MGC39372	0.0256928309238305	0.560917273949935
MGC39545	-0.0153258230819375	0.806312646897848
MGC39581	0.0312340469895851	0.657689415299253
MGC39584	-0.0152988454122482	NA
MGC39606	0.00855132389352597	NA
MGC39900	-0.049705496429679	0.240768978671818
MGC39900	0.00410902269418933	NA
MGC39900	-0.0523975989727727	0.209439050463976
MGC39900	-0.0261284639894939	0.757812980714884
MGC40069	0.0198894156528224	NA
MGC40168	-0.00205207299044741	NA
MGC40170	-0.0394893427195324	NA
MGC40489	0.0456684156541067	NA
MGC40489	0.0609329105747731	NA
MGC40489	0.00816044009675121	0.876324342662446
MGC40489	-0.00933954935405712	NA
MGC40499	-0.0025725406031345	NA
MGC40574	0.0343240412079826	NA
MGC42105	0.000829938923876838	0.995067580514268
MGC42367	-0.170691413902206	0.0015108342063137
MGC42630	0.00171982961777672	NA
MGC42638	0.0240832305039582	NA
MGC4294	0.0334663836801141	NA
MGC44328	-0.0414139142168146	NA
MGC45491	0.00609945139267865	NA
MGC45800	0.0188460139907107	NA
MGC45922	-0.0284736654778417	NA
MGC45922	0.0109663959214705	NA
MGC46336	0.0222143072420931	0.582981998636859
MGC4677	-0.0233742248844777	NA
MGC4677	0.024827084050715	0.503839025965906
MGC4677	0.156637829465794	0.394133172897798
MGC48628	-0.0320864558434319	NA
MGC48637	-0.00962663714292766	NA
MGC48637	-0.00401988673296128	NA
MGC50722	-0.0174591523314254	NA
MGC51338	-0.00579053921454342	NA
MGC5139	0.000401056510481723	0.996452589322722
MGC52000	-0.0908430858205982	0.100963578936347
MGC52282	0.0241024128707803	NA
MGC52498	0.0193337289505484	NA
MGC5457	0.0107708834333504	0.943362130936664
MGC57346	-0.0308838131972919	0.64622938086128
MGC57346	-0.000292734947512585	0.996137821025116
MGC57359	-0.00700224220689893	NA
MGC57359	0.0168160851298671	NA
MGC57359	0.0289372397607401	0.481931277124744
MGC57359	0.00498733282724739	NA
MGC57359	0.0549051659752937	0.674596530930745
MGC57359	-0.0063722289512782	0.909843637066696
MGC61598	-0.0218896145742065	0.733820237852684
MGC62100	-0.00590812323622192	NA
MGC70857	-0.0573408005247007	0.588594688081355
MGC70863	-0.0119211983015184	NA
MGC70863	-0.0147360479181193	0.810755124508738
MGC70870	0.0123865559315215	NA
MGC71805	-0.0173264858253246	NA
MGC71993	-0.0244524268806732	0.827375340233821
MGC72080	-0.0103654932074893	NA
MGC72104	-0.0372785073945536	0.62256766001101
MGC87042	0.200437934911596	0.00832798547649412
MGC88374	0.00513572989649358	NA
MGEA5	-0.159281983748246	0.0147412645509233
MGLL	0.00211985253421609	0.983866107685989
MGLL	-0.0200162281855363	NA
MGLL	0.0960320533420216	0.00395431087332787
MGMT	-0.0411152080920907	0.657689415299253
MGP	0.0439664311527004	0.593135538274543
MGP	0.136974080631546	0.0655781794683441
MGRN1	-0.00537014326303975	0.97993625028285
MGST1	-0.00429988151294136	NA
MGST1	0.011596981510249	NA
MGST1	-0.00413927101879885	NA
MGST1	0.0488074972991228	0.660189623028872
MGST2	0.0452742458715374	0.762377981785716
MGST3	0.13227019340961	0.167608880926797
MIA	-0.258592469206263	0.000227207765928727
MIA2	-0.0206523904338995	NA
MIA2	0.00146552560682256	NA
MIA3	0.0468547901372549	0.712896061917092
MIA3	-0.0120021947628164	NA
MIA3	0.0896454067447294	0.0258272254145099
MIAT	0.00571369754382545	NA
MIB1	-0.00901381158269032	NA
MIB2	-0.00607207223443584	0.931381458155064
MIB2	-0.0121986468332373	0.963751312770832
MIB2	-0.0329402057668275	0.763583797800136
MICA	0.0507545253455834	0.623796208375454
MICAL1	-0.0570839237475873	0.550030766794975
MICAL2	0.0355079240587131	NA
MICAL3	0.0146538878038482	NA
MICALCL	0.0359592446023269	NA
MICALL1	0.0568519979239932	NA
MICALL2	-0.0212231542224002	NA
MICALL2	-0.0184534503195151	NA
MICB	0.0426023943183065	NA
MID1	0.130948591841825	0.0395934926849003
MID1	-0.0287888217136274	NA
MID1	-0.012739573291098	NA
MID1IP1	0.116720061717604	0.23731664185261
MID1IP1	0.0061140539800153	0.927375590610654
MID2	-0.0225101437131077	0.731482428698585
MID2	0.00604144248504745	NA
MID2	0.0366250078452808	0.56107613848717
MIDN	0.0776133616615535	0.335648189905672
MIER1	-0.00807785083994172	NA
MIER1	0.014371452284033	0.846524753302897
MIER2	-0.030907608716924	NA
MIER3	0.0301357495643195	NA
MIF	0.0431352261398779	0.757347288261178
MIF4GD	0.0118888142867766	0.88397761985302
MIIP	-0.0627762388961859	0.337942741153833
MINA	0.0232715647262633	0.6314613526581
MINA	-0.00388519366022155	0.931235273634033
MINA	-0.014504979353319	NA
MINA	0.0225656602548909	0.83427865765517
MINK1	0.000410464260390597	NA
MINK1	-0.00478308531127425	NA
MINPP1	-0.0152875997882722	0.777654544745807
MIOS	0.00882134921168642	0.841017003671852
MIOX	0.0122603071637135	NA
MIP	0.0148016826854986	NA
MIPEP	-0.00779212433204712	0.882113469815385
MIPOL1	-0.0322989710199488	0.294397217650102
MIS12	-0.0488370301924981	0.455795034868711
MIST	0.024434262199641	0.765566262307986
MITD1	-0.066834271655754	0.240768978671818
MITF	0.0407363179631286	0.860122759948705
MITF	-0.0356553365762453	NA
MITF	0.0280478156976596	NA
MIXL1	-0.0387682175265152	NA
MKI67	-0.00857670697027579	NA
MKI67IP	-0.0120502456777114	0.891401464470587
MKKS	0.0230987080856142	0.68881530412319
MKKS	-0.075777930243941	0.143739406446058
MKKS	0.00718059467209731	NA
MKL1	0.0264722391748915	0.762380425212995
MKL2	-0.0466391352710129	NA
MKLN1	-0.0832989411831786	0.417386959856428
MKNK1	0.00337480560139714	NA
MKNK1	0.000729911004309969	0.994471887213911
MKNK2	0.0428645784632682	0.733076730196239
MKNK2	0.0436942598117689	0.661467591025348
MKRN1	0.0339040276054945	0.784525886937418
MKRN2	0.107122593448338	0.243310941591226
MKRN3	0.00735104346843229	NA
MKS1	-0.0342368152297059	0.528471319157453
MKX	-0.0791497726053159	0.410453221951965
MLANA	-0.00190773055746263	NA
MLC1	0.00757754998506055	NA
MLC1	-0.0117479711894806	NA
MLC1	-0.000965918554015843	NA
MLC1	-0.0120767790469127	NA
MLEC	-0.0381488579683502	0.826424078236939
MLF1	-0.0132523123396933	NA
MLF1IP	0.0219184845559202	NA
MLF2	0.0591118043177676	0.688241091140523
MLH1	-0.0170901104036005	0.830497551221944
MLH3	-0.00618055963623831	NA
MLH3	0.00439631121061268	0.94211859613018
MLKL	0.000843405876041814	NA
MLKL	0.0391684676473325	NA
MLKL	-0.00926547232465502	0.927039274290145
MLKL	0.0230365235702052	0.721994112588805
MLL	-0.0253883075893455	0.689304863184949
MLL2	-0.00662364075914912	NA
MLL3	-0.000838088061366982	NA
MLL3	-0.0117507148760456	NA
MLL3	0.0125203319849554	NA
MLL3	0.0331864761560086	0.611110958026934
MLL3	-0.0138235608004313	NA
MLL3	0.0326922109347105	0.703866313637872
MLL4	0.0121576686211835	0.923056588932602
MLL5	-0.0326462165302353	0.476916325279574
MLL5	0.0122490322351352	NA
MLL5	0.0425177574901952	0.445187565813779
MLL5	0.018650209163221	0.890039825170621
MLLT1	0.0444024644343193	NA
MLLT10	-0.0153847317394948	0.791577555085738
MLLT10	0.0106230658008339	0.94923379969672
MLLT10	-0.0541757390174809	0.537165962690061
MLLT11	0.126016774354701	0.102090569435075
MLLT3	0.0130811648311315	0.812627148253617
MLLT4	0.0305918600464707	NA
MLLT4	0.00593301163988968	NA
MLLT6	-0.0927941509366601	0.18887573126969
MLN	0.00390460104788914	NA
MLN	-0.0264586913376306	NA
MLNR	0.00424849476618849	NA
MLPH	0.0726552066549075	0.411605100252927
MLST8	-0.064043074384708	0.287132505830782
MLX	0.0125132342229	NA
MLX	0.0717794733083643	0.0404711663018639
MLXIP	0.0150824625242612	NA
MLXIPL	0.0335218590884985	NA
MLXIPL	-0.0243179311005512	NA
MLYCD	-0.0713047700008227	NA
MMAA	0.0288866688118672	NA
MMAB	-0.123203718464588	7.4268700970193e-05
MMAB	-0.0248194637533601	NA
MMACHC	-0.0237135326042406	0.70452348872933
MMD	-0.0250747902168893	0.838538038395783
MMD2	0.0237067921632939	NA
MME	-0.0243544632485975	NA
MME	-0.0247605260030133	NA
MME	-0.11590528216452	NA
MME	0.0143817430411302	NA
MMEL1	-0.0250658401983497	NA
MMEL1	-0.0205644231244708	NA
MMGT1	0.0274329044661048	0.767597773799526
MMGT1	-0.0347501568090971	NA
MMP1	-0.000173432069915158	NA
MMP10	-0.00452205096909886	NA
MMP11	-0.477018295183809	0.0886045990203263
MMP12	-0.00138289219091892	NA
MMP12	-0.0172676868986201	NA
MMP13	-0.208295543074996	0.115627647665041
MMP14	-0.0425880373323446	0.566967130165617
MMP15	0.00591531758226882	0.904452324356516
MMP16	-0.00152265924664263	NA
MMP16	0.0106703947754481	NA
MMP16	0.00353490535219603	NA
MMP17	0.0141902837100716	NA
MMP17	-0.00295346847101019	NA
MMP17	0.0102196050358527	NA
MMP19	-0.000433552076194665	NA
MMP19	0.00289912111685631	0.977645195140412
MMP2	-0.168360294438115	0.104418480413731
MMP20	0.00609196451057414	0.952323376875355
MMP20	-0.00864274042565238	NA
MMP21	-0.00270753986559669	NA
MMP21	0.0124509289936903	NA
MMP23A	-0.0588039130622011	0.399912569431564
MMP23A	-0.00618903512334423	NA
MMP23A	0.00284637436976798	0.964818385596168
MMP23B	-0.0475974616163928	0.775606766039811
MMP23B	0.00199469809841357	NA
MMP24	-0.00985930669618895	NA
MMP25	0.00551872764114503	NA
MMP25	0.0171124022280358	0.693549280493098
MMP26	-0.0128776566987021	NA
MMP27	-0.00152330903407538	NA
MMP28	0.0202184693461955	NA
MMP28	-0.0223415755009562	NA
MMP28	0.0587828219491549	0.357806243699536
MMP3	-0.490781621902977	0.0169068500972906
MMP7	0.027092532403433	0.701638399120125
MMP7	-0.0250851183400016	NA
MMP8	0.00622081687811971	NA
MMP9	-0.246146954724642	0.645332972913266
MMPL1	-0.0367586155251844	NA
MMRN1	-0.00714185782710963	NA
MMRN2	-0.0388064819886198	NA
MMS19L	-0.0438112954603884	0.522009282901453
MN1	-0.127231182915546	0.380296029355536
MN1	-0.114088351905343	0.419841619577532
MNAT1	-0.00226197129378392	NA
MND1	-0.0234859049331302	NA
MND1	0.00631773234302191	0.89679326528172
MNDA	-0.0312824001386707	NA
MNS1	-0.00700882364678712	NA
