gene_name	InjuryReconstruct.Day28vsInjury.Day28_log2FoldChange	InjuryReconstruct.Day28vsInjury.Day28_padj
ADGRF1	0.0717057890623518	1
TNFRSF21	-0.0634103275457373	1
PTCHD4	0	1
CENPQ	-0.0939137114903839	1
MUT	-0.0931195665468525	1
	0.00917186528969775	1
RHAG	-0.00317389366618178	1
CRISP2	NA	NA
PGK2	0	1
CRISP1	-0.257338380883854	1
DEFB114	NA	NA
DEFB110	NA	NA
TFAP2D	NA	NA
PKHD1	-0.0165456169066128	1
IL17A	NA	NA
IL17F	0.208126302133813	1
PAQR8	0.144456476958173	1
CHRNA5	-0.0165108046481754	1
CHRNA3	-0.434551496754762	1
CHRNB4	-0.932505075857988	1
HYKK	-0.372751723413866	1
IREB2	0.000482824166917924	1
WDR61	-0.200617255893155	1
ACSBG1	-0.233476225086328	1
	0.106409435770485	1
SH2D7	-0.344145060290921	1
ADAMTS7	0.0296361932283957	1
MORF4L1	-0.106450102645891	1
CTSH	-0.487136553882102	1
RASGRF1	1.00473591810127	1
TMED3	-0.0873919171690907	1
KIAA1024	0.316137038742115	1
	0.0252908050416436	1
	-0.244389043129902	1
FAH	-0.087752153284149	1
ABHD17C	0.129407101875723	1
CFAP161	-0.419283765125439	1
IL16	0.0963295634692589	1
STARD5	-0.173071286763158	1
TMC3	0.0110722195089859	1
	NA	NA
EFL1	-0.131809306749931	1
ADAMTSL3	-0.245746327024924	1
SH3GL3	0.166294609987435	1
BNC1	0.0108516002910083	1
TM6SF1	-0.110980612883859	1
BTBD1	-0.172137823323868	1
HOMER2	0.276065147572952	1
WHAMM	0.154053744124916	1
FSD2	0.0135306036716218	1
AP3B2	-0.0209452080788708	1
CPEB1	-0.886661526439788	1
	0.230672388791164	1
IQGAP1	0.171879049024764	1
BLM	0.138075135489575	1
FURIN	0.330557765946219	1
FES	-0.262187835640857	1
MAN2A2	0.220583213075196	1
HDDC3	-0.162863255448242	1
UNC45A	0.0177750858518055	1
RCCD1	0.037197432185958	1
UROC1	-0.268751240203327	1
ZXDC	0.0825012909655417	1
SLC41A3	-0.0919294249398971	1
	-0.464540180522883	1
	NA	NA
	NA	NA
	0.0274275319962043	1
ACAN	0.46505715369969	1
MFGE8	0.249741480717903	1
ABHD2	0.232935244590858	1
RLBP1	-0.238368227431919	1
FANCI	0.0847212770388852	1
POLG	0.139252491780428	1
KIF7	0.089088645860707	1
RHCG	-0.27822095313538	1
PLIN1	1.66046339825841	0.324916437832772
WDR93	0.135605573965299	1
MESP1	-0.166526665793694	1
MESP2	-0.467303430847464	1
ANPEP	-0.133960884288231	1
	-0.0755615704391948	1
IDH2	0.204872313745561	1
	-0.0176670080278006	1
CIB1	-0.209554015492982	1
	0.251350734130732	1
NRG4	0.267821833945718	1
ETFA	-0.196440418567273	1
TMEM266	0.130456343295202	1
SCAPER	-0.0195983026655529	1
RCN2	-0.0319119596723052	1
PSTPIP1	0.202204295268346	1
TSPAN3	-0.0812923063029993	1
PEAK1	0.446037028889465	1
HMG20A	0.0781989256641265	1
LINGO1	0.178791959473608	1
CSPG4	0.449231634269978	1
SNX33	0.0725928532387875	1
SNUPN	-0.29354985815533	1
PTPN9	0.102918177222486	1
ODF3L1	-0.688660744717425	1
SIN3A	0.159860170351209	1
MAN2C1	-0.139007871654158	1
NEIL1	-0.0315755819881893	1
COMMD4	-0.321960030171581	1
C15orf39	0.316570610678116	1
SCAMP5	-0.00660718797339622	1
RPP25	-0.195969344772778	1
SCAMP2	0.185315426936781	1
CPLX3	0	1
ULK3	0.165014194995965	1
LMAN1L	0.107919810775586	1
CSK	0.284330740610011	1
CYP1A2	-0.0346671041634673	1
EDC3	0.188482155018519	1
CLK3	0.0107798305737337	1
ARID3B	0.481102295733837	1
CYP1A1	-0.225548651049414	1
UBL7	-0.335863500204715	1
CCDC33	-0.0334251399485794	1
STRA6	0.0457204909503131	1
ISLR	0.216342953941653	1
PML	0.249957643323152	1
STOML1	-0.346947636423515	1
LOXL1	-0.13757384909785	1
TBC1D21	0	1
INSYN1	-0.22838545171452	1
CD276	0.0613686483507076	1
NPTN	-0.0271597782712652	1
HCN4	0.0106288667662842	1
NEO1	0.508900959273391	1
BBS4	-0.221771958687392	1
ADPGK	0.297431748672828	1
	-0.141757019184736	1
	-0.0154029140711342	1
	-0.0172422589087892	1
PARP6	-0.21810370157344	1
PKM	0.103309266090452	1
	0.859565891240695	0.905472111926337
	0.023011893396911	1
	0.0387931552275811	1
SSTR1	0.27809269098546	1
TTC6	NA	NA
PAX9	0.120121411622403	1
NKX2-8	NA	NA
NKX2-1	NA	NA
MBIP	-0.205040850626248	1
BRMS1L	-0.0818984485830506	1
INSM2	0	1
	-0.226851829104417	1
PSMA6	-0.355816806950581	1
NFKBIA	0.0224082039905629	1
SRP54	-0.079586198899696	1
	0.0944240222029362	1
BAZ1A	0.0213855127796409	1
CFL2	0.188769831493139	1
EAPP	-0.319781575131048	1
EGLN3	0.386598934212414	1
NPAS3	0.511824940066673	1
ARHGAP5	-0.0944522708025863	1
NUBPL	0.0258674825726682	1
HEATR5A	0.0627641348231696	1
HECTD1	0.180144565222221	1
AP4S1	-0.28947563595409	1
SCFD1	-0.217998066880527	1
G2E3	-0.00072995615663806	1
PRKD1	-0.0338751127700434	1
STXBP6	0.0922087409582608	1
GZMB	-0.39212235326056	1
	0.0236313287020742	1
	0.0945383307217702	1
SDR39U1	-0.118349555225057	1
KHNYN	0.131371923440933	1
CBLN3	-0.809559062747731	1
NFATC4	-0.151573393645703	1
RIPK3	0.0278159521293509	1
ADCY4	-0.464366231768088	1
CIDEB	0.204851681789067	1
NOP9	0.0699603226818161	1
DHRS1	-0.230941060302591	1
RABGGTA	-0.103427891316383	1
TGM1	0.461054328598883	1
TINF2	-0.00910090822667347	1
	-0.351828596860553	1
IPO4	0.0172478027646965	1
REC8	-0.312268562756366	1
IRF9	-0.12195870689058	1
	-0.0827971289704533	1
	-0.29677306727355	1
EMC9	-0.440911127948153	1
PSME1	-0.316353848918112	1
FITM1	-0.405895273500013	1
DCAF11	0.179720141309541	1
PCK2	0.41597275249682	1
NRL	-0.0468583962336455	1
CPNE6	-0.0844758190134423	1
CARMIL3	-0.207462042448409	1
DHRS4	-0.131076887467143	1
JPH4	-0.356742525956029	1
AP1G2	-0.194642570552168	1
THTPA	-0.0331181479799064	1
	-0.125328397626558	1
PABPN1	-0.108764903357786	1
SLC22A17	-0.24466890354529	1
EFS	0.0571176112113616	1
CMTM5	0.212972562966462	1
MYH7	-2.18122202452345	0.236516502687608
SLC7A8	-0.338003644011678	1
CEBPE	0.12160114277029	1
ACIN1	0.102559747458103	1
C14orf119	0.0923716341489905	1
	-0.168342525684111	1
CDH24	-0.00515722470414449	1
PSMB11	NA	NA
MMP14	0.475191779331119	1
MRPL52	-0.373859181389275	1
SLC7A7	0.395506354955589	1
OXA1L	-0.172741650541284	1
	0.0760087343983358	1
DAD1	-0.249714321530159	1
ABHD4	-0.0456766364359166	1
OR6J1	NA	NA
	0	1
	-0.0446647966492803	1
TRAV41	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0.274026002499444	1
	NA	NA
	0.0994301074481699	1
	NA	NA
	NA	NA
	0	1
	NA	NA
OR4E1	NA	NA
OR4E2	NA	NA
CHD8	0.172011534620961	1
RPGRIP1	-0.242611065698996	1
OR6S1	NA	NA
RNASE12	NA	NA
RNASE10	0.447769610693779	1
PNP	0.122729257685543	1
OSGEP	0.0221084248113764	1
	0.113056291196242	1
TEP1	0.478699196592673	1
PARP2	-0.070529338098712	1
CCNB1IP1	-0.36589019709375	1
TTC5	0.101795315861106	1
OR11H4	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0	1
	NA	NA
	NA	NA
	NA	NA
	0.31170442327274	1
LPCAT4	0.132782261873869	1
NUTM1	-0.101008692569677	1
SLC12A6	0.0747932786900727	1
KATNBL1	-0.100527596710712	1
	NA	NA
ARRDC4	-0.127142568718077	1
NR2F2	-0.162454138664457	1
MCTP2	0.384901694555292	1
KLHL25	-0.239414173979055	1
	0.105534983971042	1
	0.174900239607638	1
	-0.0470836666924234	1
SV2B	0.301153985673184	1
SLCO3A1	0.117881003228832	1
FAM174B	-0.0185283748233336	1
	0.334930048067003	1
RGMA	0.00421372818345745	1
AKAP5	-0.508136785222037	1
MTHFD1	-0.101791293754583	1
	0.13908170154725	1
HSPA2	0.165777228758383	1
PPP1R36	0.106063102106474	1
PLEKHG3	0.250314011380339	1
SPTB	-0.0289936646910755	1
GPX2	0.440934811055753	1
RAB15	0.565711514010301	1
	0.0743248775863119	1
FUT8	0.00484445316284263	1
	0.0117405611973654	1
GPHN	0.28650365047709	1
FAM71D	0.0175213726057808	1
MPP5	-0.135211782907724	1
PLEK2	0.233750908871371	1
PLEKHH1	0.194399824745681	1
ARG2	0.485871150303145	1
VTI1B	-0.319435850654962	1
RDH11	0.0664979024462959	1
RDH12	-0.245182186131509	1
ZFYVE26	0.322026950201063	1
EXD2	-0.209890428473322	1
GALNT16	-0.424803433623389	1
ERH	-0.197050712437524	1
PLEKHD1	-0.000394708072754319	1
CCDC177	NA	NA
SUSD6	0.384229728252458	1
SLC10A1	0.101361435536843	1
SMOC1	0.14214129028035	1
SLC8A3	0.723854763751767	1
COX16	-0.371768497308441	1
	-0.151900011707656	1
	0.0118795693139041	1
ADAM21	0.046027039986982	1
	NA	NA
MAP3K9	-0.569907385849154	1
PCNX1	0.286975873908065	1
SIPA1L1	0.234605321814556	1
DPF3	0.300851524152337	1
ZFYVE1	-0.00896437133207964	1
PSEN1	-0.125181979691699	1
PAPLN	-0.503231801488792	1
RIOX1	-0.02148979073741	1
PNMA1	-0.17192097563065	1
	0.0237331203262901	1
ACOT4	-0.0806953566127951	1
ELMSAN1	0.321345030358406	1
	-0.11074009864236	1
ZNF410	-0.134905517632391	1
FAM161B	0.245918123596161	1
COQ6	-0.0285416560861491	1
ENTPD5	0.161841493601188	1
BBOF1	0.226250753529903	1
ALDH6A1	0.122407684204965	1
VRTN	0	1
VSX2	NA	NA
NPC2	-0.179865460987833	1
ISCA2	0.236448667136453	1
LTBP2	1.11815156902697	0.918756046569177
AREL1	0.278674571873511	1
YLPM1	0.126978873491806	1
PROX2	0.312736162476986	1
DLST	0.0770599499403695	1
RPS6KL1	0.00787788404567476	1
PGF	-0.296845012757555	1
EIF2B2	-0.379703828533641	1
MLH3	-0.23364191846209	1
ACYP1	-0.343920445407909	1
ZC2HC1C	-0.352547393490706	1
NEK9	-0.00916303942924081	1
FOS	0.970496499841936	0.674359239514348
TGFB3	0.137164060508704	1
IFT43	-0.470963505886281	1
GPATCH2L	0.00155002613213596	1
ESRRB	0.0289148865030871	1
VASH1	0.126300028645696	1
ANGEL1	0.182217104952917	1
LRRC74A	-0.093605066572477	1
IRF2BPL	0.088703826040122	1
GSTZ1	-0.189482167116974	1
POMT2	0.199710296839739	1
TMEM63C	0.115685839761311	1
NGB	0.332603612409537	1
SAMD15	-0.0328151862873173	1
VIPAS39	-0.000946880112695302	1
SPTLC2	0.201867586378045	1
	0	1
AHSA1	-0.174004868035252	1
ADCK1	0.276786948939781	1
	NA	NA
CEP128	-0.279241038227073	1
GTF2A1	0.136855423116958	1
STON2	0.279131915924806	1
SEL1L	0.0875873203104384	1
KCNK10	-0.0103328577005932	1
SPATA7	-0.201261079919066	1
PTPN21	0.20108716469616	1
ZC3H14	0.00407167163606768	1
EML5	0.0383191224885047	1
TTC8	0.00942913421173695	1
FOXN3	-0.0880534185179893	1
EFCAB11	0.145679871892921	1
TDP1	0.240806800671854	1
KCNK13	-0.389715968887473	1
	-0.176141950122014	1
NRDE2	0.0287285096315207	1
TTC7B	0.187464528461718	1
	0.264453027692544	1
	0.0654731535057426	1
PPP4R3A	0.0701215846225111	1
CATSPERB	NA	NA
TC2N	0.198926749101551	1
FBLN5	-0.7251836561293	1
TRIP11	0.22092891577564	1
ATXN3	-0.0258482955689071	1
CPSF2	-0.136328976788138	1
	-0.214633657074448	1
SLC24A4	0.263304329577939	1
RIN3	-0.0169242071678126	1
LGMN	-0.18164419013407	1
GOLGA5	0.0370717787617411	1
CHGA	0.023023626557142	1
ITPK1	-0.0577832545908443	1
TMEM251	-0.104661203900507	1
GON7	-0.35877847239572	1
	0.0294426597254385	1
BTBD7	0.165466724346198	1
	NA	NA
PRIMA1	1.06232721941881	1
ASB2	0.207971232949047	1
OTUB2	-0.427794601041461	1
DDX24	0.053561344458314	1
IFI27L2	-0.641934040172904	1
PPP4R4	0.224006188223606	1
SERPINA6	-0.624388232313148	1
SERPINA1	-0.22156234978513	1
SERPINA12	NA	NA
SERPINA11	0	1
SERPINA5	NA	NA
	1.96991681414671	0.352917022737727
	-0.00247824400396811	1
SERPINA3-2	0.0339837682471087	1
GSC	-0.612053842588114	1
CLMN	0.0323171177250413	1
SYNE3	0.244768258896671	1
GLRX5	-0.419725951393819	1
TCL1B	NA	NA
	NA	NA
BDKRB1	0.44063376969751	1
ATG2B	0.208037737650974	1
AK7	-0.117891837399128	1
	-0.0441763016906117	1
VRK1	-0.0137912803735451	1
BCL11B	0	1
SETD3	0.18146447123869	1
CCNK	0.229955686164751	1
CYP46A1	-0.0537621374613557	1
DEGS2	-0.259128396629252	1
SLC25A47	-0.33155788852897	1
WARS	0.102066441447087	1
WDR25	-0.083538923040106	1
SLC25A29	-0.157640377340109	1
CDC42BPB	0.187971003477378	1
AMN	0	1
TRAF3	0.331421083511697	1
RCOR1	0.136858989265726	1
TECPR2	0.207013263846047	1
	-0.4089859887991	1
CINP	-0.46251292411459	1
MOK	0.137759830377924	1
	-0.0973756481628941	1
WDR20	0.33394705647505	1
HSP90AA1	-0.0836966220527622	1
	NA	NA
PPP2R5C	0.0594646013558951	1
	0	1
PPP1R13B	0.22360559694054	1
XRCC3	-0.410095889534543	1
	-0.135128878234885	1
	-0.386327769317706	1
TDRD9	-0.0592258493017216	1
PLD4	-0.593609257092161	1
JAG2	-0.0936357869151838	1
NUDT14	-0.381950565076579	1
CEP170B	0.277408055020628	1
CDCA4	0.0900468324473288	1
	-0.0322705956876129	1
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	NA	NA
	0	1
EFHC1	-0.000554278995087112	1
TMEM14A	-0.316223849390476	1
GSTA2	0.0474093505644282	1
	NA	NA
GSTA4	-0.333521563877315	1
ICK	0.202669141649421	1
FBXO9	-0.10302716269692	1
SLC28A1	0.0538855997498913	1
GAS8	-0.011050228817096	1
SPIRE2	-0.163017254633812	1
	0.300340716876894	1
	0.0177388045848198	1
DEF8	0.00251400641624788	1
CDH15	0.0147207415509985	1
GALNS	-0.0938834671717458	1
TRAPPC2L	-0.271839743793448	1
CBFA2T3	0.244996987431007	1
APRT	-0.381019886495299	1
CDT1	-0.25824080696702	1
KLHDC4	-0.27969800746459	1
	0.338594279341536	1
FBXO31	-0.168053220754638	1
MAP1LC3B	-0.183255708968791	1
ZCCHC14	0.344739171137437	1
	0.0413544751643795	1
FOXL1	-0.495891582516099	1
MTHFSD	0.23696376277905	1
C16orf74	-0.592167370871519	1
GSE1	0.211015954386618	1
KIAA0513	0.113668115891216	1
ZDHHC7	-0.0313474035699586	1
FAM92B	0.07428971572746	1
CRISPLD2	0.24187427234667	1
USP10	0.102264498449111	1
ATP2C2	0.0462653478154188	1
TLDC1	-0.209306318856458	1
DNAAF1	-0.441218070998294	1
TAF1C	-0.405047585411834	1
HSDL1	-0.273556984174625	1
MBTPS1	0.180235344826297	1
CDH13	-0.448601912322846	1
PLCG2	0.441529340041811	1
CMIP	0.668413855598682	1
GAN	0.223991768848803	1
VAT1L	0.301561468074824	1
NUDT7	-0.353117910379779	1
SYCE1L	-0.907223703915888	1
MON1B	0.00681157509581179	1
TERF2IP	0.00498152795745063	1
KARS	-0.201542938913092	1
ADAT1	0.00804387610067971	1
GABARAPL2	-0.335956725414383	1
TMEM231	-0.179656307879664	1
	0.267464920872131	1
LDHD	-0.469332409051442	1
WDR59	0.108949810089818	1
RFWD3	0.220379593826999	1
MLKL	0.157888696252982	1
FA2H	0.0116452249291586	1
EXOSC6	-0.253694233166538	1
	0	1
	0.0911379612130196	1
	0.0662882988985958	1
PDPR	0.0673913344234674	1
	0.019022501713123	1
CALB2	0.202352576260858	1
MARVELD3	0.416028806397134	1
TAT	NA	NA
CHST4	-0.211124944168006	1
ZNF23	-0.0182817206352602	1
PHLPP2	0.0946123221104327	1
AP1G1	0.153043436395327	1
ZNF821	-0.21184089429921	1
	-0.117529911134729	1
	0.103813039773473	1
	-0.239981753012613	1
PMFBP1	-0.121558337813904	1
DHX38	0.150095000237236	1
	-1.0201015542977	1
ZFHX3	0.308643059235153	1
NOB1	-0.194786363396234	1
NQO1	-0.245331453837201	1
NFAT5	0.402744955563991	1
	-0.188089179096672	1
	0.348907856143281	1
TERF2	0.0356307111642467	1
PRMT7	-0.0194323032957268	1
SMPD3	0.359841024302587	1
TSNAXIP1	0.152879398852981	1
CENPT	0.416855497846872	1
THAP11	-0.173050718326699	1
EDC4	0.0865087778900834	1
RIPOR1	0.14708573122352	1
AGRP	-0.0153213807351412	1
ATP6V0D1	-0.165755275239144	1
HSD11B2	-0.836354069443978	1
ZDHHC1	-0.0276309173413053	1
LRRC36	-0.307140531054062	1
KCTD19	0.137043619630288	1
PLEKHG4	0.0507668172995447	1
SLC9A5	0.137915349616331	1
ELMO3	-0.209846817129665	1
E2F4	0.0885674906057398	1
EXOC3L1	-0.564254854645944	1
	-0.540194401011544	1
HSF4	-0.70654321984124	1
	-0.278444859574219	1
CDH11	0.0167064486106689	1
CNOT1	0.141113006828204	1
GINS3	0.00848226872757412	1
CCDC113	0.521366165891566	1
CSNK2A2	-0.00131885006216134	1
CFAP20	-0.204151959120822	1
MMP15	-0.0553287227783398	1
USB1	0.0642997218998856	1
ZNF319	-0.00571784274254314	1
TEPP	0	1
	0	1
	0.0105414377458304	1
KIFC3	0.0296287223244964	1
KATNB1	-0.0680233969756821	1
ADGRG3	-0.325483795021534	1
ADGRG1	-0.0143112144936595	1
DRC7	-0.012337275176469	1
PLLP	-0.399331415138225	1
ARL2BP	-0.0292562984675112	1
RSPRY1	0.193466806390234	1
CCL22	0.772328221600922	1
AMFR	0.195178233341565	1
	0.155542777067302	1
SLC6A2	0.0969530396113069	1
LPCAT2	-0.258356877448504	1
MMP2	0.0759673944614142	1
IRX6	0.24968892533021	1
IRX3	0.173562519273218	1
	-0.0166620329321927	1
TOX3	-0.251238775242572	1
SALL1	0.29307953359102	1
ZNF423	0.113945363036959	1
C16orf78	NA	NA
N4BP1	0.0839573007220616	1
	0.114361310624455	1
DNAJA2	0.0477131629295687	1
GPT2	0.509507383456902	1
	0.0782489004711943	1
	-0.10136516442657	1
PLEKHF1	-0.231877425235221	1
POP4	-0.259445397940307	1
	0.480653904794916	1
	0.228088138644722	1
ANKRD27	0.122468137794621	1
PDCD5	-0.403518493881146	1
WDR88	NA	NA
LRP3	-0.368198044811869	1
SLC7A10	-0.541821426445251	1
GPATCH1	0.277979647430336	1
CEBPA	0.340667592780902	1
CEBPG	0.0602069084329884	1
PEPD	-0.099082916070274	1
LSM14A	0.0204177503144978	1
KIAA0355	0.200837867764228	1
GPI	-0.0765058909639888	1
	-0.290215874815339	1
	0.018905488608207	1
	-0.339972821720765	1
GRAMD1A	0.172637382832731	1
	-0.0903081893397762	1
KRTDAP	NA	NA
	-0.816264790944906	1
LSR	0.0666198019540467	1
USF2	-0.0593737382610017	1
MAG	-0.0828743705455398	1
GAPDHS	0.132629109984001	1
FFAR3	-0.015846701088401	1
CD22	0.0575792489984818	1
	0.315843263915767	1
	-0.0745520117069264	1
	-0.0724280173392958	1
UPK1A	0.0522773490419497	1
ATP4A	0.0481829653082639	1
	0.595016727095765	1
HAUS5	-0.107131844688831	1
RBM42	-0.239480317588467	1
ETV2	-0.342443010044637	1
	-0.277641636004289	1
ZBTB32	0.109903779919199	1
ALKBH6	-0.0274859463298226	1
PRODH2	NA	NA
KIRREL2	-0.492015882526895	1
APLP1	-0.180026651352763	1
NFKBID	-0.0565990312713828	1
HCST	-0.0986786060785788	1
TYROBP	-0.213893897778198	1
CLIP3	-0.0682108590743316	1
WDR62	0.253785234270887	1
TBCB	-0.270226346188357	1
LRFN3	0.413577323773155	1
SYNE4	-0.709862791776594	1
ZNF260	-0.162808831226522	1
ZNF565	-0.105436644015351	1
ZNF567	-0.0177512392084466	1
ZNF382	-0.238649796375148	1
ZNF568	-0.0134626764191089	1
	0.0236412363219413	1
	-0.108576219510935	1
	0.0183529284889996	1
	-0.074079084780475	1
SIPA1L3	0.449341491891027	1
YIF1B	-0.0905126103723437	1
	-1.24008849239641	0.664172540413446
SPINT2	0.177006641979695	1
CATSPERG	0.164890725933133	1
GGN	-0.411108106197379	1
FAM98C	-0.57371722161131	1
RASGRP4	0.0275903687856239	1
MAP4K1	-0.0634439167581467	1
EIF3K	-0.426970367887391	1
ACTN4	0.370078390603857	1
CAPN12	0.111358166563909	1
	0.0111125273289991	1
	0.0841764655765156	1
ACP7	NA	NA
	0.0234969434522046	1
SPMI	NA	NA
PSP-II	0	1
	0.136175729842137	1
DMBT1	0	1
LGALS13	0	1
SELENOV	NA	NA
DLL3	NA	NA
ZNF546	0.0807125657044633	1
AKT2	0.24051374238095	1
CNTD2	-0.716649270843709	1
TTC9B	-0.874034657714198	1
CYP2A19	0.237705641658388	1
CYP2F1	-0.440340288448688	1
EGLN2	-0.179345088825011	1
	-0.371001547656296	1
	-0.0561291636237585	1
SNRPA	-0.0804430278405589	1
ITPKC	0.285941381987478	1
CYP2B22	0.230629190776452	1
	0.0263134641761555	1
	0.0122447494500937	1
B9D2	-0.431223199555907	1
EXOSC5	-0.090723677085706	1
CCDC97	-0.113273102123489	1
TGFB1	0.158299800197151	1
LIPE	1.01025992961451	0.997008912158314
MEGF8	0.204486544960598	1
TMEM145	-0.90544652516587	1
PRR19	-0.543379097190006	1
CIC	0.192239486725426	1
	0.15475804482656	1
ZNF574	0.219535243894869	1
GRIK5	0.0401367373684157	1
ARHGEF1	0.139885062012832	1
	-0.568680422328928	1
	0.0106667364938774	1
LYPD4	0.525218822223705	1
	-0.371141598622771	1
RABAC1	-0.306369451940584	1
	0.941178392390366	1
	0	1
	0.0296702706351845	1
CD177	0.398788279143366	1
	-0.519669617229117	1
BSP1	NA	NA
ZNF575	-0.187196051400921	1
XRCC1	-0.183256657355284	1
ZNF428	-0.306790827118282	1
CADM4	0.215575660176249	1
LYPD3	0.457229495356047	1
PHLDB3	-0.121364460658844	1
ETHE1	-0.219418696546488	1
IRGC	-0.0373138461308542	1
SMG9	-0.3460762898502	1
KCNN4	0.0379805510040585	1
	-0.257449553081173	1
ZNF404	-0.627310093115142	1
ZNF283	-0.198704957745805	1
LYPD5	-0.128300333639369	1
ZNF226	-0.0301807333507421	1
	0.098563395578808	1
CEACAM19	-8.54774740446642e-05	1
	0.37229160125823	1
	-0.179924928262809	1
CEACAM16	-0.349045963152586	1
CBLC	-0.223422997916302	1
CLPTM1	0.13780193028599	1
APOC2	NA	NA
APOE	-0.395164029684189	1
TOMM40	-0.236919273349618	1
NECTIN2	-0.290944538524752	1
IRF2BP1	0.0598935556829307	1
FOXA3	0.587121739082687	1
SYMPK	0.106461794929301	1
NANOS2	NA	NA
	0.194128721675702	1
CCDC61	-0.249859327870394	1
HIF3A	-0.223101072235995	1
PNMA8A	0.288534067129368	1
FKRP	0.183673978037249	1
STRN4	0.0631344410962751	1
SLC1A5	0.159049743370703	1
AP2S1	-0.415808383877951	1
ARHGAP35	0.21421081263545	1
NPAS1	-0.00632121028850127	1
TMEM160	-0.484234009084056	1
ZC3H4	0.545139305657425	1
SAE1	-0.0518582510132708	1
	-0.304063256268811	1
C5AR2	0.1043314090535	1
DHX34	0.0315121925766498	1
MEIS3	-0.288253555940042	1
ZNF541	-0.0570731802511914	1
NAPA	-0.172878864548356	1
KPTN	-0.246295854992005	1
	NA	NA
CRX	NA	NA
ELSPBP1	NA	NA
CABP5	0.0120889798281859	1
LIG1	-0.0112900441913209	1
ZSWIM9	-0.173021270342126	1
SYNGR4	-0.310797092124138	1
KDELR1	-0.0181543916756197	1
GRIN2D	0.712245592196596	1
GRWD1	-0.259817669063876	1
KCNJ14	0.179563226771364	1
	0.0256296993826474	1
PLEKHA4	-0.237372140730488	1
HSD17B14	-0.34816863907247	1
BCAT2	-0.119888819058294	1
FGF21	-0.0676216472435025	1
IZUMO1	0.0623605345839885	1
MAMSTR	0.00288571005239292	1
BAX	-0.0745519172914979	1
FUT2	-0.29448981409162	1
NTN5	-0.538109646972925	1
CA11	-0.696246893047639	1
DBP	-0.268762786849977	1
TULP2	0.020615032966268	1
NUCB1	0.00208996099260413	1
RUVBL2	-0.113723874169479	1
FTL	-0.621456653242435	1
GYS1	-0.424007576741733	1
	0.454205142143074	1
HRC	-0.0158026229738683	1
LIN7B	0.253139605628567	1
DHDH	-0.703366939364982	0.918756046569177
KCNA7	-0.192271375110534	1
NTF4	0.0331218606435492	1
PRRG2	-0.36105650744422	1
RPS11	-0.559698120011029	1
	NA	NA
FLT3LG	-0.771479107383654	0.989570830700776
ALDH16A1	-0.156659899729659	1
PIH1D1	-0.0718993092109964	1
SLC17A7	-0.0624029274528847	1
PTH2	NA	NA
CCDC155	0.193160196501315	1
BCL2L12	-0.115266132407321	1
IRF3	-0.312818727560912	1
RRAS	-0.123169748909486	1
FCGRT	-0.015298092971931	1
PRMT1	-0.0659573544761709	1
TSKS	0.00945817639424803	1
IL4I1	-0.361622659907752	1
TBC1D17	-0.0227374446519624	1
AKT1S1	-0.20184788472449	1
PNKP	-0.265672241810931	1
PTOV1	-0.208283032235387	1
MED25	-0.0802420371158919	1
FUZ	-0.209642034282385	1
AP2A1	0.260576883216889	1
ATF5	0.0373600950472981	1
VRK3	0.018073852501031	1
IZUMO2	-0.590106359347121	1
NR1H2	-0.22924313612004	1
NAPSA	-0.408856313007576	1
KCNC3	0.248200562113491	1
POLD1	-0.0864106783685721	1
JOSD2	-0.338786724158547	1
MYBPC2	-0.686525595810286	1
FAM71E1	-0.818537993676811	1
SYT3	-0.63487167982264	1
	0.545345396950368	1
CD33	0.00505521024937403	1
	0.1782585150741	1
VSIG10L	0.0640538269670808	1
ETFB	-0.584823780704542	1
CLDND2	0.105334680255006	1
NKG7	0.181325011512612	1
LIM2	0	1
ZNF175	0.085145107010269	1
	0.0495233682581117	1
	0.349287406164267	1
	-0.167124882738188	1
SPACA6	-0.347446110475923	1
HAS1	-0.979081562677127	1
	-0.0347759958055772	1
ZNF614	-0.109830189792071	1
	0.0290368262595824	1
	0	1
	0	1
NLRP12	-0.143380960675367	1
	0.233858957467811	1
CACNG8	0.0248730655827297	1
PRKCG	0.0131373920577368	1
CACNG6	0	1
OSCAR	0.537843907932839	1
	-0.401367247553398	1
TFPT	-0.37120660553596	1
PRPF31	-0.445504197633921	1
CNOT3	-0.0407629876967119	1
LENG1	-0.439437430302515	1
TMC4	-0.0254719208679273	1
MBOAT7	-0.280958112400157	1
TSEN34	-0.215557889820369	1
LENG9	-0.188710913957384	1
TTYH1	-0.577039014401197	1
	-0.0897186881023046	1
	0.206631912254683	1
	0.59353229817719	1
	-0.237303693044715	1
	-0.167503574048083	1
FCAR	0.0947721522639858	1
	0.0110802939622029	1
HSPBP1	-0.316011869540895	1
ISOC2	-0.380896860653826	1
PPP6R1	0.137491275933174	1
TMEM86B	-0.409353876276624	1
	-0.0925456551266391	1
HELZ2	-0.0137371715551757	1
NLRP9	NA	NA
	NA	NA
NLRP11	NA	NA
NLRP8	NA	NA
ZNF787	-0.160563639074612	1
GALP	0.508834730258328	1
