ID	OAvsNonOA_logFC	OAvsNonOA_padjFilter
AGMAT	0.0503171004920135	0.190875311016186
AGPAT1	0.0181824138790709	NA
AGPAT1	0.0186825674334505	NA
AGPAT1	0.270647227084797	0.000693615552121604
AGPAT2	-0.0107539364778217	0.864712891153773
AGPAT2	0.0327913099839376	0.492169152673316
AGPAT2	-0.02814576723953	0.804249716937253
AGPAT3	0.00686398337405514	0.913493147894469
AGPAT3	0.0118389881806431	NA
AGPAT3	0.0432840008342321	NA
AGPAT4	-0.00916993062853333	NA
AGPAT4	0.4662389452436	0.000908810772537201
AGPAT5	-0.23136930181388	0.120630190967832
AGPAT6	-0.476424862306828	4.64239270130565e-09
AGPAT9	-0.241654557344609	0.00991232344277561
AGPS	-0.0162313936943406	0.881886448602777
AGR2	-0.0511512132938146	0.304649048313623
AGR3	0.0313346169973796	NA
AGR3	0.00563954459641813	NA
AGRN	-0.0406808631934519	NA
AGRN	0.116148923346063	0.0509861796794042
AGRP	0.0439094721878881	NA
AGRP	-0.0448348761367789	NA
AGT	0.653270079120665	0.000282927688468359
AGTPBP1	0.022544131709445	NA
AGTPBP1	-0.161636269445568	0.0062456467472223
AGTR1	0.00838359979381398	0.932486969421901
AGTR1	0.0391717956687838	0.559378094676867
AGTR2	0.0406130240194669	0.375072791239004
AGTRAP	-0.698429058722659	1.91218700933435e-07
AGTRAP	-0.643039357930106	2.51687338860771e-08
AGXT	-0.0484318542337041	NA
AGXT2	-0.00805300892087413	NA
AGXT2L1	0.0255920217450756	NA
AGXT2L1	0.0551387633437761	0.11321221704389
AGXT2L2	-0.619370714490591	2.67028444052377e-06
AGXT2L2	-0.0955481735606147	0.0777474600296897
AHCTF1	0.174211519653902	0.0100211153587568
AHCTF1	-0.127528492417715	0.108335663365486
AHCTF1	0.0337525409179333	NA
AHCY	0.00478539535057187	0.971002900869108
AHCYL1	-0.409692502163338	7.38191114151265e-06
AHCYL2	-0.215018165392999	0.0096880116350183
AHDC1	0.115169521591048	0.123576426247572
AHI1	0.259912507654633	0.00310999156547836
AHNAK	0.487162374964154	0.000756940892110607
AHNAK	0.147329584656386	0.179064745646077
AHNAK	0.0547013841640442	0.757565632595885
AHR	-0.206772895552275	0.294905526862669
AHR	0.00212935600594033	0.97104806201682
AHRR	0.00478958319540723	NA
AHSA1	0.272953397203354	0.00340194620738481
AHSA2	-0.170953564913013	0.215604123067941
AHSG	-0.000151830648621676	NA
AICDA	0.0153880244886802	NA
AIF1	0.0374601635735523	NA
AIF1	0.0435294799074857	0.562863464141474
AIF1	-9.36718275861281e-05	NA
AIFM1	0.172025105614245	0.0174412146327923
AIFM1	0.0394731792527461	0.538417594200323
AIFM1	0.077272029219329	0.118229996918903
AIFM1	0.0302706226847773	NA
AIFM2	-0.0976654828800658	0.0379923203461518
AIFM3	0.0198749870084942	0.67616631376697
AIG1	-0.198003245414627	0.0443321602796692
AIM1	0.067265560428317	0.142506911470313
AIM1L	-0.00354619405754697	NA
AIM1L	-0.0221467371072386	NA
AIM1L	-0.0132855236386176	NA
AIM2	-0.0411305013251724	NA
AIM2	-0.10027680260857	0.0256329629840034
AIP	-0.226677067943381	0.0422209622624616
AIPL1	0.00378303815692682	NA
AIPL1	-0.0469469278592172	NA
AIRE	-0.0167129077115238	NA
AIRE	-0.333756064422131	0.0918325724339947
AIRE	-0.00308440324631132	NA
AJAP1	0.0369036255112096	NA
AJAP1	0.00289625759982837	NA
AJAP1	0.0105548663538144	0.842238469611098
AK1	0.170093479612254	0.235874999564368
AK2	-1.02002528745509	1.91226777611649e-06
AK2	0.101437696780255	0.19781713330439
AK2	-1.18069580661608	2.546267747934e-07
AK3	-0.280181629321087	0.0190707741579868
AK3L1	-0.495845952807109	2.78591335524333e-05
AK3L1	0.0215590454025483	NA
AK3L1	-0.299561835349925	0.0103469632542588
AK3L1	-0.467346966050057	0.00117105158967012
AK5	0.0507557829505698	NA
AK5	-0.0209807727192395	NA
AK5	0.0286162854994307	NA
AK7	-0.000155189131358036	NA
AKAP1	0.0866782948254183	0.224397168366793
AKAP1	-0.0466437275190117	0.369604369199756
AKAP10	-0.151922279463275	0.0252622494231543
AKAP11	0.0093550294327498	NA
AKAP11	0.263562134297645	0.000196023815652537
AKAP11	-0.0190830208158843	0.751885922658771
AKAP11	0.0460659837310207	0.412695058084771
AKAP11	0.196570884779481	0.0130510528341918
AKAP12	-0.695531284396187	0.000390232911594464
AKAP12	-0.114978988071043	0.0923125828217019
AKAP12	-0.10243175449036	0.182981419739529
AKAP12	-0.332144482592767	0.00471781341458395
AKAP13	-0.184858770603986	0.0227556110100837
AKAP13	-0.0646881786869464	0.621529987450822
AKAP13	-0.228108769441157	0.0204389170828827
AKAP14	0.00642109256356171	NA
AKAP14	-0.0255626056891858	NA
AKAP14	0.0289170761198152	NA
AKAP2	-0.0213108238011248	NA
AKAP2	0.00471720154958	0.921630722807583
AKAP2	-0.0501119830507717	NA
AKAP3	-0.0276666939195689	0.428752259932416
AKAP4	0.0157927168987477	NA
AKAP4	-0.0121183498809021	NA
AKAP4	-0.0103239212270116	0.83058289309706
AKAP5	0.0156388629989159	NA
AKAP6	-0.0135507090466174	NA
AKAP7	0.0259223565605575	NA
AKAP7	0.00297852465228576	0.969148434075394
AKAP7	0.238017252131817	0.0012887428699357
AKAP7	0.0239132965744489	NA
AKAP8	-0.0343345149027456	0.589811895407587
AKAP8L	0.129342857923676	0.0291107298762807
AKAP9	-0.0114408798844519	NA
AKAP9	0.0563336531652423	NA
AKIRIN1	-0.0282968202707838	0.771026645910199
AKIRIN1	-0.0125639820919989	0.832569472768526
AKIRIN1	0.149125542781497	0.137044420465916
AKIRIN2	-0.327510654534789	3.12011158930445e-05
AKNA	-0.327510620638687	0.00887571360353694
AKR1A1	0.476346384112498	2.52991164300799e-05
AKR1A1	0.0339506555028892	NA
AKR1A1	0.340619016371386	7.90398439843344e-05
AKR1B1	0.128800360784291	0.157805057171542
AKR1B10	-0.0172624625456956	NA
AKR1C1	0.000586109306859761	NA
AKR1C2	-0.0688568729745525	0.141415576751422
AKR1C2	0.0100989739441291	NA
AKR1C2	-0.167296758279061	0.12053715354013
AKR1C2	-0.798426675753126	0.0112223954341583
AKR1C2	0.0153017895248704	NA
AKR1C3	-0.0706166851884724	0.665805184700765
AKR1C4	-0.0244118573869061	NA
AKR1C4	-0.236460290018792	0.343171680294996
AKR1CL1	-0.00782297283528433	0.905478446377111
AKR1E2	-0.00376566508786524	NA
AKR1D1	-0.00637698087910188	NA
AKR1D1	-0.0727283282393181	0.753526091792233
AKR7A2	0.329900177709961	0.00465029769251191
AKR7A3	0.077346548183181	0.313296600334029
AKR7A3	0.00450076895899443	NA
AKT1	0.144013838771585	0.160505943050593
AKT1	0.264218832086067	0.0784597344962585
AKT1	-0.0218032397077774	0.695817059071154
AKT1S1	0.0985675793796323	NA
AKT2	0.0132957880405984	NA
AKT3	0.0247148972320339	NA
AKT3	-0.0541923138007672	0.38848514384827
AKT3	-0.254318114526261	0.000664939131498481
AKT3	-0.466446369612875	1.72630689633819e-06
AKTIP	0.00710701148685011	0.961042672767301
AKTIP	0.032602138762174	0.65881705528004
ALAD	-0.0256593345908058	0.622575310195081
ALAD	0.433869508533158	2.63207183542754e-05
ALAD	0.00104026350544384	NA
ALAS1	0.0336219886893341	NA
ALAS1	0.0308857978183301	0.445733263259313
ALAS1	0.00142408797089377	0.97912081944477
ALAS2	-0.0227335279943297	NA
ALAS2	-0.0185684306299043	NA
ALAS2	-0.0264943968806088	NA
ALB	0.106473842732077	0.0291383431936792
ALB	0.0193039633152834	0.703531004970991
ALCAM	-0.783389714259208	1.89370006138727e-06
ALDH16A1	-0.0190267693221395	NA
ALDH18A1	0.206136011523874	0.0666284916788665
ALDH1A1	0.00856082830743166	NA
ALDH1A1	0.0149301388971317	0.639708529625769
ALDH1A2	-0.436058531019588	0.0146194741009177
ALDH1A2	-0.342539221381729	0.0455306784556955
ALDH1A3	-0.76493828320173	6.96683164560618e-06
ALDH1A3	-0.510451138725545	0.00325904271102871
ALDH1B1	0.103745104059249	NA
ALDH1B1	0.00800141779474384	NA
ALDH1L1	-0.295009936883716	0.105316320655368
ALDH1L2	0.347425066432918	0.00146093354768586
ALDH1L2	-0.0160372592067386	0.792894896159057
ALDH2	-0.158854526167339	0.271874018718502
ALDH3A1	0.0120841900343436	NA
ALDH3A2	0.0866047532816339	0.116748414858702
ALDH3A2	0.53909438000411	0.000148653499477257
ALDH3A2	0.416524918271982	8.94885179000626e-05
ALDH3B1	0.0140558418781271	NA
ALDH3B1	-0.0317220110352974	0.733364186155644
ALDH3B2	-0.031505632402939	NA
ALDH3B2	0.00146632477378805	NA
ALDH3B2	-0.0133907113515033	NA
ALDH4A1	-0.00671455281688349	NA
ALDH4A1	-0.0494945588758382	NA
ALDH4A1	-0.0296984547146328	NA
ALDH4A1	0.0057778008171443	NA
ALDH5A1	0.0711293681530831	0.0544568981662426
ALDH5A1	0.226814291626942	0.000958532060361476
ALDH6A1	-0.102364099601138	0.523632146166016
ALDH6A1	0.0398098052492539	0.579445912844313
ALDH7A1	0.483333187399651	2.12582175141005e-05
ALDH7A1	0.477777913046342	8.29622564374838e-05
ALDH8A1	-0.00989709073575806	0.853195631063397
ALDH8A1	-0.00617178590950296	NA
ALDH8A1	-0.00784096500628273	NA
ALDH9A1	0.22059743875878	0.0512519661659595
ALDOA	0.00446670034880103	0.900961852842479
ALDOA	0.570467202452493	0.0760895315692518
ALDOA	0.0402555664954782	NA
ALDOA	-0.259365735600865	0.115299610419665
ALDOB	0.0709156294011644	0.298915273964457
ALDOC	-0.209501037697571	0.177861141542119
ALG1	0.169276473072681	0.00191996157445103
ALG10B	0.0573165234892468	0.167455572488275
ALG10B	-0.0184332928600837	0.799914261081031
ALG11	0.0894842062466621	0.129644797837617
ALG11	0.00360256754309329	NA
ALG12	0.0113832080795593	0.796104704711164
ALG13	-0.0293577401276588	NA
ALG13	-0.224143354069184	0.0104337004918876
ALG14	0.0899448510521239	0.206336042994082
ALG14	0.0787003261398302	0.159835069557892
ALG2	-0.00338064906305213	0.960104954685948
ALG2	-0.12583291209689	0.0283619537010725
ALG3	0.294979661502451	2.75855601433958e-05
ALG3	0.032621417806963	NA
ALG5	0.131834071356733	0.243679652708642
ALG6	0.229088032583592	0.000820872324254067
ALG8	0.0391094071360421	0.600520190769492
ALG8	-0.0165115728239664	NA
ALG8	0.0230233359838596	0.743555728927095
ALG9	-0.131419234119775	0.101770550878875
ALK	-0.0323065928430761	0.491812531520826
ALKBH1	0.0119391243846723	0.750683182395459
ALKBH1	-0.226959104593762	0.000705767492814834
ALKBH1	-0.197496141758451	1.99944777658545e-05
ALKBH2	-0.123886290403519	0.0477554930032993
ALKBH3	-0.133986036429024	0.157424912999153
ALKBH4	0.125609232804066	0.000383590523636092
ALKBH5	0.0880196393305273	0.286873193779882
ALKBH6	-0.0338751167328937	0.544350618612317
ALKBH7	0.0418987754300968	0.621481532948433
ALKBH8	0.0584948884482976	0.184697454116869
ALLC	-0.00384493069964797	NA
ALLC	-0.0313587825341974	NA
ALLC	-0.0362900511226627	NA
ALMS1	0.132643117808849	0.00230008378895648
ALOX12	-0.0897114261167484	0.348618253969231
ALOX12B	-0.00810658010464493	0.868058468066925
ALOX12P2	-0.069023950042884	NA
ALOX12P2	-0.000461161828064327	NA
ALOX15	-0.0182379537343165	NA
ALOX15	0.0215314965518383	0.610112923637767
ALOX15	0.00726441589882221	NA
ALOX15	0.0396016301878586	NA
ALOX15B	0.0188396747933535	NA
ALOX15B	-0.0235570122904782	NA
ALOX15B	0.0311977732304154	0.559365330227545
ALOX5	-0.0076658690958773	0.937904884704871
ALOX5	-0.01642600746717	NA
ALOX5	-0.0196646781106988	NA
ALOX5AP	0.0158720533738537	0.929658334719612
ALOXE3	-0.017364086070093	NA
ALPI	0.0316373468434819	0.524873886545507
ALPK1	-0.923578075136417	4.56839781677974e-08
ALPK2	-0.12846906206194	0.353838381000776
ALPK3	-0.0302239591723694	NA
ALPL	0.382861990700868	0.214596912393576
ALPP	-0.0949358679084984	0.290720218099493
ALPPL2	-0.0216245699628148	NA
ALS2	0.0274408754477662	0.701057594066785
ALS2CL	-0.0120225741570064	NA
ALS2CL	0.0608053827665156	0.184322532443344
ALS2CL	-0.0425320493479848	NA
ALS2CR11	0.0218274397497717	NA
ALS2CR12	0.00369465378562062	NA
FAM117B	0.152250196423777	0.0252622494231543
ALS2CR14	-0.181414015447027	0.0358108785533155
ALS2CR16	0.12981302533028	0.0240648687981466
ALS2CR4	0.235277362306583	0.0578923628642915
ALS2CR8	0.0597077942335753	0.26372330476556
ALX3	-0.0260958796359869	NA
ALX3	-0.0429296134994912	0.201392395710468
ALX4	-0.0127742249498963	NA
AMAC1	-0.0272704077962631	0.573464480603504
AMAC1L1	-0.0290171857097876	NA
AMAC1L2	-0.0315877498203729	0.302608328532221
AMAC1L2	0.0146469126981206	0.682017293445026
AMAC1L2	0.0750776566024891	NA
AMACR	0.12301455860444	0.013529355284412
AMACR	0.135054206109239	0.00361947285446953
AMACR	0.12177726847819	0.0190595224703582
AMBN	0.0782110149746016	NA
AMBN	0.0174609091032059	NA
AMBN	0.189896141611301	0.130403656081008
AMBN	0.110592885447708	0.0738087122410862
AMBP	0.0213970471985014	NA
AMBRA1	0.012077957144875	0.790111192219978
AMD1	-0.132350332852065	0.356987607779022
AMD1	-0.148350679996424	0.186174764755366
AMDHD1	0.0474311708812314	0.515537544081615
AMDHD2	-0.0837465886172515	0.124066594796336
AMELX	-0.0242587405799828	NA
AMELY	0.0262565197032432	NA
AMFR	-0.202247986094045	0.733045057840941
AMFR	0.0552524430099135	0.535870552175723
AMH	0.0488691663837946	NA
AMHR2	0.00502196809570687	NA
AMICA1	0.0309725157432235	NA
AMIGO1	-0.0077571899469504	0.861326990735069
AMIGO2	-0.0122511689055704	0.805567722376199
AMIGO3	-0.042180227798732	0.277098574838398
AMMECR1	-0.0864507781530808	0.154265165200344
AMMECR1	0.101087538806921	0.0739313869616573
AMMECR1	0.0557344307875942	0.123748544765563
AMMECR1L	-0.0378348281071226	0.598913956723358
AMN	0.0367579071811273	NA
AMN1	0.0304717043133325	0.357467763238527
AMOT	0.574465583204077	7.54480920056514e-06
AMOTL1	0.0265632999108485	0.437720360276499
AMOTL2	0.0227187879558857	0.680313894184492
AMPD1	-0.030982337587111	NA
AMPD2	0.0236730027115746	NA
AMPD2	-0.0100649970437301	NA
AMPD2	-0.027192872329155	NA
AMPD3	-0.581413734483196	2.73996987001229e-05
AMPD3	-0.034114801622005	NA
AMPD3	-0.0246829371250739	NA
AMPD3	0.00336240676594723	NA
AMPH	0.129928053525303	0.0112025067682656
AMPH	-0.0085937338943527	NA
AMT	0.735757176048553	1.77796733302875e-07
AMTN	0.588616769627372	0.519395413505598
AMY1A	-0.0859795149239408	0.0562219628713971
AMY1A	-0.0845612689966142	0.626054088513049
AMY1A	-0.0115442802306696	NA
AMY1B	-0.00108233832519566	0.988730952065231
AMY1B	0.0477585366445759	0.477139964937014
AMY1B	-0.162606969244902	0.0355447594530082
AMY1C	-0.0764721676420148	0.835568415060701
AMY2A	0.0300443109356152	NA
AMY2A	-0.0444461077609999	NA
AMY2A	0.102962462016256	0.273825786291134
AMY2A	-0.00992280748125207	NA
AMY2B	0.117231838608092	0.0116914777910871
AMY2B	0.041695227552788	0.616521749708297
AMZ1	-0.0329752144285864	NA
AMZ2	-0.0432921219955942	0.234736454822247
AMZ2	-0.0499441226790882	0.64088753182544
ANAPC1	-0.0152517610473044	NA
ANAPC1	-0.0320471872423305	0.770367208570183
ANAPC1	-0.165664906046188	0.000697637696236554
ANAPC10	-0.0800808034813087	0.179779310143677
ANAPC11	0.183071400538036	0.00122737134539939
ANAPC11	0.00109957634111169	NA
ANAPC11	-0.0360331248126862	NA
ANAPC11	0.0114611109363132	0.873140049529776
ANAPC11	0.00669051320534919	NA
ANAPC13	0.162190181334809	0.207617312155795
ANAPC2	0.0783684164990959	NA
ANAPC2	0.0381160784950012	NA
ANAPC4	0.0153653566996041	0.841129964745091
ANAPC5	0.486801301439289	9.6732264324165e-06
ANAPC7	0.0875334530298488	0.0472980267750172
ANG	-0.559491128305957	2.44248419655013e-05
ANG	-0.614244817646243	4.129930199236e-07
ANGEL1	0.0295067207634645	0.737688012096988
ANGEL2	0.374378049662205	0.0014714259563399
ANGPT1	0.0784571599280977	0.363441789194541
ANGPT1	-0.0115084032466841	0.87579898754315
ANGPT2	0.11265960745424	0.0139172475714644
ANGPT4	-0.0195366830217782	NA
ANGPTL1	0.0935770815646357	0.0187239698117284
ANGPTL1	0.0229983107834837	NA
ANGPTL2	1.28692755302289	8.94885179000626e-05
ANGPTL3	0.0176014781994498	NA
ANGPTL3	-0.000165680861826445	NA
ANGPTL4	-0.356714830387529	0.0019024693925803
ANGPTL4	-0.586716230052382	0.000171549150740048
ANGPTL4	-2.30128994385031	1.42375854816583e-07
ANGPTL5	1.12810078942286	0.000194256820207237
ANGPTL6	0.22011255488696	0.0520544483298465
ANGPTL7	-1.57193006984734	1.80135893719628e-05
ANK1	0.0145568813279322	NA
ANK1	-0.0167148591912101	NA
ANK2	0.243546674640807	0.00242376034157001
ANK2	-0.038480475139087	NA
ANK3	-0.370438862417927	0.000914701793341808
ANK3	-0.394684585032202	0.00363327178853914
ANK3	0.00866487525667914	NA
ANKAR	0.0318521424379163	0.589354963167254
ANKAR	-0.00651234658618272	NA
ANKDD1A	-0.00304458077879666	0.978467436357178
ANKFN1	0.00790846961203329	NA
ANKFY1	0.403664463675703	2.41862805273902e-06
ANKFY1	0.127749815551279	0.0305198959236121
ANKFY1	0.05603675405575	0.256205431745753
ANKH	0.638572793643675	0.00211877320472937
ANKH	0.0400662108412675	0.558828623172313
ANKHD1	-0.27019021547992	0.000919704984131373
ANKHD1	-0.0163767905510257	NA
ANKHD1	-0.0114453825215826	NA
ANKHD1-EIF4EBP3	0.0190644082763276	0.747972798683204
ANKK1	0.0274553488053151	NA
ANKMY1	0.0969851670514004	0.0356404586799195
ANKMY1	0.0146903955704412	NA
ANKMY1	0.0157993711598197	NA
ANKMY2	0.130976226506084	0.0890254341940838
ANKRA2	-0.792118168442492	3.89300722468214e-07
ANKRA2	-0.711419451738944	3.58910112729773e-07
ANKRD1	-0.0145399788388971	NA
ANKRD10	-0.00159903213816825	0.990758025858809
ANKRD10	0.041618159121585	0.723259456994497
ANKRD11	0.0282902336987298	0.787397856841403
ANKRD11	0.0224581508991015	NA
ANKRD12	-0.107224566480335	0.399932783188689
ANKRD13A	0.120838549259471	0.0196050115297881
ANKRD13B	0.0267460903172241	NA
ANKRD13C	-0.225641430387689	0.000507195076785162
ANKRD13D	-0.00816404356556255	NA
ANKRD13D	-0.0173043429817072	NA
ANKRD13D	0.0142442606179971	NA
ANKRD13D	0.0124946836075299	NA
ANKRD13D	0.00394448542927606	0.949252569897915
ANKRD13D	0.00449355838692522	NA
ANKRD16	0.117983686180636	0.00305880082981025
ANKRD16	0.10381698159453	0.0453469490837987
ANKRD16	0.0621457248213346	0.105162369986073
ANKRD17	-0.0183271961647602	0.671948082100174
ANKRD17	0.0872017487494468	0.253431434839965
ANKRD17	0.243563077302326	0.00313510478481235
ANKRD19	0.00757037583179176	NA
ANKRD2	-0.0110515921462939	NA
ANKRD20A1	-0.00918894033243411	NA
ANKRD20A1	0.00598952591053159	0.915838168544553
ANKRD20A1	0.0124137144021308	0.944175018405281
ANKRD20A1	-0.095750317499057	0.143077068980161
ANKRD20A3	0.0351826149126255	NA
ANKRD20A3	-0.0161165740217211	NA
ANKRD20B	0.00378454778333204	NA
ANKRD20B	0.0042528708741072	NA
ANKRD20B	0.0195781807276765	NA
ANKRD21	0.0021494731495002	NA
ANKRD22	-0.0184859914501381	NA
ANKRD22	-0.0694378243527947	0.0984043877699302
ANKRD23	0.0238630509032438	0.671837595531199
ANKRD23	-0.00423072308892447	NA
ANKRD24	0.0731363763596526	0.406899229403017
ANKRD24	-0.0256278486614514	NA
ANKRD26	-0.123593586328987	0.0241645873034342
ANKRD27	0.0394117475812354	0.531177906218489
ANKRD28	-0.266833816979902	9.1926411329352e-05
ANKRD28	-0.571012099437183	1.82553092743586e-05
ANKRD29	0.0398799273677994	NA
ANKRD29	-0.0133744093596206	NA
ANKRD30A	-0.0365454550702804	0.453827482507071
ANKRD30A	0.0269776217893325	NA
ANKRD30A	-0.0926611202376524	NA
ANKRD30B	-0.0935565030305039	0.686186062811975
ANKRD31	0.0193301876097216	NA
ANKRD32	0.00342734870728023	0.969545413328409
ANKRD32	0.0392503107626787	0.401191596001191
ANKRD33	0.480276605261214	0.000337923853497175
ANKRD34A	0.0568884957960245	0.162538808092701
ANKRD34B	0.0069835319217999	NA
ANKRD34C	-0.0167284524552533	NA
ANKRD35	-0.00497724518663034	0.952569617440666
ANKRD35	0.275379987423204	0.0659935140192481
ANKRD36	0.0731824879534591	0.177252001081073
ANKRD36	-0.00552623157531684	NA
ANKRD36	0.000202896688088039	NA
ANKRD36	0.17906864639802	0.0240533128210023
ANKRD36B	0.0741368320374995	0.425786212380611
ANKRD36B	-0.0225579752276444	0.760478338239946
ANKRD37	-0.331028149230256	0.102358023108441
ANKRD38	-0.0665267586148648	0.149191153950879
ANKRD39	0.141376977247813	0.0057527909088381
ANKRD40	0.0294181535642162	0.442623266768944
ANKRD41	0.000838437129869085	0.982866551989597
ANKRD41	0.0445688034706935	0.101170543039033
ANKRD42	-0.0488842355131229	0.339422003466338
ANKRD43	0.0347478186120167	0.293682977474502
ANKRD44	-0.00685013582995175	NA
ANKRD44	-0.0436629569939848	0.507475891916492
ANKRD45	0.0477585634831765	NA
ANKRD46	0.27426034274716	0.000583650982328746
ANKRD47	-0.0407530255281978	NA
ANKRD49	-0.162420791568895	0.0475215886403282
ANKRD5	0.00309116510266705	NA
ANKRD5	0.0517573367814155	NA
ANKRD5	-0.0146962989107911	NA
ANKRD50	0.68906444646386	3.75204435086609e-05
ANKRD53	-0.00301235225846153	NA
ANKRD54	0.106205135064963	0.0375681723069058
ANKRD55	-0.0417629318194184	NA
ANKRD56	-0.0199452590676747	NA
ANKRD57	0.209953838160388	0.17355658222833
ANKRD58	0.00923659358966322	NA
ANKRD6	-0.2597821336312	0.090143201974431
ANKRD6	-0.516248431927261	0.0268888673071253
ANKRD7	-0.0367867491873675	0.370289128206797
ANKRD7	0.00437535268306988	NA
ANKRD9	-0.0117755733709037	NA
ANKRD9	-0.194200653132947	0.0832708670433402
ANKS1A	0.163934469592686	0.00392856134174467
ANKS1B	-0.0962869965608242	0.0716678081250606
ANKS1B	0.00160923379455902	NA
ANKS1B	-0.0362780750448737	0.425841613757897
ANKS3	0.0603230694559151	0.302563186205605
ANKS4B	0.0330753895056439	NA
ANKS6	-0.00566313711497024	NA
ANKZF1	-0.21858258038664	0.0745097859629792
ANKZF1	0.0540171853402018	NA
ANKZF1	-0.0191039287012176	0.658512216943357
ANLN	-0.0319879808994648	0.410052898628757
ANO10	0.0273032106656874	0.655729866057264
ANO4	-0.00794189784610477	NA
ANO5	-0.0119203606225069	0.81405897026566
ANO6	-0.546486079801875	0.000107419758650661
ANO7	0.0118157526664655	NA
ANO7	0.0120656269901929	0.812635287654152
ANO7	-0.0743556986399296	NA
ANO8	0.290780266522541	6.54641200426341e-05
