ID	WT.DMM.1wkvsWT.Sham.1wk_logFC	WT.DMM.1wkvsWT.Sham.1wk_padjFilter
Tm4sf19	0.096671119415882	NA
Mrps31	0.280072727162046	0.505404980848759
Anks1	0.0461841135705803	0.850901523171278
Sike1	0.0720972856691194	0.806808273422188
Csdc2	-1.59583220667873	0.00143614261098051
Fzd4	-1.01821849105048	0.349164879726168
Prl7c1	0.0279707515716855	NA
Armc3	-1.07600298530127	0.109468186772066
Tmem241	-0.201437018267429	NA
Mgl2	-1.09838399697982	0.0150775159312777
Mocs3	-0.698419626170846	0.00364324649018957
Olfr806	0.0757072991292314	NA
Fpgs	-0.236881604271891	0.384138219939786
Sfxn2	-0.604892757678589	0.260455280866204
Olfr1258	0.0128793964162885	0.965679088717002
1700016D18Rik	0.236015033139456	0.197378283349546
Sec14l1	0.562689855125217	0.0600335648276742
Dnase1l2	0.33538950517224	0.124990985727279
Capza3	-0.00754554872998034	NA
Sytl3	0.168326118946422	NA
Olfr560	0.123140387498773	NA
Mfap1a	0.649884581403393	0.10046644288763
Btnl9	-0.157432463517391	0.613810730663679
Ppp1r35	-0.682216395080768	0.00711701205585987
Zfp664	-0.608597170535195	0.109822488665245
Clns1a	0.857417344747968	0.0747865683823972
Cfdp1	0.562059730651325	0.00739070299074427
Cdh3	0.124199283980483	0.499216369416559
Ccdc47	0.676687589263126	0.0271027437219111
Olfr1274	0.00273503028181958	0.996374297476445
Tas2r105	0.118382494016526	NA
Exd1	-0.158066649266652	0.72911822580596
Lrrn1	0.403554953731929	NA
Eid3	0.072968410703693	NA
Csn2	0.100346119869924	NA
Snrnp48	0.217482595576453	0.472199897581246
Pnmal1	-0.0068496776765341	0.98206617482983
Slc39a14	1.23453171658109	0.00248567131696874
Rilpl2	0.707183847240796	0.0439200401558499
Gldc	0.240473898414904	0.685391466814014
Per1	-0.260490196574409	0.743617003933318
Nfyb	0.239071405233075	0.230291010432475
Gckr	0.106964898956149	0.873022213174631
Sumf2	-0.00594759873021417	0.985283773977175
1700010B13Rik	-0.114262399216758	0.552421185862226
Krtap22-2	0.00700758162128188	NA
Dhdh	0.0634255599749581	NA
Erlin1	0.106539986473644	0.711117943360696
1700013D24Rik	0.190630375711803	NA
Olfr46	-0.378519426833972	0.0924772954411936
Hsd3b7	0.830195638013457	0.0668502569927925
Ndufa3	0.430080585788659	0.112796773350561
Msra	-0.663546165556115	0.135348029884096
Omg	-0.0869937257271141	0.668593960534282
Gm5292	0.060381895109678	0.892311901267494
2310002F09Rik	-0.0985493724870521	NA
Azgp1	-0.62374253202968	0.223666959847269
Ntmt1	-0.468405441981897	0.0633041262483701
Gm94	0.1839095573772	NA
Ino80d	-0.0671080791015037	NA
Foxn3	0.374601468858872	0.328885942737778
Fbll1	-0.13997771959554	0.678669327850208
Mtpn	0.2293062144502	0.330903485547927
Lipi	0.098754236194975	NA
Tspyl1	0.718992866613622	0.0177626429206064
Gstp3	-0.174868098944154	0.467356030096977
ATP6	0.501767882707687	0.381632417774443
Lrrc9	0.0542559060962227	NA
Olfr894	0.0546734080177466	0.796424364504425
Plch1	0.0243351194871913	NA
Phox2b	0.0149080835669603	NA
Cnbd2	0.469464926300819	0.120564226003492
Pcid2	0.437505822355866	0.107049699285754
Atp6v1h	0.534056854409709	0.209720207067336
Rdh1	-0.0311138053222391	NA
Epb41l4b	0.935379262404491	0.0849481040797931
Usp8	-0.470583656905252	0.257927795674499
Zdhhc25	0.0720932277960752	NA
Gm20276	0.0649444552581139	NA
Mc5r	0.0241636559337169	NA
Trim56	0.0986808635345477	0.705796644620498
Tm2d3	1.13550457296407	0.0302214796270859
Olfr1410	0.0247269064975869	0.925683282350274
Dnajb2	0.371569972284532	0.351260532476908
4932435O22Rik	0.117750515669657	0.705705555191607
Cdk5r1	-0.137394490404918	0.87345798017958
Krt5	-0.125343137555828	0.332957492361204
Col4a4	-0.34286111430625	0.270270988853815
4930447K03Rik	-0.792180534549122	0.0565965169670221
Lrrtm4	0.0225068948036189	NA
Lrrc8a	0.539428254308708	0.046570957322571
B130011D17Rik	0.219557107825402	NA
Olfr799	-0.0416492985176708	0.87345798017958
Hdac9	-0.941832454022743	0.0701854712008546
G630025P09Rik	0.216469227867595	NA
Gm1943	0.461781823018531	0.459811172943398
Tmem72	0.324327383650219	NA
Klra7	-0.521204762727359	0.389733268735751
Dck	0.0350092772854594	0.91304510489296
Nop58	0.208391177912667	0.493416731254537
1600020E01Rik	0.251256019564734	0.338298652905045
Olfr1419	-0.17410377508133	0.396906669842193
Ces1c	0.0238237648643287	NA
Pla2g1b	-0.259654976248921	0.230496003755634
Cisd3	0.483056117425332	0.103946576558012
Ccno	-0.687563633893411	0.159353845907362
Cd244a	-0.273491865346221	0.398073593395025
Muc19	0.0612736677327326	NA
Nipsnap1	-0.455167098426674	0.0878763407089715
Prss29	-0.0370101313108178	0.862457406828275
St8sia5	0.0672432463602962	0.814773474628854
Olfr943	-0.129709286284668	NA
Med29	-0.336050421826229	0.218966469098095
Fut10	-0.0710200137489905	0.813414461108724
Adtrp	-0.0471711915515091	NA
Vmn1r23	0.11459282401464	NA
Tmem223	-0.181730776538828	0.439228656578626
Olfr472	0.0927438785875199	NA
9130414P19Rik	-0.0370031223860085	NA
Gba2	-0.11600596286385	0.664025404062016
Cbx4	-0.441200446532172	0.107143390458729
Lemd2	-0.559545915093545	0.015764731578565
Mon1a	-0.775676151037433	0.0521846932518319
1700034I23Rik	-0.611331906441112	0.196557060057749
BC053393	0.00584255987849127	NA
Srrt	0.0472664431294611	0.8571849485763
Zfp955a	0.0101454154793366	0.978215028861923
Bmp3	-0.212943835161321	0.612049994082098
Inf2	-0.0673091715392104	0.900573606956293
Rnf148	-0.0528896139870004	0.779928574153062
Oprl1	-0.0688804304171385	0.808246255277579
Irx4	-0.227014899084642	0.321072344357672
Gm5331	-0.0302241336094529	0.919489069638188
Btd	0.0638076132292354	0.853798935930044
Firre	-0.767349632054874	0.0600890833030401
Loxl2	1.35982079610158	0.0505611051546118
Dmtn	-0.285093452875557	0.551380681283285
Zfp184	0.149801408842987	0.625270796680425
Postn	0.714654826535163	0.082321609506754
Serping1	0.253844299535648	0.735102100717309
Arhgap29	0.218299349296331	0.666916368562239
Klf5	-0.829383923101501	0.14990526400235
Hpcal4	0.105589478106978	NA
Col4a5	0.326201276125788	0.35759129955379
Trim30a	-0.100028804234922	0.879763093688334
Lama4	0.427197074173048	0.0373052027191759
Txnip	-0.458268385556545	0.133667419141532
Gm10220	0.256232298282762	0.388306967355015
Olfr78	-0.150865132954571	NA
Tgif1	0.845707136459093	0.00924411427814704
Crxos	0.0363736394359918	0.916557945913393
Zfp109	-0.083836319028308	NA
Mid2	1.22393478480555	0.00326337708196352
Tmem41a	0.444668735022804	0.0470136339412922
Map11	-0.397297008606285	0.250118670243254
C130079B09Rik	0.382073209516369	0.704559986010635
Tmc5	0.0418716027012639	0.928230454328822
Pfdn4	0.788524138752302	0.0655043082650004
Drg2	0.20003581049418	0.644232034884563
Piwil2	-0.494732369096596	0.397108452364373
Sdc3	0.0272261732106892	0.914377650872
Ccdc69	-0.0959501860357974	0.810740224872421
6430562O15Rik	0.63942431789699	0.0219283147739984
Ndufs7	-0.0496985745101303	0.846988714513973
H2ac18	0.303880822746078	0.180639844108136
Rras	0.151687277152372	0.662474937265662
Xrra1	0.320337677987658	0.453330260299728
Loxhd1	0.00403437851341191	0.989721716062414
Bid	-0.284484790901314	0.455849185974277
Mbip	-0.072400507321933	0.880133687966278
4930592I03Rik	-0.00411823363176717	NA
Plac8	-0.574211628747237	0.680836798088901
Olfr1253	-0.167904890922806	0.655547127843378
Ddx41	0.153438593952922	0.662257400551531
Pirt	0.0778010290174327	NA
4930470H14Rik	-0.0159594749819272	NA
Olfr503	-0.0485469854180163	0.813362715481171
Iqcg	0.49454643984587	0.448803459515002
Tespa1	-0.117995499770736	NA
Bach1	-1.25695292826537	0.118627457588155
Qsox1	0.132564200695288	0.643089187542419
Actl11	0.00709463708468318	0.964043793895187
Tas2r110	0.0143062227242651	NA
Syt5	0.0496600690747	0.816103250888909
Mmp11	-0.747406114691868	0.0753611342924693
4921531C22Rik	0.729966324764905	0.0278555439383219
Dgkd	0.150851402795506	0.61361858258147
Vmn1r208	0.372465844470359	NA
Plppr3	-0.968510200836774	0.0273025837679751
Olfr1141	0.0146754136897597	NA
Pde6d	0.771966200819964	0.127494648847989
Slc22a12	0.0144273407013294	0.972780261818479
Brwd3	0.0882177282983322	NA
Tpbpb	0.0884178193104411	NA
Gm11545	-0.167444331606121	0.70083669929097
2010320H13Rik	0.277424410086073	0.487099040129317
Scaf1	-0.44245082109771	0.131452890932633
Tmem56	0.830557074324289	0.0436498941557484
Olfr1164	0.0309655424505174	NA
Flcn	0.62379022015609	0.0181788727195404
Gsk3a	-0.840459006883379	0.00430310344003557
Fbxo48	0.126838048654206	NA
Timm29	0.57364666213592	0.136542993239654
Commd1	0.188263768178546	0.604763236316787
Kiss1r	0.063780225380523	0.882318241980572
2310034C09Rik	-0.0486238198558838	0.808590388454912
Lonrf2	-0.187313260210342	0.501577020358009
Lama3	-0.383144274838638	0.011444725269115
Psmb6	-0.108428335727791	0.661496282629699
Atp12a	-0.0295178515904967	0.919906875309327
Taf4b	0.381585098464389	0.205194315367626
Prelid3b	0.553781167961022	0.0983108677542005
Zfp57	0.0450548991856246	0.770847247307095
Tspan7	1.05828297112631	0.174691682837089
Celf6	0.638735138700372	0.185268982541948
Vmn1r89	-0.0864689415403089	0.617060286667584
Defa23	-0.0461209688245887	NA
Tex45	-0.109782872681975	0.590364195291089
Aicda	0.24967451591196	0.127912694087834
Olfr172	0.213944845506838	0.430500943981674
Olfr1022	0.102486007049888	0.699826867965214
9630041I06Rik	-0.565693198196613	0.117860807755265
B230206I08Rik	0.226722205443185	NA
Myo15	0.109443121074097	NA
Atraid	0.667421548380383	0.0799030883350315
Clk2	0.567436340295767	0.188687916236038
Snx19	0.309631302017734	0.339330987717041
Olfr1129	-0.108682400037794	0.593538790624098
Mst1r	-0.595771886895522	0.257927795674499
Grid2ip	0.00378653604131716	NA
Rab29	-0.904571446013845	0.000551113814448907
Rabl2	0.0493075036376997	0.924546808451672
Ddx56	-0.274317395587782	0.184055669805184
Nyap1	0.0250337475344741	0.968646555927988
Tmem97	0.375892005634943	0.463228385022845
Sp1	-0.283625869334676	0.475884747866579
Fndc11	-0.108751315418703	0.562758973344007
Cst10	0.326190573950246	0.379081798369694
Dcn	2.42749109223577	0.0258711061256051
Gm4117	-0.131303890980277	NA
Osbpl11	0.155475512588248	0.647269414048653
Col27a1	-0.327909475164215	0.630347481469696
Usp1	-0.26121280739758	0.324239799405643
Tmem138	-0.257929962320091	0.333791518623587
Ifi44	0.0398458808344334	0.905216400477232
Cenpb	0.261059100138172	0.669664971991479
Mrpl50	0.707535915137471	0.0480877335351112
C030034L19Rik	0.181153559033784	0.208014151341411
Clptm1	0.31350207486	0.423164748903546
Faxc	0.121203451710495	0.604025826004476
Olfr55	-0.0424438142722794	0.835780096179876
Zfp113	-0.557693129188999	0.0904065150365651
Tmem132e	-0.479539359870665	0.162257276442714
COX2	-0.451743652042404	0.761063211316791
2310050C09Rik	-0.0108226930537474	0.963216859915343
Hsd17b3	0.138507595670446	0.744542410059036
Krt79	-0.278060650194007	0.452441815052914
BC049715	0.260657325829644	0.546265955751582
Snx24	0.889378321488331	0.000613954682974433
5830420C07Rik	-0.908780026730575	0.401918264874555
Otor	0.00664027749175495	0.986170106824404
Zscan10	-0.364621609941489	0.159452093216777
Zdhhc16	0.0184557985486897	0.958628052947851
A130009I22Rik	-0.252869422675454	0.68914005928722
Lrriq3	-0.0279644393639037	NA
Tmed10	0.0950032892958123	0.706259904854222
Rnf208	-0.526209860670764	0.369296835501255
E230008J23Rik	-0.512716346537773	0.182036659660752
Mecom	0.182987548119307	0.293682136267274
Tmem237	0.790290784200869	0.0641534137977876
5031426D15Rik	0.000998473165035659	NA
Wrap53	-0.47880104063572	0.049957642805009
4932439E07Rik	-0.567985572562794	0.409516364280105
Mir9-3hg	0.14912617535175	NA
Etfrf1	0.383504319139263	0.431535849296881
Cdkl1	0.339023424706912	0.603065938507336
Mstn	0.736119602837343	NA
Ctf1	0.232688567889364	0.538148250533859
Mtmr10	0.33328317447139	0.249387080275725
Tmem40	-0.134203046300571	0.890557369207228
Brat1	-0.504834359969921	0.0462227184974316
Rit1	-0.308895337454413	0.110689236048038
Kcns3	-0.385571212741561	NA
4930458D05Rik	-0.0544535923187661	0.924915235081411
Ppp2r3c	-0.229138056656274	0.400552866351696
Tmem91	-0.352759158244858	0.426035921700057
Fam169a	0.0867503742374176	0.641274615120831
Clec10a	-1.0149796135344	0.231834249764531
5530402H23Rik	0.0576979192640787	0.904443323730939
Car3	0.0959578067967602	0.874837527501368
Tmem150c	0.120311094516949	NA
Mknk2	-0.59164902203094	0.0262677332861416
4930448F12Rik	-0.14629653778108	0.22626527998009
Sh2d7	-0.149008156098658	0.356745743527709
Otop1	-0.138974160121311	NA
Elovl2	-0.735599386882349	0.0787302555857717
B230319C09Rik	-0.132818719243729	0.562758973344007
Defa21	0.0501385566737629	NA
Vdac3	0.490165346590266	0.0269007618397564
Rps6ka6	-0.041761097714517	NA
Wdr53	-0.186684075751978	0.456308376176721
Cops8	1.43382921380289	0.00835546986142079
Klb	-0.00994663842367861	NA
Prkar1a	0.634236022350287	0.0442049032499724
Cyfip1	0.355990944471275	0.181035460119053
Olfr1507	-0.157897381001384	0.269154649456175
Chrna2	-0.131999706835651	0.494588048487013
Nfatc1	1.43499445800334	0.00332767717816613
Aff3	-0.298819173231485	0.486608447792793
Kctd15	-0.510757983428338	0.127944137145704
Acsm3	0.114438660139826	0.569344801301561
Tmem26	0.749444185014565	NA
Olfr1352	-0.126878967715222	0.696955916314423
Grpr	0.444605814988648	0.201902358982114
Cabcoco1	-0.142118152674552	NA
Polr2d	0.677753326194713	0.0628975208477328
Uhrf1bp1	-0.0444875725511187	0.878468810002916
Acsm2	0.0919482419179444	NA
Ovgp1	-0.189526925743375	0.493416731254537
Cox20	0.130668729806408	0.699398442843362
Cnpy2	0.199866146775612	0.414950791181802
Scn9a	0.0412740329407678	NA
Otoa	-0.115324191378333	0.780405659863919
Tmem230	0.53017769358574	0.0725529951040417
Ppp3r2	-0.151282014980879	0.329538775988907
Pkp4	-0.153093906845635	0.655890320855548
Elovl4	-0.0809643071566914	0.861277091247446
A1cf	-0.0480194649995086	NA
Epgn	-0.314197309419188	0.420908756480623
Capn10	-0.144817132656061	0.597145915599677
2410024F20Rik	-0.10760433327626	NA
Map3k1	-0.179078761379735	0.62269613424821
Fabp1	0.10084640126269	NA
Isx	0.108809658724921	NA
Meikin	0.0293591459858762	0.911762470219713
Kcna4	-1.1266914702035	0.0101112081572573
Cpsf1	-0.00647364737474397	0.986375610367412
Ptdss1	1.20184681132427	0.0308744315408599
Ppp1r14bl	0.0387883418088959	NA
Pcdha9	0.00652595590681262	0.982580147138641
2310047N11Rik	-0.323721662984001	NA
Zmat5	0.425223566809083	0.286122758304999
Hnrnpr	0.701540458771179	0.0202710250199337
Zbtb4	-0.679241766463389	0.0412789017818228
Tspyl5	0.0634162925342159	0.7468278364471
A430106A03Rik	0.149000797613513	NA
Mccc1	-0.249052121452849	0.24121637951982
Cfl2	1.43722187315251	0.0437121799601103
Klk14	-0.354987071653286	0.196119655332054
Ckm	1.37112363192228	0.0838208883451541
AI849053	0.000568227481075933	NA
Runx1t1	-0.332535206243045	0.36269837690347
Zfp574	-0.493155544622486	0.00840923791776912
Prdm6	-0.155660433157832	0.835005469995147
Hdc	-1.06453024195328	0.300978262965718
Hjv	0.360223614116576	NA
Wnt8a	0.35015758694846	NA
Tnni3	-1.13156838879623	0.0513210317255687
Dnd1	-0.296392687304984	0.342124964990255
4930564D02Rik	-0.0533875233599132	NA
Map2k1	1.23108980970586	0.0124510716158735
Axin2	-0.648761508652606	0.117860807755265
Asxl2	0.131342643333825	0.72243969804939
Cyp2j5	0.169818972294928	NA
Gdpd4	0.0417970235647499	NA
1700031A10Rik	0.46890629734177	0.16095956625891
1700034G24Rik	0.0494691159592712	NA
Npas4	-0.643454139428313	NA
Slc22a14	0.134987266788068	NA
Slc22a1	0.0030884282368619	0.993034993890978
Usp22	0.438358680864239	0.250701530955015
Tent2	-0.452740654652012	0.215455047079838
Olfr1451	-0.08600507755904	0.659017749188743
Mtr	-0.040173572965819	0.93282011152425
4930444G20Rik	-0.161483741655419	0.715754516935741
4933408A14Rik	-0.0381053140303932	NA
Klra10	0.112774275029802	NA
Steap2	0.540736249346226	0.0510053724275688
Satl1	0.0457688921328021	NA
Olr1	-0.837161802663471	NA
Scrg1	-0.94669430550324	0.281229451330047
Aig1	0.871693026261559	0.00618100752149398
Msmo1	0.601542717707422	0.0268547289932782
1810027L02Rik	-0.359815153947875	0.312384341830944
Cbs	-0.129973557070245	0.531605284047387
Efemp2	-0.162235904347165	0.628548396771612
Lrriq1	-0.0456083161241309	NA
4732465E10Rik	1.00455045426228	0.119361858665404
Olfr1313	-0.0204456902564295	0.898192852527989
Hlcs	0.287438588442545	0.368244371420318
Olfr157	-0.0331054580698071	NA
Mas1	0.160053789782121	0.542218000252772
Grin1	-0.315797051113728	0.0206672449692929
Tmem218	0.563711441119585	0.169332246528803
Vrk2	-0.399897821915612	0.0377194832251164
Ccdc114	-0.0417065270835723	NA
Obox7	0.0135891186343847	NA
Gm3086	-0.0366270948756595	0.922229481760641
Snhg14	-0.620627396351932	0.266169518202552
Gm4884	0.226901975631578	0.74677208821775
Art3	1.30841868424217	0.0482784357041634
Gsto1	0.688775126765125	0.381632417774443
Nap1l1	0.838399025581664	0.00672504653725775
Them5	-0.155652504902859	NA
Chp2	-0.923293408236482	NA
Kcnj3	0.0760077065254921	NA
R3hdm4	0.139125667426291	0.780286893401801
Xab2	-0.54457781317478	0.0145061060418922
C4bp-ps1	0.142621488647991	0.70083669929097
Camk1d	-0.358842448294055	0.242352549838751
4930439G18Rik	0.214620666914388	NA
Zfp362	-0.629063445026847	0.0303537159302135
Ubqln2	0.942922489425956	0.0235226632588193
March8	0.0838124738169629	0.781061086575325
H3c1	0.219596598053219	NA
Alg12	-0.504559977783253	0.0440823292984341
Bhlhe22	0.216292106475137	NA
Olfr1402	-0.0740297249120937	0.641557473990977
Pgm1	0.774041643947949	0.0293014303785343
Grk4	-0.46673452726298	0.107551665645337
1700019M22Rik	0.425577433799451	0.382259582703056
Tpm2	0.833618915781601	0.0455937987930154
4932422M17Rik	0.409214749203682	NA
Ltb4r1	-1.52630430509745	0.037310459075206
Dpp7	-0.120716532290404	0.659016232487006
9530059O14Rik	0.277257073426658	NA
Olfr593	0.027905174796067	NA
Zfp605	-0.042728328265989	NA
Hdac1	-0.0774027486687093	0.778377613658889
Fam20a	-0.165180931281057	0.667540831770001
Fer1l4	-0.175240302120617	0.581029747083187
Otop3	-0.0480400385958576	NA
Tle4	-0.222435751607073	0.372323592498008
Olfr1012	0.0908605819263864	NA
Hsd3b5	-0.0281961396133804	NA
Fahd1	0.505207692618409	0.146063129532003
Batf2	-0.689783479338913	0.0571714098166996
Nmrk1	1.32563672788372	0.000315773805218765
Carmil3	-0.170327001036313	0.706763288105581
Krtap4-7	0.104350813532009	0.622075178760036
Inhbb	0.501029166056291	0.242610827901609
Fam167b	-0.336658243824585	0.514510898546418
Zfp667	0.729924292722413	0.0671098757072457
Ppm1k	-0.398191761820748	0.333662418873627
Vsig1	0.0282953007951294	0.964385403192256
Hat1	0.972471929271995	0.039141686892006
Grin2a	0.252770804321531	0.502424737718931
A730049H05Rik	0.116480204647119	NA
4930431F10Rik	-0.165362600406051	NA
2310057J18Rik	0.085183956876389	NA
Plek2	-0.74366849895721	0.0381343737625952
Tktl2	0.171984623925812	NA
Aqp8	-0.176950722497889	0.30079100998059
Gorab	0.658205880523262	0.0744874762168292
Pcnx3	-0.262184984253822	0.447263511660385
Katna1	0.128148384498253	0.694914554463644
Gm9927	0.408518628972779	0.341495764031229
Tlx1	-0.0277424293153478	0.909613566582539
Ddias	0.616247334955511	0.0607718661101184
Adrb2	0.0310069508928919	0.951997245181697
Slc7a2	2.11528317494801	0.00268659474221266
Prl7a2	0.0433634277045649	NA
Fam210b	1.28980205425249	0.00271989343576438
9330102E08Rik	-0.0726131059702106	0.801240037802402
Apoc2	-1.10350462306522	0.025517799332754
Dus1l	-0.53887267920752	0.0549099378134421
Pxdc1	1.26274803583812	0.00329004234773828
Tbc1d12	0.415249297801414	0.209318523620203
Deptor	0.106284069219614	0.802406193942266
Rbm44	0.160557199045734	NA
Cenpm	-0.591156415293093	0.0869143498414003
Krt12	0.122251016270909	NA
Clp1	0.21500956827174	0.795727261502353
Prpmp5	0.12944135434945	NA
Prune1	-0.117946984868586	0.779928574153062
Slco1a4	-0.132655075896875	0.605433821603304
Gpr152	-0.295621784581773	0.154924472457487
Cldn6	0.051013282727471	0.743635327007582
Wnt7b	1.13202254554633	0.00797142190538653
Clca4b	0.041210903487565	NA
Adgrl2	-0.147431724712132	0.699974842525984
Snhg8	0.766288760567918	0.0515200701555973
2310026I22Rik	0.0807679851044543	NA
Gm16367	0.135118466755959	0.552953512946463
Arl6ip5	0.329451697996466	0.727814037793802
Car5b	0.662206490441577	0.141840008693417
1700094D03Rik	-0.437639816451624	0.0634989867098835
Vdac2	0.23123897397377	0.463235558082707
Vmn2r42	-0.0678631505738059	0.807749563253205
Psg23	0.127605940171792	NA
Rdh18-ps	0.12586828679963	0.525910325403094
Endou	1.25928401177047	0.169347366942402
Gp1bb	-0.412790586106334	0.147695291998351
Arhgap5	0.17922392374555	0.601732739884472
Lap3	0.359111269560959	0.1739798337888
9430015G10Rik	0.48024148512454	0.176804659300553
Ccdc33	-0.26316714092702	0.181331419522871
Ttc3	0.351255324281675	0.165782136281953
Dcps	-0.49992812192016	0.0394982465509248
Med6	0.712486378167504	0.066047186613348
Pcif1	-0.121824075258653	0.549601146355592
ND4	0.0830604375567881	0.941515146637025
Insl5	-1.1611127881435	0.416766239163937
D230034L24Rik	-1.41236376561444	0.023238121078718
Klk1b9	-0.146747620865428	0.392193439794986
Scn8a	0.254133420063822	0.380145947887706
Parm1	-0.99974565132078	0.0242879995765617
Cpox	-0.482162240679369	0.102426369785624
Uxs1	-0.107648830803033	0.84865429405427
Dapl1	-0.178537921049703	0.837829360216274
Fli1	-1.01696826759068	0.00610680188803045
H2ap	0.304478742706267	0.373580216462131
Olfr54	0.57220483421677	0.127971379059632
4930554N03Rik	-0.00113707240072422	NA
Samt3	0.00933332838762197	NA
Olfr545	0.143439825065324	NA
Rab11fip4	0.952224291805477	0.00243493747049284
Gm2093	0.0401909858123633	NA
Anapc13	-0.622141252380815	0.0645932363259752
Tmcc1	-0.728194654864282	0.0277795527933605
Podn	-0.00777822002501015	NA
Aktip	1.04276334763085	0.00905375859851461
Cldn11	-0.180912303570648	0.834196901133212
Paf1	-0.00176558481784117	0.995231553855035
1700029I15Rik	-0.890134798451247	0.0251164631256733
1190001L17Rik	0.188274366917504	0.573203037480732
Tmem131	0.529230340532097	0.0221113669648955
Sapcd2	-0.814252323861371	0.309373272698711
AW209491	0.233090206687843	0.665118420936019
Noa1	0.243897080065273	0.596815370466292
Fut1	0.0244844920559177	0.91304510489296
Il9	0.179808650938493	NA
Lrmp	-0.67234403436323	0.0791804818704562
Commd4	-0.00901300234722181	0.981530676796254
Pltp	-0.427209744941575	NA
9130023H24Rik	0.101820866755132	0.668444227034201
Cct8l1	-0.131200180973173	0.425939393432441
Ush1g	-0.0816755741718684	0.553891731454734
Alas2	0.540384354920755	0.62866122781966
Rab8a	-0.193357807788825	0.642530532026603
Spata45	-0.156836427891757	NA
Rpp40	0.621043984222831	0.196404687278188
Ugdh	1.11510175702543	0.00709477858483454
Pcmtd1	-0.329905305212699	0.577744950453737
4933409G03Rik	0.0869229866092898	NA
Tnp2	-0.141860499564405	0.611982743920092
Hsh2d	-0.391061244664889	NA
Cdipt	0.319657422935312	0.199539900614134
Gm16010	0.148712067526979	0.673036594172188
Tbc1d20	-0.0756907796986083	0.808452445052313
Papss2	0.814150943865701	0.0722643382848536
4933411K16Rik	-0.0849697509803241	0.760460795429755
Krtap26-1	0.0326903434256196	NA
Rhof	0.0344920660173029	NA
Krtcap3	-0.809363434411505	0.00695785052911115
Ccdc185	0.0611464351706035	NA
Prss51	0.101905282938833	0.646570667122535
Tmem183a	0.527502838471293	0.0250135965918145
Gm11559	0.0797763789588112	0.858909413281535
Arnt2	0.256922189563172	NA
Vmn1r40	-0.0222322803264453	0.917763740606609
Mmadhc	0.986305368096868	0.0246263057439054
Ubl7	-0.427389225801843	0.0485139211259575
Olfr242	0.221711845604281	0.546488984393534
Ucp3	-0.0628107027925818	NA
Tmem251	1.10620390265546	0.0420640687628691
Apol9a	0.0261377497784587	0.974753310715292
Cyp46a1	-0.904210112688995	0.0224091501923737
Ftl2-ps	0.622626964039418	0.413684716287264
H2-DMb1	-0.995262651339965	0.0337069116438935
Esrp2	0.000129729310965347	0.999836223232639
Lrmda	-1.8794092205215	0.000271094989909924
Ldb2	-0.508540645104383	0.0998028819220181
Olfr849	-0.157004165282006	0.301624590083628
Lcat	0.221507006626577	0.349246933018043
Cplane2	0.0316647885651316	0.903704837925506
Dnajc8	0.538733995202252	0.0592978196804397
Ptov1	-0.0796336718656762	0.894061394529962
Serpine2	1.71432109217871	0.0418797805184092
Slco1c1	0.766750311393983	0.037310459075206
Kctd12	-0.797970533287608	0.217800011614074
3100002H09Rik	-0.311760833216478	0.581887829071314
Ppp1r14d	-0.0797239083255919	0.566443034742422
Gm5396	0.274388657495251	0.62499350764554
Crisp1	0.0206535226134631	NA
Dok5	0.128702397554081	NA
5730433N10Rik	-1.07524377960026	0.098668704790593
Kansl1l	-0.028558296028674	0.9177861464202
Rcn2	1.03678779597824	0.0466456672314823
Slc25a28	0.026821517578213	0.935113434267881
Dmrta2	-0.0884983461053122	0.906380470878424
Gm3877	0.397272909679584	0.212244214899095
Krt6a	0.0387720535199128	0.901877021104412
Tex2	0.340082707782161	0.121507003608743
Tbc1d17	-0.38456273622126	0.193912879700901
Lonrf1	0.165721374882951	0.614100062192094
4930414N06Rik	0.00336632924549497	NA
A330027G23Rik	-0.0880451347329614	NA
Vpreb2	-0.612793721541832	0.0958688209593049
Pdcd1	1.4565167076649	0.00800233050548878
Tbx3	-0.666130770725771	0.116821514739481
Pkd2l1	0.148917332157446	NA
Kir3dl1	0.0254810841667567	NA
Rell2	-0.115342941607342	0.696004335605585
St6galnac1	0.122405165191403	NA
Ptpru	-0.0611978347288082	0.765345270401269
Pabpc5	-0.035729543013198	NA
2010001K21Rik	0.00608857776686496	NA
Usp2	-0.376368581162347	0.0870777341378155
Sesn2	-0.346226288008955	0.40613627653592
Tuba3a	0.3310501883512	0.372450967388719
Stat4	-1.19926374974879	0.0235323834521918
Olfr933	-0.204689375121999	0.153434927975143
Olfr1293-ps	0.0482450730806291	NA
AI662270	-0.15365438259899	NA
Duoxa2	-0.19004695016888	0.263020359080084
Slc25a42	0.119573519062344	0.53204547789845
Sdhd	0.800759379903	0.0164172811841355
Ctsh	1.88111336657332	0.000342434808297526
Gpr50	0.113506817509517	0.502483319273415
Cd69	-0.0264458803123172	0.962987310374679
Commd3	0.227425402683196	0.300392569388333
Naip1	0.117713230899395	0.772615318907501
2810039B14Rik	-0.229862591567805	0.647898863977872
8030476L19Rik	-0.0204703327597288	NA
Ttll9	-0.000537949820940125	0.998362125730751
Foxg1	0.00270713547089258	0.995235885285986
Ccne1	0.125250779924897	0.738901999711616
Usp43	-0.040850951206633	0.827346922345234
Cenpq	-0.324246670167909	0.368162892898445
