gene_name	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury_log2FoldChange	Injured_STR_ort_2_weeks_post_injuryvsUninjured_STR_ort_2_weeks_post_injury_padj
Gm1553	NA	NA
Vmn1r170	NA	NA
Gm6134	NA	NA
Rpl31-ps14	1.03922222375348	0.165853075931023
Olfr452	NA	NA
Ighv5-16	-0.225285405668665	0.880149114780369
Gm6509	NA	NA
Magea3	0	NA
Olfr474	NA	NA
Ighv1-50	-0.506233768246399	0.472947298165885
Olfr237-ps1	0.268157710412911	NA
Mup-ps26	NA	NA
Gm17267	NA	NA
Gm21915	0	NA
Gm8926	0	NA
Vmn1r130	NA	NA
Gm21789	NA	NA
Trav14-3	0	NA
Gm6489	0	NA
Gm20794	NA	NA
Calhm3	NA	NA
Trav6-3	0	NA
Vmn1r124	NA	NA
Mup-ps6	NA	NA
Gm21759	0.00473296437746199	NA
Gm21767	NA	NA
Trav9n-4	0	NA
Gm21276	NA	NA
Mup-ps24	NA	NA
AF067063	0	NA
Rps12-ps11	0	NA
Gm14348	NA	NA
Ighv1-24	0.00415616695632862	NA
Gm5456	0.100896810810532	NA
Obox4-ps22	NA	NA
Hist1h2ao	-0.628165885252904	0.000372056115951637
Gm20091	NA	NA
Gm4479	NA	NA
Gm17469	NA	NA
Olfr969	NA	NA
Rpl21-ps7	-0.124713177754833	NA
Ap3s1-ps2	0.378474062329368	0.792213256235622
Gm8159	0	NA
Gm14536	NA	NA
Igkv4-62	0.157814262561955	NA
Gm11320	NA	NA
Olfr340	NA	NA
Ighd5-8	NA	NA
Olfr951	NA	NA
Gm13290	0.00473901110554841	NA
Btbd35f17	NA	NA
Gm15068	NA	NA
Gm21726	NA	NA
Gm12626	-0.0254543552799034	NA
Vmn2r-ps51	-0.0172629321702882	NA
Gm8034	NA	NA
Cfap73	-0.0190393528811484	NA
Vmn1r112	NA	NA
Olfr743	NA	NA
Gm12424	-0.443254380803157	NA
Gm3893	-0.0355455651027469	NA
Gm20909	NA	NA
Olfr819	NA	NA
Gm21798	0.274279381416444	0.773175288290746
Gm6164	NA	NA
AC165294.1	NA	NA
Scgb2b20	NA	NA
Btbd35f28	NA	NA
Btbd35f1	NA	NA
Rfpl4b	-0.00992614207277553	NA
Vmn1r61	-0.0525269371364386	NA
Gm4301	NA	NA
Igkv4-78	-0.184148687414633	NA
Gm6660	NA	NA
Gm13144	NA	NA
Igkv4-54	-0.0293495437780496	NA
Chchd2-ps	0.0458817316517928	NA
Defa-ps5	NA	NA
Ighv9-4	0.087352295298081	NA
Gm15256	0	NA
Gm20831	NA	NA
Gm10045	-0.217219767939087	NA
Gm9125	NA	NA
Fabp5l2	NA	NA
Igkv1-117	-0.515854959738577	0.415437401712964
Gm13693	0	NA
Gm3286	0	NA
Hist1h2bl	0.116916140740731	0.902049458848191
Gm11942	-0.00359336145764368	0.980585399386275
Igkv14-126	-0.436792732374782	0.553586983904405
Gm21746	NA	NA
Olfr784	-0.238208053387429	0.445819658617047
Gm8082	NA	NA
Gm10931	0.00472297864050399	NA
Gm21883	NA	NA
Btbd35f19	NA	NA
Olfr150	NA	NA
Gm21882	NA	NA
Igkv8-28	-0.564125516664547	NA
Gm14370	NA	NA
Gm14307	NA	NA
Btbd35f30	NA	NA
Defa33	NA	NA
Gm3373	-0.0280155756083765	NA
Gm7905	NA	NA
Gm21839	0.0193656864699181	NA
Gm5435	-0.0257827518860297	NA
Gm15097	NA	NA
Vmn1r202	0.175950513595053	0.797924760194036
Olfr904	0.102185301682733	NA
AC123873.1	NA	NA
Vmn1r123	NA	NA
Gm8783	-0.017316818544054	NA
Btbd35f29	NA	NA
Gm3788	NA	NA
Vmn2r124	-0.231304551553581	0.748785071101299
Gm21477	NA	NA
Gm14365	0	NA
Gm21776	NA	NA
Vmn2r-ps23	NA	NA
Gm38394	0.252499859589026	0.496496047390625
Obox4-ps16	NA	NA
Trav15n-1	0	NA
Vmn2r-ps34	NA	NA
Obox4-ps11	NA	NA
Gm13243	0	NA
Igkv10-96	-0.33952521175443	0.610271755713078
Gm20778	-0.0026118530064561	NA
Olfr205	NA	NA
Gm7950	NA	NA
Gm7386	NA	NA
Olfr478	0.00474316572228336	NA
Gm15143	NA	NA
Gm19965	0.00472912526613613	NA
Smbd1	0	NA
Igkv5-43	-0.899210840704182	0.324799600581691
Gm16327	NA	NA
Gm9830	-0.531294789868483	0.392477920317465
Gm21969	0.0139182531378503	NA
Zfp955a	0.0944471531986205	0.809505099875361
Sgo2b	0.215612282485043	NA
1700015G11Rik	NA	NA
Gm6344	NA	NA
9430069I07Rik	0.0518951013854314	NA
Olfr972	NA	NA
Gm21560	0	NA
Olfr883	NA	NA
Gm21028	NA	NA
Gm8546	0.0120376636029539	NA
Olfr339	0	NA
Trav6-4	0	NA
Gm21897	-0.0818025086794636	0.914013254142934
AC123873.2	NA	NA
Gm11007	NA	NA
Igkv3-3	0.0542979561840615	NA
Vmn2r-ps8	NA	NA
Purb	-0.0163318395907335	0.923294383433157
Gm21244	-0.0446612615756948	0.988252294936392
Gm11322	NA	NA
Gm21958	0.381094070852203	NA
Olfr393	0.124868387006523	NA
Igkv1-133	-0.0360061703364536	NA
Olfr700	NA	NA
Olfr792	NA	NA
Gm8210	0.607914826112692	0.106842701821233
Gm10582	0.00861526875431068	NA
Vmn2r-ps104	NA	NA
Smim18	0.307534409842981	NA
Vmn1r-ps73	0.0719657558053274	NA
Ighv1-69	-0.715578898294186	NA
Gm5294	-0.123805398555692	NA
Ighv8-6	0.221854299282868	NA
Gm21913	NA	NA
Ighv14-1	-0.559164508251474	NA
Gm21693	0	NA
AC133103.3	0	NA
Olfr635	0.10150178938602	0.691983325499632
Trbv12-2	-0.280470692595408	NA
Gm21451	-0.621403085615452	NA
Gm21744	NA	NA
Gm21399	-0.0570352306381568	NA
Olfr671	0.485723561778729	0.547370835785434
Gm4216	NA	NA
Ighv11-1	0	NA
Gm20945	0	NA
Olfr850	NA	NA
Olfr191	0	NA
Vmn1r149	NA	NA
Gm8212	NA	NA
Vmn1r101	NA	NA
Ighv1-26	-0.736790178385532	0.362103808192641
Ighd3-2	NA	NA
Vmn1r50	-0.970604565860361	NA
Obox4-ps6	NA	NA
Gm20821	NA	NA
Rpl35a-ps7	0	NA
Btbd35f11	NA	NA
Cyp2d34	NA	NA
A430089I19Rik	-0.00259931175451396	NA
Ighv1-22	-0.285298460940948	0.798672932975335
Trav13-4-dv7	-0.00696934292760341	NA
Gm21870	NA	NA
Gm12620	0.139325646544496	NA
Smarce1-ps1	-0.00785964371834028	0.818312315889465
Trbd2	NA	NA
Gm20931	NA	NA
Gm15027	NA	NA
Gm20738	NA	NA
AC087559.4	0	NA
4921511M17Rik	NA	NA
Gm3187	0	NA
Gm7736	0	NA
Ms4a18	0.00473228417307937	NA
Vmn1r41	0	NA
Olfr898	0.203437665295105	0.790524087390842
Vmn1r118	NA	NA
Gm10251	7.33681632313298e-05	NA
Gm15140	NA	NA
Tpd52-ps	-0.187665049340381	NA
Fsbp	-0.352553813372425	0.570887067391524
Btbd35f20	NA	NA
Gm4810	0.0223856625452728	NA
Gm5926	NA	NA
Vmn1r169	0.132886940874839	NA
Vmn2r50	NA	NA
Trav12d-3	0	NA
Olfr491	NA	NA
A630076J17Rik	0	NA
Gm4899	0	NA
Gm20888	NA	NA
Gm13271	0	NA
Trav14d-3-dv8	-0.1307744760737	NA
Cldn34c3	0	NA
Gm3055	0.841594862187402	0.280227206404174
Gm21737	NA	NA
Gm4836	NA	NA
Tmem121b	-0.306143373241223	NA
Gm10182	NA	NA
Gm3252	-0.265444505359043	NA
Gm10310	0.337562362707162	NA
Gm3468	-0.00538603456963741	NA
Gm7104	0.00473123491230665	NA
Vmn1r204	NA	NA
Gm21972	0.421870146299081	0.570818370283443
Gm8303	0	NA
Gm21650	NA	NA
Gm13287	-0.0172617290196331	NA
Gm7102	-0.2676010210668	0.800748605524371
Gal3st2	0	NA
Ighv1-42	-0.433956115404291	0.599523474143706
Rbmy	0	NA
Gm21394	NA	NA
Ccl19	0	NA
Defa36	NA	NA
Rpl35a-ps6	-0.390935300963513	0.683086711091887
Olfr441	0	NA
Vmn2r25	0.372429696437219	0.530709604495256
Olfr1354	NA	NA
Gm10105	0	NA
Olfr857	0.0111072346362565	NA
Gm21721	NA	NA
Vmn1r121	NA	NA
Gm6902	0	NA
Ap3m1-ps	0	NA
Gm16456	NA	NA
Gm5900	-0.00423930169038483	1
Ccl21a	1.17593572870251	6.56395643414989e-05
Defa25	NA	NA
Ighv1-81	-0.302195683812639	0.860192847667245
1600014C23Rik	0.0345872045274103	NA
Olfr738	0	NA
Gm4726	NA	NA
Ighv1-9	-0.241029845594865	0.680943967486734
Gm21953	0	NA
Gm6632	0.00470645242956873	NA
Gm14596	NA	NA
Gm28637	0	NA
Vmn1r158	NA	NA
Olfr916	0.250851385420765	NA
Gm10338	0.0117785490607915	NA
Gm10359	-0.115277610664178	NA
Gm16430	NA	NA
Gm17078	NA	NA
Gm5108	-0.279941190894764	NA
Olfr1462	NA	NA
AC125178.1	NA	NA
Rnaset2b	-0.00228888654300803	0.953734947932626
Gm15251	NA	NA
Btbd35f5	NA	NA
AC132444.2	0	NA
Gm20747	NA	NA
Gm5416	-0.205760805049496	NA
Olfr799	NA	NA
Vmn1r95	NA	NA
Gm4073	-0.00992973654819691	NA
Gm17045	NA	NA
Gm20806	NA	NA
AC140325.2	NA	NA
Mup-ps7	NA	NA
Olfr954	-0.192545012775449	NA
Gm20916	NA	NA
Olfr1307	0.0418727286711909	0.903073127464867
Gm8677	NA	NA
Vmn2r-ps129	NA	NA
Olfr1453	NA	NA
Gm4498	NA	NA
Trav13d-2	0	NA
Gm10487	NA	NA
Gm10670	NA	NA
Olfr346	0	NA
Trav7-4	NA	NA
Gm8402	NA	NA
Rpl29-ps2	-0.190277793156657	0.516862906837551
Gm21812	NA	NA
Gm2759	NA	NA
Hist1h2ap	-0.237528138566759	0.849372207472439
Olfr143	-0.23331721066605	NA
Trav13n-2	0	NA
Gm21256	NA	NA
Gm8122	NA	NA
Gm14403	0.168603899907226	0.756948491501176
Ighv1-54	-0.983593435139624	NA
Gm28490	NA	NA
Gm6625	0	NA
AC126035.1	NA	NA
Trav10d	0	NA
Mup12	0	NA
Gm6019	NA	NA
BC147527	-0.16136283787389	0.793182469532374
Igkv6-15	-0.396284605601049	0.533830528460388
AC125149.4	0	NA
Gm9780	0.715991155761053	0.349877163828382
Samt1	NA	NA
Gm21977	NA	NA
Olfr311	-0.00748820353055751	NA
Cyp2d10	0	NA
1810009J06Rik	NA	NA
Olfr907	-0.00573077631832588	0.79925290013116
Gm21103	0.00474517809369415	NA
Gm20777	NA	NA
Gm21973	0	NA
Cphx3	NA	NA
Defa32	NA	NA
Olfr53	NA	NA
Gm21518	NA	NA
Olfr243	0.0593968975707781	0.8612873157049
Gm3194	-0.516343799398872	NA
Gm5327	0	NA
Trav3-3	0	NA
AC123873.3	NA	NA
Gm20828	NA	NA
Muc3a	0.10746185181507	0.875448539401026
Ppp1r2-ps1	0	NA
Tmem95	-0.35493539217132	NA
Olfr1487	0.372150046026542	0.667030354533288
Vmn2r-ps18	0.0120606352681704	NA
Gm9034	-0.0444117346295997	NA
Gm5334	NA	NA
AC133095.1	NA	NA
Gm21962	-0.181172427280206	NA
Olfr1297	0.00789064650678533	NA
Btbd35f27	NA	NA
Gm5072	NA	NA
Ighv1-56	-0.596626913729027	NA
Gm17521	NA	NA
Gm7426	0.00473686519129369	NA
Gm21900	NA	NA
Gm21679	NA	NA
Zfp131	0.0779726077733591	0.993494881740484
Igkv9-120	-0.165148988702606	0.814424486327849
Gm13812	0.809109697060322	NA
AC132444.3	-0.0172645515392052	NA
Btbd35f18	NA	NA
Trav3n-3	NA	NA
Olfr130	0.00473508581187952	NA
Vmn1r129	NA	NA
Gm11109	NA	NA
H2al2c	NA	NA
Olfr105-ps	0.0625299832466491	NA
Ott	NA	NA
Gm10784	NA	NA
AC163611.2	NA	NA
Olfr55	-0.310174217126045	NA
Vmn2r101	-0.0839197458046908	NA
Gm4791	-0.0630288012488459	NA
Vmn1r201	0.130898601626933	0.857645662858174
Igkv10-95	0.223275271341569	NA
H2al1d	NA	NA
Vmn1r155	NA	NA
D430019H16Rik	1.71952009066684	4.19520192414725e-05
Gm21921	NA	NA
Gm9507	NA	NA
Trav9d-2	0	NA
AC168977.2	0.177886397780104	NA
Gm8765	0	NA
Gm6605	NA	NA
Vmn2r112	NA	NA
Gm5798	0	NA
Gm16533	0	NA
1700122O11Rik	NA	NA
Gm3526	0	NA
Igkv6-25	-0.684041985861921	0.47293945107257
Vmn1r160	NA	NA
Gm2007	NA	NA
Vmn1r163	NA	NA
Gm9726	-0.0952302302259616	NA
Rbm4	0.0357864651577071	0.970559146472247
Gm21773	NA	NA
Ighv1-84	0.199765019776156	0.822416847575773
Gm15093	NA	NA
Gm3604	-0.267244549012986	0.608934178571971
Rhox4a2	NA	NA
Gm21286	0	NA
Vmn2r66	0.147728128373031	0.856236499220685
Ighv5-6	-0.974256817101331	NA
Gm8011	NA	NA
Gm3699	NA	NA
Ighd5-5	NA	NA
3110021N24Rik	-0.0925931277150336	0.930802400597517
Gm21954	NA	NA
Gm15101	NA	NA
Trav9-2	-0.00994582877900851	NA
Obox4-ps18	NA	NA
Olfr943	-0.755687190139792	NA
Gm8994	0.536113503757146	0.539648020071255
Rps19-ps2	0.00472598448610553	NA
Gm14595	NA	NA
Scgb1b20	NA	NA
Gm8653	NA	NA
Topaz1	0	NA
Olfr1454	-0.0099327504798207	NA
Rpl9-ps4	0.196250850192266	NA
Fbxw25	0	NA
Igkv4-51	-0.413106455472199	NA
Pate3	0	NA
Olfr798	-1.28704976080842	NA
Igkv12-41	-0.431955916815561	0.694852005074965
Gm20838	NA	NA
Gm16434	0.00472671358871521	NA
Rps12-ps15	0	NA
AC234645.1	NA	NA
Gm20765	0	NA
Gm5458	0	NA
Gm3336	-0.00927837194383794	NA
Sirpb1b	-0.529240139246513	0.213531898437876
Gm36079	0.00026405086494372	NA
Olfr1513	-0.00992960071374921	NA
Gm21310	NA	NA
Gm17577	NA	NA
1700001J03Rik	-0.0501782420525426	NA
AC149090.1	0.127612450484272	0.626671132539106
Gm12537	0	NA
Gm6401	NA	NA
Gm11239	0.01221469141364	NA
Gm21756	NA	NA
Gm13146	0	NA
Gm3159	0	NA
Zfp353-ps	NA	NA
E030018B13Rik	-0.0575946998158336	NA
Slx	NA	NA
Vmn1r135	NA	NA
Gm5947	NA	NA
Defa20	NA	NA
AF067061	-0.0289332384467538	NA
Gm3139	0	NA
Olfr782	0	NA
AC125178.2	NA	NA
Gm5866	0.0413713158616303	NA
Igha	-0.476126385599275	0.159161475323879
Gm8693	NA	NA
Gm15091	NA	NA
Trav11d	-0.00882210114163033	NA
Gm7408	NA	NA
AC125149.5	-0.0172645515392052	NA
Vmn2r111	0.00473219526629054	NA
Olfr385	NA	NA
Vmn2r-ps17	0	NA
Ccdc85b	0.135613489337971	0.827546975992678
Gm13285	0.754232438005554	NA
Gm21171	NA	NA
Esp15	NA	NA
Edaradd	-0.426140375233258	0.207390516369292
Vmn2r-ps10	NA	NA
Gm17467	NA	NA
Gm3633	NA	NA
Itpripl2	0.286560880127798	0.0104931344473265
Ighv8-9	-0.000873379803643398	NA
Vmn1r198	-0.072678659726882	NA
Trav6-7-dv9	0	NA
Ighv1-82	-0.751378835757176	0.317742513852503
Gm5709	0	NA
Ighv1-39	-0.826294813286543	NA
Mid1-ps1	0	NA
Gm21858	0.00473201199256273	NA
Gm12616	NA	NA
Rps12-ps17	0	NA
Olfr781	NA	NA
Pou3f2	0.834714588470924	NA
Gm28891	NA	NA
Hsd3b4	0	NA
Gm20873	NA	NA
Rps19-ps13	0	NA
Gm3657	NA	NA
Gm21095	0	NA
Olfr1281	-0.599983843278838	NA
Tubb4b-ps1	-0.00850777571913224	NA
Vmn1r138	NA	NA
Gm4795	-0.361700866237547	NA
Ighv8-11	0.0284435986706256	NA
Taar7b	NA	NA
Gm20822	NA	NA
Gm21638	NA	NA
Rhox5	0	NA
Vmn1r-ps75	NA	NA
Gm10718	0.455814122905864	0.707500740743864
Olfr1381	0.326921546405981	0.655522190740059
Olfr1472	NA	NA
Gm10668	NA	NA
Gm5725	NA	NA
Gm20939	-0.252305987175445	0.69848995868664
Olfr936	NA	NA
Gm3005	0	NA
Gm8305	NA	NA
Ighv1-59	-0.890496703407253	NA
Zfp967	NA	NA
Ighv1-7	-0.49486887869386	0.578300387960395
Vmn1r91	NA	NA
Gm6100	0	NA
Gm13810	0.809109697060322	NA
Ighv1-52	-0.0976913426891811	NA
CR974586.1	-0.241966789931332	NA
Ighv5-9-1	-0.161014747319021	1
Olfr473	NA	NA
Gm9944	NA	NA
Hist1h2bn	0.158898466211895	0.841708021131083
Olfr1338	0	NA
F930015N05Rik	0.13507220657817	NA
Gm10377	NA	NA
Btbd35f26	NA	NA
Gm14297	NA	NA
Scgb1b19	NA	NA
Gm21586	0	NA
Olfr38	NA	NA
Gm4845	0	NA
Olfr497	NA	NA
Cypt14	NA	NA
Gm5478	0.00473585091114148	NA
Gm20834	NA	NA
Ccl27a	0	NA
Olfr681	-0.0172656316265087	NA
AC133103.4	-0.00992944541989095	NA
Gm10697	NA	NA
Zfp799	0.0105026502198046	0.982286650140977
Scgb1b3	NA	NA
Gm14357	NA	NA
Gm17391	NA	NA
Gm21893	0	NA
Gm21094	NA	NA
Gm5225	0	NA
Ssty1	NA	NA
Ifna9	0	NA
Vmn1r142	NA	NA
Obox4-ps27	NA	NA
Vmn1r107	NA	NA
Gfy	-0.0150983406956975	NA
Rps12-ps22	0	NA
Gm21738	0	NA
Ighv5-9	0.124529651226545	0.926658491863563
Olfr117	0.376308803575043	NA
Vmn1r-ps78	NA	NA
Gm7618	NA	NA
Gm12613	NA	NA
Gm10058	NA	NA
Gm21119	0	NA
Gm3488	-0.0659227155976385	NA
Gm8906	-0.00485727978701826	NA
Gm12407	0.0186700941732572	NA
Gm906	-0.0246376930195988	NA
Olfr476	NA	NA
Ssty2	0	NA
Plac9a	0.211471144791812	0.678179100584586
Gm12573	0	NA
Vmn1r125	NA	NA
Olfr382	NA	NA
Gm10130	0	NA
Gm21876	NA	NA
Gm8024	NA	NA
Ccl21a	0.0975303923440435	NA
Gm2092	NA	NA
Olfr957	NA	NA
Gm20825	NA	NA
Zfp870	0.202694382820614	0.587553089901497
Gm14996	NA	NA
Defa-ps6	NA	NA
Gm21834	0	NA
Ptma-ps1	0	NA
Gm9821	-0.15694612860771	0.530373178109924
Igkv3-5	-1.20277924575098	0.0485859006928497
Igkv3-9	-0.0229098201093497	NA
Zscan4b	NA	NA
Gm428	NA	NA
Gm6838	0	NA
Gm21905	NA	NA
Igkv3-2	-0.443184323149365	0.519926682612162
Gm21783	NA	NA
Gm7398	NA	NA
Vmn1r165	NA	NA
Gm3594	0	NA
Gm14325	0.196041076265447	0.904336175070819
Gm4567	NA	NA
Rbm31y	0	NA
Gm21860	0	NA
Gm3012	0	NA
Trav6n-7	0	NA
Gm9611	NA	NA
Olfr91	-0.135879921262893	NA
Vmn1r152	NA	NA
1700001F09Rik	NA	NA
Gm17662	NA	NA
Trav6d-4	NA	NA
Gm10681	0	NA
Olfr229	0	NA
Gm7350	NA	NA
Gm16404	NA	NA
Ighd6-1	NA	NA
Olfr804	-0.368097372150027	0.509997203378739
Gm21092	0.0169273828030539	0.924518747135203
Tmem200c	0.539677716734923	NA
Gm8366	NA	NA
Gm13043	NA	NA
Gm15260	NA	NA
Gm5885	NA	NA
H2al1e	0	NA
Ighv1-12	-0.582997669008274	0.421763949293828
Gm14328	0	NA
Gm7375	NA	NA
Trav6d-5	0	NA
Rps2-ps6	-0.338292728915988	NA
Ighv5-12	-0.182617765634279	NA
Vmn1r72	-0.193013973332738	0.783284731916281
Zfp748	-0.0642845340383788	0.904062170735262
Gm15254	NA	NA
Fignl2	0.487351791299248	0.0507269872069918
Ighv1-4	-0.427962936664773	NA
Ighd2-4	NA	NA
H2al1i	NA	NA
Olfr859	0.465715943858672	NA
AC132444.4	0	NA
Gm20795	NA	NA
Mup-ps3	NA	NA
Il11ra2	0.103841984619305	NA
Gm8989	0.0867033379035351	0.972208095034462
Vmn2r-ps16	NA	NA
Gm21725	NA	NA
Entpd4	-0.171875280556201	0.547884117189511
Gm21987	0.315945175379427	0.740074120241948
Gm6214	0.0489574061162245	NA
Gm3015	NA	NA
Gm21965	NA	NA
Gm21863	NA	NA
Cldn34c2	-0.0172686514582854	NA
AC133095.2	0.0120621386481663	NA
Gm9824	0.0120315308298177	NA
Olfr776	0	NA
Olfr1480	NA	NA
Vmn2r22	-0.218542181133171	NA
Scgb1b21	NA	NA
Gm7951	NA	NA
Gm14361	NA	NA
A630023A22Rik	1.20600531060897	NA
Gm7391	NA	NA
Trav9d-3	NA	NA
Igkv1-122	0.365181263949427	0.375051745465581
Ifna1	NA	NA
Rps12-ps14	0	NA
AC132444.5	-0.0099705499254177	NA
Gm3147	-0.00439423632762578	NA
AC164084.1	NA	NA
Gm20812	NA	NA
Rhox3f	0	NA
Gm17222	0.00472872577082715	NA
D13Ertd608e	-0.486634449255984	0.633044856350837
Gm13249	NA	NA
Gm8068	NA	NA
Ighv1-66	-0.104574851526018	0.949422606586514
Gm20877	NA	NA
Gm8298	NA	NA
AC124606.1	NA	NA
Gm15682	-0.152771937163766	NA
Olfr834	NA	NA
Gm10243	-0.390935300963513	0.683086711091887
Olfr888	NA	NA
Gm10375	0.00473219526629054	NA
Mup-ps13	NA	NA
Gm10413	0	NA
Gm15102	NA	NA
Gm21983	-0.320049090952933	0.653015693158378
Esp4	NA	NA
Vmn1r148	NA	NA
Vmn2r-ps33	NA	NA
Zfp969	0	1
Gm10230	NA	NA
Gm10719	0.171623863031987	0.886465697472089
Ighd5-1	NA	NA
Gm21671	0	NA
Gm7980	NA	NA
CR974586.2	-0.0489857020403956	NA
Ighv1-16	NA	NA
Gm3415	-0.00992963100758999	NA
Btbd35f9	NA	NA
Trav14d-2	0	NA
Gm8383	0	NA
Gm21887	0.140227990464369	0.903349071114021
Gm20474	0.0041675490660191	NA
Ighv2-9-1	-0.655760726371569	0.470991984001696
Noc2l	-0.0099432404587394	0.955920195986222
Taar7d	NA	NA
AC140325.3	NA	NA
Ighv5-17	-0.760950635653322	0.159161475323879
Trav4n-3	0	NA
H2al2b	0	NA
Trbv12-1	0	NA
Fmo6	0.131503361173138	NA
Gm6619	NA	NA
Gm21760	NA	NA
Ighv14-2	-0.15135334692584	NA
CR974586.3	-0.21602572664347	NA
Olfr1287	NA	NA
Gm12350	-0.171509135696873	0.852738959815436
Ighv1-55	0.0189459655731058	0.99914646837233
Gm15045	NA	NA
Ighd5-7	NA	NA
Gm7138	NA	NA
Fam177a	0.048119661109373	0.993494638543311
Gm6472	-0.0245365378970198	0.945856296549701
Gm6215	NA	NA
Gm9457	-0.0332459522072257	NA
Rhox3a2	-0.00933925941266523	NA
Gm21788	NA	NA
Olfr106-ps	NA	NA
Gm12624	NA	NA
Gm21258	NA	NA
Trav5-4	0	NA
Olfr247	NA	NA
Gm21188	-0.296033846795501	0.115783589342824
Ighv5-4	-0.804360510628238	0.163263826235098
Gm6291	0	NA
Vmn1r157	NA	NA
2010005H15Rik	0.024340099406954	0.88048169783744
Gm15085	NA	NA
Il11ra2	0.103841984619305	NA
Esp24	0	NA
Gm8331	0	NA
Vmn1r89	-0.235884526149643	NA
Igkv6-23	-0.0227744838941619	0.943948227172281
Vmn1r175	-0.492771902466772	NA
Igkv4-58	-0.59248308567597	NA
Gm20816	NA	NA
Btbd35f25	NA	NA
Gm8888	0.0421350308653828	NA
Olfr1434	0.0120590061699377	NA
Ighv14-3	-0.539425768184433	0.509375714772215
Trav13d-3	0.0047341257556401	NA
Trav10n	0	NA
Taar7a	NA	NA
Gm2004	-0.137656841470249	0.973600113171031
Gm8979	-0.4667624612206	0.702181592619923
Gm20854	NA	NA
Gm21818	0	NA
Plscr5	-0.00729317282989055	NA
H2al1f	NA	NA
Ighd2-8	NA	NA
Gm15252	NA	NA
Vmn2r-ps130	NA	NA
Spin2g	0	NA
Gm8935	0.157841955616889	NA
H2al1g	0	NA
Gm2310	0	NA
Vmn2r67	0.78291847760465	0.234640797425569
AC164084.2	NA	NA
Olfr854	NA	NA
Trbd1	NA	NA
Vmn1r30	-0.251339250751864	NA
AC133103.5	-0.0172624291320137	NA
Gm4308	NA	NA
Ccl21b	0.012048687182626	NA
Dynlt1f	-0.125717646468434	0.757685303867867
Gm12627	NA	NA
Gm8281	0.229689706063945	NA
Igkv3-1	-0.313239621664301	0.872553084692886
Gm10662	0.634703105496642	NA
Gm3099	0	NA
Rnaset2a	0.156417927725368	0.80244967085773
Trav12d-1	NA	NA
Rab11b-ps2	-0.222469872415622	0.793622480650678
Gm21820	NA	NA
Olfr786	-0.24171572504126	NA
Rhox2d	0.46919200314323	NA
Ighv10-3	-0.259710045676266	0.965762790331946
Gm15005	NA	NA
Gm8221	-0.0414176809416062	NA
Olfr209	NA	NA
Gm8871	0	NA
Trav14-2	0.00283085748441276	NA
Btbd35f10	NA	NA
Gm2056	-0.0172556476096424	NA
Gm6502	NA	NA
Gm7137	NA	NA
Gm21319	0.0705994845441973	0.991961415910067
AC125178.3	-0.0465863047127221	NA
Vmn2r29	0.00463307096176968	NA
Trav7n-4	0	NA
Igkv11-125	0.00817620232294381	NA
Rhox2f	0.0062245518130328	NA
CAAA01147332.1	0.0890073190159446	0.540736406033134
Gm17654	NA	NA
Gm4133	NA	NA
Igkv4-53	-0.186150617593424	0.838757332261867
Spin2f	NA	NA
CR974586.4	-0.0355455651027469	NA
Trav6d-7	0	NA
Vmn1r128	NA	NA
Gm21828	NA	NA
Ighv1-20	0.161940145368811	0.804675999961703
Gm16378	0.484486841354351	0.633044856350837
AC124606.2	NA	NA
Olfr741	0	NA
Gm21182	-0.0756334101351732	NA
Vmn1r111	NA	NA
Gm21891	NA	NA
Gm21637	NA	NA
Igkv14-111	-0.702545723124875	0.203549043730625
Vmn2r38	-0.0245985042854553	NA
Olfr970	-0.0406345019434835	NA
Gm2163	-0.0300040232271417	0.992272697668335
Gm20924	NA	NA
AC133103.6	0	NA
Sirpb1a	-0.69468594833648	0.0276635278955713
Nupr1l	-0.424874957802145	0.630963692445459
Gm20855	NA	NA
Igkv6-17	-0.370090741509083	0.739098048860778
Gm8246	0	NA
Gm8332	0.113591999649272	NA
Gm7415	NA	NA
Olfr824	0	NA
Gm5728	NA	NA
Gm21405	NA	NA
Olfr1290	0.306016355099911	NA
Gm5473	0.0295327237624928	NA
Defa-ps1	NA	NA
Btbd35f7	NA	NA
Vmn1r-ps70	NA	NA
Gm3238	NA	NA
Gm15098	NA	NA
Tcstv3	-0.00259935172961901	NA
Gm9117	NA	NA
Gm13697	0	NA
Gm9002	-0.370276044553309	NA
Gm5283	0	NA
Speer1	NA	NA
Olfr453	0.0193882362336598	NA
Tdgf1-ps1	0	NA
Gm21960	-0.221328846740822	NA
Gm4141	NA	NA
Olfr965	NA	NA
Gm8532	0.229461008582749	NA
Gm5741	0.0585741362742483	NA
Gm5451	-0.0198378221965197	0.971154066604
Gm17361	NA	NA
Gm10256	-0.0748625644937273	NA
Trav14d-1	0	NA
Olfr104-ps	-0.0460845335027824	NA
Ighv1-43	-0.0181668956465525	NA
Gm21775	NA	NA
Trav6-6	0	NA
Ighv1-67	-0.0795388936666834	NA
Vmn1r77	0.769623547739046	NA
Gm13237	-0.465382074562446	0.940178360504953
Ighv2-4	-0.192758724887085	NA
Gm20917	0	NA
Ppp1r2-ps6	0.0180534746891963	NA
Lce1k	NA	NA
