gene_name	Injured_MRL_MpJ_2_weeks_post_injuryvsUninjured_MRL_MpJ_2_weeks_post_injury_log2FoldChange	Injured_MRL_MpJ_2_weeks_post_injuryvsUninjured_MRL_MpJ_2_weeks_post_injury_padj
4931414P19Rik	-0.334392350383617	1
Slc7a8	0.0364561973789815	1
C6	-0.19065214265036	1
Fbxo4	-0.0396340340292689	1
Acin1	-0.0859284925081674	1
Oxct1	-0.234992571307038	0.974193915546891
Drosha	0.00859343322439882	1
Psmb5	-0.0515522979611322	1
Pabpn1	0.089444037230858	1
6030458C11Rik	-0.0501195791281737	1
Pdzd2	-0.150227997786461	1
Slc22a17	0.183328963788454	1
Golph3	-0.0131827623325337	1
Zfr	-0.0947958263053728	1
Efs	0.407227212959408	0.700646711073335
Ngdn	0.114374703923563	1
Sub1	0.0135089906629076	1
Npr3	-0.171919714956851	1
Jph4	0.41548673674892	1
Dhrs2	0.14335843779353	1
Dhrs4	-0.0279496808670656	1
Carmil3	-0.295223508966025	1
Cpne6	0.516488550237487	1
Dcaf11	0.019687877454526	1
Fitm1	-0.078679526075876	1
Psme1	-0.0629052737274945	1
Emc9	-0.0324235396951826	1
Tgm1	-0.0381754884743434	1
Cideb	0.408187624736964	1
Adcy4	-0.0518886755324835	1
Ripk3	0.332978403895327	1
Sdr39u1	-0.133854054768031	1
Cma1	0.03129577812944	1
Mcpt2	0.085061191162201	1
Mcpt1	0.0700217879657647	1
Zscan26	-0.156933389867497	0.917598151987014
Atp12a	0.0173799026108695	1
Sema5a	-0.128731721187633	1
Cct5	0.0377831141063658	1
Cmbl	0.0341413268378852	1
Ropn1l	-0.125042337214972	1
Ankrd33b	-0.159942634719721	1
Ctnnd2	-0.298022700929617	1
Tars	-0.0941442022571069	1
Slc45a2	-0.0100212695847513	1
Amacr	-0.028930840114823	1
Skor1	-0.0311117625216491	1
Rai14	0.142110929884731	1
Brix1	0.0682374028609155	1
Rad1	-0.127616419113261	1
Ttc23l	0.495658070082094	1
Nadk2	0.0602008964725975	1
Mtdh	-0.0239540909247972	1
Laptm4b	-0.0564741067961941	1
Sdc2	0.631405570891236	0.0323509313824548
Dnah5	0.323697620587031	1
Trio	-0.0105109240031673	1
Ank	-0.00128927041834261	1
March11	-0.730000294351438	1
Retreg1	-0.388029336204494	0.855306202001268
Myo10	-0.0766646210725706	1
Rnf19a	0.0592398591457569	1
Pabpc1	0.0508728352250976	1
Ywhaz	0.0564082889131278	1
Grhl2	-0.851659018743373	1
4930447A16Rik	0	NA
Rrm2b	-0.124582687337377	1
Atp6v1c1	-0.189769792950069	1
Baalc	0.676385315416308	1
Fzd6	0.282054532175165	1
Slc25a32	0.11445521583886	1
Dcaf13	0.02337161293067	1
Dcstamp	-0.0980219438861289	1
Dpys	-0.0607944909715993	1
Lrp12	0.123588652709724	1
Zfpm2	0.313641254253294	1
Oxr1	-0.0144521299940452	1
Angpt1	-0.0564235116147866	1
Csmd3	0.600008329381072	1
Eif3h	-0.0523601348508205	1
Utp23	0.167449441848686	1
Rad21	0.0126603186385206	1
Slc30a8	0	NA
Cdh10	-0.165433819144185	1
Shcbp1	-0.0181397002705253	1
Rida	0.039250729722751	1
Matn2	0.978367250741201	0.0820390583996612
Pop1	-0.445423024983733	0.931256186141505
Stk3	0.161174723774209	1
Osr2	0.61455823079406	1
Khdrbs3	-0.0180709848831296	1
Zfat	-0.117077512940773	1
Eif3e	-0.002373138588264	1
Emc2	-0.116092181030677	1
Eny2	0.102581510617549	1
Ebag9	-0.0542570031212144	1
Sybu	0.346215469012852	1
Kcnv1	0	1
Myc	-0.0345914254436298	1
A1bg	-0.486803369285244	1
Washc5	-0.00104066415034307	1
Sqle	-0.102076689652354	1
Mtss1	-0.160907521927878	1
Ndufb9	-0.0531061641748105	1
Klhl38	-0.261487191716805	1
Fbxo32	-0.377439502967389	1
Wdyhv1	0.0117076658708557	1
Atad2	-0.0477401827955496	1
Zhx1	-0.0404561532231579	1
Gm29394	-0.567105104721776	1
Tbc1d31	-0.182818593953731	1
Derl1	-0.00643144244610255	1
Slc22a22	-0.0164754557936491	1
Has2	0.0849603579312272	1
Mtbp	0.2850455118453	1
Mrpl13	0.0664194342199903	1
Col14a1	1.56848126378845	0.00209140357153691
Sla	-0.0113378493631736	1
Lrrc6	0.0301314156175671	1
Adcy8	0.0700306750619019	1
Asap1	-0.0402853085752665	1
Fam49b	-0.0286605159467535	1
Wnt7b	-0.0902031901162468	1
Ppara	-0.572471591518958	1
Gtse1	-0.125474796304347	1
Trmu	-0.0273609824184825	1
Brd1	-0.0544264752579472	1
Ttll8	0.00521608645114206	1
Tef	-0.172986632702297	1
Zc3h7b	0.0106062663632636	1
Rangap1	0.00415424595939365	1
L3mbtl2	0.302797898003754	0.604064539187141
Rbx1	-0.0433099727740843	1
Xpnpep3	-0.037202978324717	1
St13	-0.025593455533507	1
Slc25a17	-0.018072482393691	1
Adsl	-0.169130317312413	1
Fam83f	-0.0206413999322254	1
Mief1	-0.0958597882426849	1
Tab1	-0.168288162531859	1
Syngr1	-0.179881005024243	1
Cacna1i	-0.430435424803353	1
Deptor	0.0124818521345898	1
Dnal4	0.0895856939928815	1
Nptxr	0.132209020810116	1
Dscc1	0.0400899397696348	1
Enpp2	0.115620052700336	1
Josd1	0.0825476942490564	1
Tomm22	-0.0475361278940673	1
Cby1	0.0614281693702199	1
Dmc1	-0.285393702440045	1
Ribc2	0.00545855898972985	1
Smc1b	-0.0156608217625	1
Csnk1e	0.0750534454227317	1
Fam118a	0.0828059721943327	1
Upk3a	-0.0167608351373978	NA
Sh3bp1	0.0375162878956703	1
Samm50	-0.0800244979507553	1
Parvb	-0.0368690728209472	1
Parvg	0.0222113282308184	1
C1qtnf6	0.57430366693385	0.489787921773164
Efcab6	0.037643991452859	1
Ttll1	0.0765750385900589	1
Myh9	-0.0311697231234709	1
Cyp2d26	0.0321668000006132	1
Adamts20	-0.167783354230668	1
Ndufa6	-0.147692420697003	1
Twf1	0.218788166263837	1
Smdt1	-0.0366016537501559	1
Naga	-0.0178253090595009	1
Nell2	0.783620821593008	1
Wbp2nl	0	1
Sept3	-0.0804950799199387	1
Slc38a2	-0.166633041105316	0.855306202001268
Srebf2	0.046476123999003	1
Slc38a4	-0.29707789858508	1
Rpap3	0.0197536419800198	1
Endou	-0.099667592935066	1
Rapgef3	-0.0499185152800426	1
Xrcc6	-0.283246521128697	0.943517944465015
Desi1	0.0258859496330238	1
Pmm1	-0.168429359244734	1
Hdac7	0.275784453661318	0.436617869413646
Polr3h	0.300638298402955	1
Aco2	-0.0937317012210539	1
Vdr	-0.257242547950801	1
Col2a1	0.117414443869605	1
Hoxc10	-0.120595055149246	1
Hoxc5	0.0456477964622757	1
Gtsf1	-0.166779980009463	1
Nckap1l	-0.0499922972484332	1
Pde1b	0.028485924428331	1
Ppp1r1a	-0.271401804409301	1
Glycam1	-0.0816020938767031	1
Shisa9	-0.0516494924637441	1
Tnfrsf17	0.320651663702716	1
Txndc11	0.107537278695852	1
Litaf	0.12445665031892	1
Prm1	0.21290227864898	1
Nubp1	0.108563197099259	1
Ciita	0.10129974966187	1
Emp2	0.227960370936518	0.999434772404817
1810013L24Rik	-0.195075573418662	0.428531330709358
Bcl6	-0.182099915051086	1
Trp63	-0.160750801297965	1
Cldn1	-0.0619211261232045	1
Il1rap	-0.107264986749095	1
Anks3	0.0629556915889017	1
Nudt16l1	-0.0792212069733706	1
Mgrn1	-0.153823087777285	1
4930562C15Rik	0.196942467764476	1
Srl	-0.082830136012021	1
Crebbp	-0.281886853721571	1
Fgf12	-0.0338125105960014	1
Hrasls	-0.194357166741336	1
Zfp251	0.0212113042369053	1
Hes1	0.136570134946792	1
Zfp263	-0.0404853001327194	1
Atp13a3	-0.0135264639602512	1
Mefv	0.0172800010278974	1
Glyr1	-0.0251380403162756	1
Tmem44	0.149071523519271	1
Lsg1	0.0455669213049837	1
Rogdi	-0.0301866237265856	1
Sept12	-0.00209303076058382	1
4930451G09Rik	-0.192311550407127	1
Eef2kmt	0.125622892230438	1
Ercc4	0.0593198951651997	1
Gpt	0.113406889984404	1
Apod	0.406891436942275	0.974618753788362
Adck5	0.167416530052438	1
Cyc1	0.0170423716832712	1
Sharpin	0.113574113511723	1
Maf1	-0.0779558188590481	1
Hgh1	-0.432174179826701	1
Dgat1	-0.156301328062882	1
Hsf1	-0.0456809616510289	1
Bop1	0.0946098760794145	1
Mroh1	0.172830542810307	1
Fbxl6	0.182049181925989	1
Slc52a2	0.0854003047675416	1
Gpaa1	-0.141729764090986	1
Oplah	-0.0480350138855625	1
Grina	-0.062429207176434	1
Plec	-0.203469658286916	1
Scrib	-0.0228117409441719	1
Tsta3	-0.0131230091557452	1
Pycrl	0.117027516284262	1
Naprt	-0.096469860400154	1
Gsdmd	0.0832405214279643	1
Ly6h	-0.293539073450159	1
Gpihbp1	0.205956571066218	1
Rhpn1	0.397794985334252	1
Ly6g	-0.101239842074308	1
Ly6f	-0.227752363097281	1
Ly6c2	-0.0817355657556019	1
Ly6i	0.21304528973728	1
Ly6e	0.0481791745576019	1
Cyp11b2	0	NA
Gm9747	0.192775650398881	1
Lynx1	-0.0531017759078545	1
Lypd2	-0.836961313984206	1
Slurp1	0.150818658120732	1
Psca	-0.00942642054894274	NA
Zbtb11	-0.0651327538419271	1
Arc	0.215525107310863	1
Mroh4	-0.00412003627945921	1
Cep97	-0.034294600749019	1
Ptk2	0.11523849945016	1
Mapk12	-0.146101445628591	1
Miox	0.283427820038318	1
Lmf2	-0.00535507378419867	1
Tymp	0.0328242222143386	1
Chkb	0.0288157149534685	1
Mapk8ip2	-1.8470555378255	0.0286844737470098
Arsa	0.181197401905104	1
Rabl2	-0.0074491185410065	1
Acr	0.942544434227507	0.78612714646864
Shank3	0.0629655338932834	1
Kif21a	-0.167484693984642	1
Yaf2	-0.0544362971185876	1
Zcrb1	-0.0703865271865669	1
Alcam	0.0173813605960349	1
Cblb	-0.00933581106784689	1
Bbx	-0.0191682022835665	1
Retnlb	-0.613097190084296	1
Retnlg	-0.0241658113389799	1
Morc1	0.130702901809393	1
Nectin3	0.127067879317935	1
Cd96	0.2073051479361	1
Tagln3	0.81524113521435	1
Gcsam	-0.329642410138162	1
Cd200	0.078707604330556	1
Atg3	0.0300795538605976	1
Slc35a5	0.0613248673427304	1
Ccdc80	0.196264519664857	1
Cd200r1	0.0233677160024049	1
Gtpbp8	0.0434645812716943	1
Mzt2	0.0645905320612268	1
Prkdc	-0.118948427010979	1
Mcm4	-0.0343366025408808	1
Ube2v2	0.0475831962671359	1
Snai2	0.312779019214953	0.925289317288351
Fopnl	-0.136174164585535	1
Nde1	0.0919363843033658	1
Mpv17l	0.375474396235226	1
Pdxdc1	0.149352422978263	1
Ntan1	0.137141959239953	1
Rrn3	-0.0815331324982961	1
Pla2g10	-0.532389412093875	1
Bfar	0.0430477743985824	1
Parn	-0.0411326804056174	1
B3gnt5	0.167641248120253	1
Boc	0.474534099598904	0.36539658453162
Sidt1	-0.269898773472527	1
Naa50	-0.145356739852567	1
Ccdc191	0.0836289854456859	1
Hira	0.171820006539972	1
Qtrt2	0.0223275649269297	1
Drd3	0	NA
Mrpl40	-0.00923058730327881	1
Gbe1	-0.147727133873196	1
Zbtb20	-0.0842183362634444	1
Usp7	-0.0471808791345828	1
Pmm2	0.125087622293736	1
Tmem114	-0.00942681375967352	NA
Dgcr8	-0.0933929052126778	1
Trmt2a	-0.0243557664835345	1
Arl6	0.457277473441624	0.830141703273015
Crybg3	0.0273850069247993	1
Riox2	-0.162467077357545	1
Gsc2	NA	NA
Cpox	0.115461315750358	1
Cldnd1	-0.0921683579819497	1
St3gal6	-0.130783958386504	1
Cmss1	-0.0285883046796197	1
Tbc1d23	0.183167479855054	1
Klhl22	0.00303069903751364	1
Nit2	-0.08657845001466	1
Tomm70a	-0.0376910450218685	1
Tmem30c	0.193004810112068	1
Tmem45a	0.398917791749421	1
Adgrg7	-0.204508320773937	1
Slc7a4	0.587010963405655	1
Tfg	0.196927467088648	1
P2rx6	-0.193987544109392	1
Lrrc74b	-0.020786293243257	1
Thap7	0.0467646929084068	1
Lztr1	0.122615310617749	1
Ncam2	-0.231870969882298	1
Aifm3	-0.0815822371148274	1
Snap29	0.0263322997388387	1
Serpind1	0.088947362121301	1
Ccdc116	0.0819044455837105	1
Sdf2l1	0.0323439750754313	1
Dlg1	-0.121287815044131	1
Ppil2	0.0601534389115756	1
Senp5	0.0190534339102118	1
Ypel1	0.315531903597361	1
Ncbp2	0.024097357806345	1
Top3b	-0.018053467771547	1
Meltf	0.155509432243876	1
Pak2	-0.103631426606404	1
Spag6l	1.1242594462729	0.855306202001268
Wdr53	0.391429431709586	0.188628736485661
Fgd4	-0.178290645819993	0.855306202001268
Dnm1l	-0.000737359297017098	1
Igsf11	0.0417246671538591	1
Tnk2	-0.121059719305676	1
Yars2	0.0926129163282482	1
B4galt4	0.0932401668016776	1
Tfrc	-0.0452336879251352	1
4930435E12Rik	NA	NA
Arhgap31	0.0812549524514514	1
Fyttd1	-0.166949539819757	1
Lrch3	-0.115379864745626	1
Lmln	-0.0202598560458994	1
Popdc2	-0.0422723801833322	1
Maats1	-0.124192244082261	1
Osbpl11	-0.0205949548592928	1
Snx4	0.0934656094921475	1
Nr1i2	-0.010391179807606	1
Zfp148	-0.00203974294635667	1
Gsk3b	-0.196368391862502	0.935973259671935
Umps	0.00872161664006395	1
Fstl1	0.794505866788627	0.214072731528273
Itgb5	0.14518115805182	1
Cyp2ab1	-0.331389579889565	1
Ndufb4	0.0700956555226883	1
Hgd	-0.294392313421995	1
Abcc5	-0.0968954033474669	1
Muc13	-0.0132347967434098	1
Rabl3	0.0277751265293439	1
Gtf2e1	-0.0601869568936638	1
Stxbp5l	0.000777590942185474	1
Hcls1	0.0369472536782879	1
Ropn1	0	NA
Ccdc14	0.0360407283476445	1
Mylk	0.0557863801695012	1
Iqcb1	-0.256495891117239	1
Eaf2	-0.0202405106874499	1
Adcy5	-0.067767670182085	1
Ap2m1	0.0431458525517853	1
Ece2	-0.0639280362227104	1
Clcn2	0.0189622992858271	1
Pdia5	0.286848797895308	1
Thpo	-0.0623578252844827	1
Dirc2	-0.101484985063541	1
Hspbap1	-0.0103340285737141	1
Ehhadh	0.0243299800722779	1
Senp2	0.00731669918787997	1
Tmem41a	-0.0258693652239435	1
Tmprss15	0.00499153831150269	NA
Tra2b	0.0725190494170594	1
Chodl	0.190587126562525	1
Dgkg	-0.132373500692706	1
Btg3	0.208735806579747	1
D16Ertd472e	0.248691862268458	1
Cxadr	-0.357517786652056	1
Usp25	-0.0433123151638144	1
Ahsg	0.118571828060218	1
Fetub	-0.026420461601789	1
Kng1	0.131068710743324	1
Samsn1	0.0226573820421012	1
Hrg	0.00523576079419998	NA
Adipoq	-0.0906520329843116	1
Rfc4	-0.0526646756053341	1
Robo1	0.223528617731324	1
Eif4a2	-0.114100920975916	1
St6gal1	0.311187267475866	0.126929994981262
Prl2a1	0	NA
Masp1	0.501781542383859	1
Mrpl39	0.12100016929723	1
Atp5j	-0.0554071306325489	1
App	0.137446515194759	1
Adamts1	0.0188755614366057	1
Adamts5	0.234239550089625	0.940412922099203
Ets2	-0.0373262026221027	1
Dyrk1a	-0.138945152038117	1
Dscr3	-0.0698500749117673	1
Slc15a2	-0.220892279173236	1
Ildr1	-1.01649041282822	0.775686251049816
Cd86	0.115088902756693	1
Stfa2	0.086648132190529	1
Kpna1	-0.222624235707255	1
Parp9	-0.128653332318186	1
Arl13b	0.0306941154454442	1
Pros1	0.201169476946073	1
Psmg1	0.0141682847763765	1
Brwd1	-0.118328965118792	1
Krtap15	NA	NA
Grik1	0.115429981139531	1
Fam3b	-0.0104740614661049	1
Pigp	-0.138452890558757	1
Ripply3	0.228817444090931	1
Chaf1b	0.244866883832733	1
Dopey2	0.00120577060004171	1
Cbr3	0.26703766773555	1
Setd4	0.123324273827545	1
Clic6	-0.115238079683434	1
Rcan1	-0.097911602511002	1
Runx1	0.0745991745334507	1
Atp5o	-0.0372467068875693	1
Itsn1	-0.0786038718716588	1
Donson	0.00817086289657863	1
Son	-0.00471493059242774	1
Gart	0.143123947358617	1
Tmem50b	-0.0421204293389339	1
Ifngr2	-0.185615204760934	1
Ifnar1	0.0371072910395763	1
Il10rb	0.0423217727589011	1
Ifnar2	0.00582817434935326	1
Cfap298	-0.13973193129613	1
Synj1	0.10368887456489	1
Paxbp1	0.0325690804215264	1
Mis18a	0.0165938790285781	1
Sod1	-0.0226002132890123	1
Scaf4	-0.0902569738063942	1
Krt75	-0.223940831959877	1
Zfp641	-0.0461258325765865	1
Lalba	-0.316557463993936	1
Kansl2	-0.0251027453433249	1
4930415O20Rik	0.331654148553159	1
Adcy6	0.040313698049269	1
Enah	-0.0360572663134863	1
Wnt10b	-0.109644991500018	1
Wnt1	-0.31870006616451	1
Lmbr1l	-0.0103166053732205	1
Dhh	0.502840435764116	1
Tuba1b	0.0335937376426726	1
Prpf40b	-0.0526056975190987	1
Fmnl3	0.0699289175844749	1
Nckap5l	-0.448829651070726	1
Tmbim6	0.0180818301332558	1
Faim2	0.709927409744922	1
Aqp2	0.0979899280998405	1
Racgap1	0.107629360011619	1
Asic1	0.238278777156886	1
Smarcd1	0.176430847697104	1
Gpd1	-0.00176550585365008	1
Cox14	-0.0442258439095163	1
Cers5	0.0531943789568692	1
Lima1	0.375323487176422	0.545356769946232
Larp4	-0.0248532364107828	1
Dip2b	-0.00578069382897124	1
Atf1	0.103199435251632	1
Slc11a2	0.0237880734436154	1
Cela1	0.0584931137032311	1
Slc4a8	-0.249932865346031	1
Scn8a	0.447407972372342	1
Nr4a1	-0.107007711088628	1
Pcdhgc4	0.388518823524018	0.917598151987014
Krt7	0.029048145814896	1
Krt6b	0	1
Krt18	0.517136159219079	1
Csad	0.0966977596358052	1
Soat2	0.15023925307636	1
Igfbp6	0.520311790358431	0.974411550361163
Amhr2	-0.372601307642115	1
Prr13	0.0233906303010241	1
Map3k12	0.264221617434453	1
Tarbp2	0.112311369484637	1
Npff	0.0163595040225399	1
Calcoco1	-0.0761098284445008	1
Fabp2	0	1
Sncg	-0.181280238812104	1
Rttn	-0.0891193233547931	1
Cdkn1a	0.0605507561403002	1
Nus1	0.0416917129140487	1
Rgn	-0.0527161750979833	1
Cep89	-0.0812778050170882	1
Slc10a2	-1.18231100411378	0.678142297957701
Mospd1	-0.117075976739461	1
Akirin1	-0.174680487862641	0.545356769946232
Cxcl13	-1.22209632731563	0.597055280610537
Gtf2ird1	0.00709214755304007	1
H2-M10.2	-0.00210113871734527	1
Lrrc71	0.38992965490437	1
Noct	-0.0907824814802069	1
Abcc1	-0.0372554163050408	1
Ndufa5	-0.0175968630599629	1
Fhl1	-0.091314051103911	1
Gm7257	NA	NA
Msrb2	0.109855693177259	1
Rfc2	0.0323781961291747	1
Denr	0.00661245093248878	1
Prmt5	-0.141974795588091	1
Sympk	-0.0546031509122021	1
Gm853	-0.00942790668375323	NA
Sult1c2	NA	NA
Gzma	0.152417628269721	1
Reg2	0.295734684882473	1
Nagpa	0.0757513416652741	1
Wrb	0.0930626784841947	1
Ivns1abp	-0.105887770236821	1
Lrrc69	-0.122306575015707	1
Tmem52	-0.0775649435343545	1
Rpp14	0.188398513544245	1
Psg29	0.0125675312678741	1
Ssxb2	0	1
Slc38a1	-0.0466817204284527	1
Gps2	0.0273285879165983	1
Bsg	0.0328679214914956	1
Cpn2	-0.575593339236285	1
Ceacam14	NA	NA
Vwa5a	-0.0253231592533503	1
P3h3	0.452157131066404	0.564241515256685
Grm2	0.0126575969009395	1
Il15ra	-0.0697609363128547	1
Lcn9	0	NA
Epb42	0.0311453300579508	1
Serping1	0.430728145586393	0.0408870566340978
Serinc2	-0.167313645856863	1
Ccl25	-0.0550356299243872	1
Scg5	0.0397868096611772	1
Kcnk5	0.0640474618780642	1
Guca2a	0	1
Parp3	0.112814158710848	1
Cypt1	NA	NA
Slc26a6	-0.0456668028962163	1
Acy1	0.029234605628326	1
9530002B09Rik	NA	NA
Frs3	-0.378929429439283	1
Gabrr2	-0.130548868495212	1
Creld2	0.14622821695451	1
Cd4	0.0843035875836496	1
Twf2	-0.125380214028956	1
Bmp15	0.203208046019616	1
Zfp605	-0.0966586244175508	1
Ube2j2	-0.126796275715739	1
Sva	NA	NA
March5	-0.0750999822442671	1
Ache	-0.0194297975058566	1
Dtwd1	-0.1004837643834	1
Gcm1	0	1
Wfdc1	-0.0924036724804944	1
Mx2	-0.495658225253711	1
Poc1a	-0.0952056688439905	1
Trip6	0.279429823967225	0.861938607061303
Clec4n	-0.0361229210539249	1
4921501E09Rik	NA	NA
Agap3	-0.0851610286331481	1
Tmem176a	0.267396234120592	0.516058399479089
Kcnk16	0.00451013914085155	NA
Dlx2	-0.116407746732344	1
Slc17a9	-0.0711118707463346	1
Stk31	0	1
Nfatc4	0.718480901858511	0.335128792555572
Cela3b	-0.0448259435499434	1
Gnb3	-0.0433121373790093	1
Esx1	0	NA
Pisd	0.106698282136667	1
Tpi1	0.0161586396764439	1
Rab12	-0.177428278671106	1
Tulp2	0.031423879892698	1
Celsr3	0.010419980711483	1
Prph	0.198866238501747	1
Pcbp4	0.0399381118184397	1
Cdca3	0.0217623800084918	1
C1qtnf12	0.010131757599504	1
Ccndbp1	0.0608433678697409	1
Iqcf3	0	NA
Ogfod2	-0.124721507420879	1
Mrps23	0.0351568439755351	1
Rhebl1	0.116888575554303	1
Sfi1	0.15655203942119	1
Hes7	-0.250255815431931	1
Pigx	0.217288531772652	1
Pisd-ps2	0.0600871428693261	1
Tiam2	-0.018719251686103	1
Nox3	0	NA
Synj2	-0.00310273353054813	1
Rsph3b	0.00416024488172948	1
Rps6ka2	-0.129186708657735	1
Prkn	-0.2758140220748	1
Agpat4	0.179589922455246	1
Slc22a3	-0.199987983756079	1
Slc22a1	-0.0405209458162612	1
Igf2r	0.186275002920546	1
Acat2	0.103526855573061	1
Lnpep	-0.092870237877657	1
Chd1	-0.0163278668713147	1
Mpc1	-0.129729126451152	1
Pde10a	0.102184188131901	1
1700010I14Rik	-0.0318006364631378	1
Zfp54	-0.20283883985031	1
Phf10	-0.0438055894670761	1
Thbs2	0.526881592245365	1
Smoc2	0.244372949099012	1
Zfp51	0.0482022454382345	1
Zscan10	0.218305452704467	1
Mmp25	-0.000375518637742886	1
Hcfc1r1	0.050268845969684	1
Tnfrsf12a	-0.437750559123304	1
Cldn6	0	NA
Pkmyt1	-0.0751217668869448	1
Paqr4	0.19990644505522	1
Flywch2	-0.0651623732788386	1
Slc25a27	0.0209530644929677	1
Pla2g7	0.0289414995045083	1
Mep1a	-0.00942960518612439	1
Tnfrsf21	-0.00445066104735736	1
Adgrf4	0.238650836093566	1
Cenpq	-0.0621905506386442	1
Mut	0.0465359670579244	1
Tbc1d5	0.0105378590834348	1
Rhag	-0.00220241098613984	1
Satb1	-0.108197627997158	1
Crisp2	-0.318849469291032	1
Efhb	1.413850185135	0.431441077375001
Cdc5l	0.0112313822461056	1
Spats1	-0.089883600040331	1
Aars2	0.0505537504295016	1
Mrpl14	-0.085365789180937	1
Sgo1	0.130980184163384	1
Slc29a1	0.127324603787057	1
Sult1c1	0	NA
Hsp90ab1	-0.0321519898622736	1
Slc5a7	0	1
Nfkbie	0.000476445017625606	1
Tcte1	0	1
Vegfa	-0.158722326960279	1
Gtpbp2	-0.0443361765810109	1
Polh	-0.0918789209039327	1
Clic5	-0.112606551521794	1
Enpp5	0.0634747262435395	1
Enpp4	-0.0975237711116143	1
Cyp39a1	0.0248167637272159	1
Calcr	-0.783328192310796	0.27854900152458
Fbxl17	-0.0637689744039419	1
Rsph9	0.269490627719234	1
Mrps18a	-0.0411246084428932	1
Crip3	0.0622540491601122	1
Rrp36	0.149434149220835	1
Ptk7	0.237604147951215	1
Cnpy3	0.10631285666703	1
Ubr2	-0.107871208319443	1
Prph2	-0.0461534173274487	1
Guca1b	0.290404113063455	1
Taf8	0.0321222947806623	1
Guca1a	0.109696887463505	1
Gm20517	0.274276254710204	1
Pgc	-0.0562647860172756	1
Bysl	-0.0955940110424193	1
Tfeb	-0.439314310418493	0.0836667631939186
Foxp4	0.142375037067086	1
Trem2	0.501684696424621	1
Treml1	-0.123652536824533	1
Nfya	0.00553129463123002	1
Tspo2	-0.00213683419539238	1
Kif6	0.0285565218337796	1
Brd4	0.03908161646579	1
Stk38	0.0457559799646637	1
Ppil1	0.0204803176985198	1
Cpne5	-0.375859027442069	1
Pi16	0.15082406159686	1
Mtch1	0.331897097945637	0.145972991488691
Fgd2	0.0920044767678302	1
Pim1	0.0142514324294058	1
Ccdc167	-0.0474087362228996	1
Cmtr1	-0.0679010320462422	1
Glo1	-0.0360914280492094	1
Glp1r	0.28031917974896	1
Tff2	0	NA
Tff3	NA	NA
Abcg1	0.170393544348789	1
Tff1	0	NA
Rsph1	0.0466670726651561	1
Tmprss3	0.100202585771421	1
Slc37a1	-0.0311040184450539	1
Wdr4	0.0158132860231974	1
Ndufv3	-0.031001226846983	1
Cbs	-0.163083582091176	1
Cryaa	-0.248344632441951	1
Sik1	0.0244599724225368	1
Arhgap28	-0.132892805297528	1
Epb41l3	0.269505819155415	1
Akap8	-0.021710813569731	1
Myl12a	0.0113195505551361	1
Myom1	-0.00736361051356796	1
Wiz	-0.0158487520611759	1
Lpin2	0.0172060412468081	1
Emilin2	0.0292868861745857	1
Smchd1	0.0225288061409169	1
Cyp4f13	0.0934210388797095	1
Ndc80	0.00630025267149209	1
Clip4	-0.112624342141333	1
Lbh	0.0503049954566598	1
Galnt14	0.414061037974448	1
Ehd3	-0.0890382306877022	1
Xdh	0.103974923468714	1
Dpy30	-0.0241996574197223	1
Spast	-0.0550227398268792	1
Slc30a6	0.153793072639512	1
Prkd3	-0.00512273441422568	1
Yipf4	-0.0391643296422525	1
Birc6	0.00498004115058065	1
Crim1	-0.184351172158547	1
Vit	-0.0426201592678323	1
Strn	-0.0433367171973269	1
Ttc27	0.100482689924882	1
Eif2ak2	0.0321570181526451	1
Cebpz	-0.0670681720172955	1
Ndufaf7	0.16550815191428	1
Pja2	0.000258317911370643	1
Qpct	0.211408188364218	1
Man2a1	0.151027983136341	1
Cyp1b1	0.130642712921267	1
4930583I09Rik	-0.00942535272525938	NA
Vapa	-0.0573540101735098	1
Hnrnpll	-0.111973179394229	1
Ralbp1	-0.102999359487754	1
Srsf7	-0.0297252075960421	1
Twsg1	0.128707352943976	1
Ndufv2	-0.0366410669811609	1
Washc1	0.0303632585182001	1
Washc2	-0.0401212909057327	1
Themis3	-0.463076451293597	1
Lhcgr	-0.0387501027994342	1
Nrxn1	-0.475409938364544	1
Cacna1h	-0.324828442983932	1
Prss41	-0.339928476849561	1
Prss21	0.00523817841765609	NA
Tedc2	-0.0179204186929488	1
Lrpprc	0.0109585438799052	1
Atp6v0c	-0.0274345264746728	1
Pdpk1	0.00680957198138087	1
Prss30	-0.552131012436497	1
Sbpl	NA	NA
Prepl	-0.076742802615607	1
Sbp	NA	NA
Abca3	0.0474281915750471	1
Slc3a1	0.373455528938705	1
Eci1	-0.0434894996125626	1
Six2	0.0411785456176788	1
Srbd1	0.0087986752412744	1
Dnase1l2	-0.0983573763289198	1
E4f1	0.072232006893389	1
Epas1	-0.0649490550511359	1
Mlst8	0.00426528614487065	1
Rhoq	-0.0516890552948585	1
Pigf	0.032987862618945	1
Cript	-0.0337807444307079	1
Mcfd2	0.0197886630235055	1
Msh2	0.168184160212689	1
Gtf2a1l	0.393908501282104	1
Meiob	-0.0839115960790448	1
Hagh	0.0253155817160029	1
Spsb3	0.065008982783581	1
Mapk8ip3	-0.0121213806712022	1
C3	0.0718902017935592	1
Jpt2	-0.0473258803020903	1
Tmem204	0.0527932100705106	1
