gene_name	Injured_C57BL_6_1_week_post_injuryvsUninjured_C57BL_6_1_week_post_injury_log2FoldChange	Injured_C57BL_6_1_week_post_injuryvsUninjured_C57BL_6_1_week_post_injury_padj
Rbpms2	0.192491079521023	1
Spg21	0.0320414960203097	1
Parp16	0.183259067389091	1
Dpp8	-0.0981071785067459	1
Igdcc3	0.439194994409474	1
Dis3l	0.00386903498749252	1
Tipin	0.083563600974766	1
Snapc5	0.199942826976383	0.939169504522996
Rpl4	0.0364827694121584	1
Zwilch	0.177964997378407	1
Lctl	0.554932946210172	1
Smad3	-0.0366815304058983	1
2300009A05Rik	0.110908765321626	1
Pias1	-0.00969250409811103	1
U2surp	0.0622874915000236	1
Atr	-0.0115854418977951	1
Xrn1	-0.0982808284317843	1
Tfdp2	0.0784881784300687	1
Atp1b3	0.0190209695871629	1
Rasa2	-0.0544975417625598	1
Ube2cbp	-0.113739987058221	1
Rwdd2a	0.0152857848650696	1
Me1	-0.257479193590569	1
Tbx18	-0.241618100192644	1
Nt5e	-0.297014748432792	1
Snx14	0.0345647304924366	1
Syncrip	0.00440409941815072	1
Zfp949	0.0322056311637736	1
Crtap	-0.0592493130877324	1
Cmtm6	0.061929440934351	1
Dync1li1	0.00393336756993902	1
Cmtm7	0.107543964460394	1
Stt3b	-0.0277617572398708	1
Tgfbr2	-0.0880241571795258	1
Zcwpw2	0.0126728351200594	1
Eomes	0.355546350878099	1
Slc25a36	-0.185330942738151	1
Trim42	NA	NA
Clstn2	0.230413689631962	1
Rbp2	-0.0329777528585995	1
Nmnat3	0.12146161384168	1
Copb2	-0.00729424672019897	1
Mrps22	0.172124231699031	1
Pik3cb	0.0654060120232347	1
Faim	0.119177595649139	1
Armc8	0.0283904647816099	1
Dbr1	0.110353972853659	1
Mras	-0.360254736502425	1
Cldn18	0.00798164732278744	1
Nck1	0.0917071488824318	1
Cdc25a	0.155028583795952	1
Nme6	-0.00302441896509768	1
Map4	-0.200796812684534	1
Dhx30	0.0918769814849659	1
Smarcc1	-0.0160110857346456	1
Cspg5	-0.529537815142951	0.992755404989805
Ngp	0.153257715399588	1
Scap	-0.282677391598934	1
Ptgs2	-0.75391552710879	1
Kif9	0.0217680128442006	1
Nradd	0.43764454256408	0.580686954980878
Pth1r	-0.000178935300335303	1
Prss44	0	NA
Tdgf1	-0.4551723795442	1
Lrrc2	-0.0287220805236881	1
Ltf	0.161294291363873	1
Lrrfip2	-0.000125568526385203	1
Mlh1	-0.0498547699802268	1
Dclk3	0.212180155217688	1
Trib1	-0.0311208165647087	1
Stac	-0.0303439408473946	1
Arpp21	-0.0751630739791664	1
Pdcd6ip	-0.0747139545100759	1
Fbxl2	0.0533804208268942	1
Myd88	0.159611146624435	1
Scn5a	-0.209397418813948	1
Wdr48	-0.0974467613344459	1
Gorasp1	0.306225357985187	1
Ttc21a	0.192638420398373	1
Csrnp1	-0.0342170903801417	1
Mobp	0.49783419493056	1
Rpsa	0.104544179361395	1
Slc25a38	0.186322141039874	1
Hhatl	-0.154806011406957	1
Nktr	-0.275986470585582	0.142094596687565
Ss18l2	-0.0142773464021473	1
Pccb	-0.108745492345091	1
Vipr1	0.00931558523824296	1
Lyzl4	0.613413922711872	1
Amotl2	0.0371030030460643	1
Cck	0.00603207115141039	1
Cep63	-0.0114558041028337	1
Trak1	-0.0701425860904516	1
Ephb1	-0.437347451109269	1
Abhd5	0.0909198056391742	1
Ryk	-0.130123073903269	1
Slco2a1	-0.127599182989291	1
Rab6b	-0.00409398818676845	1
1110059G10Rik	-0.0726085602899017	1
Srprb	-0.0131265496186641	1
Trf	0.150070023657088	1
Topbp1	0.167740875381874	1
Bfsp2	0.0373990758041602	1
Uba5	-0.170105208923132	0.895154531350831
Nphp3	-0.00755155503371305	1
Dnajc13	-0.0668008653982307	1
Acpp	0.156068778478069	1
Gnai2	0.221328197346309	1
Mrpl3	0.126129304009498	1
Cpne4	0.25516234975948	1
Nudt16	0.139125836540425	1
1700080E11Rik	NA	NA
Aste1	0.0538887189758402	1
Atp2c1	-0.118518371359819	1
Pik3r4	-0.0962080789362195	1
Col6a4	-0.316360553515027	1
Manf	-0.0584340353100464	1
Mapkapk3	0.205219413542782	0.996591512706189
Cish	0.0568763303705505	1
Hemk1	0.0420095430527699	1
Rbm5	0.0478821441732511	1
Rbm6	0.0146540568982439	1
Mon1a	0.174156951108549	1
Mst1r	-0.572147652732773	1
Traip	0.336963931390571	1
Bsn	0.12733343070211	1
Apeh	0.161303581803175	1
Mst1	0.548362246078503	1
Amigo3	0.0989248015989253	1
Ip6k1	0.0505578761500291	1
Cdhr4	-0.39025327081554	1
Uba7	0.109564640540789	1
Nckipsd	-0.0317874963043771	1
Ip6k2	0.158688972117065	1
Prkar2a	-0.141958629746869	1
Slc25a20	0.0484215436947535	1
Qars	-0.0441271963409242	1
Nicn1	-0.029478909733322	1
Amt	-0.246825990165196	1
Klhdc8b	0.27225026846748	1
1700102P08Rik	0.128699095565702	1
Usp4	0.0386615784586894	1
Nt5m	0.195963638646585	1
Srek1	-0.109231106232103	1
Oas1d	-0.00514858607111393	NA
Eml4	0.00807935054417082	1
Thsd7a	-0.356845641879337	1
Flcn	0.00504000546726968	1
Atxn2l	0.0371364639387122	1
Chsy1	0.0407655300079999	1
Gpr19	-0.025254401955679	1
Fhl3	0.0269943219718489	1
Pygm	-0.187210909999118	1
Colgalt2	-0.133597462106885	1
Crebl2	-0.0651411134092296	1
March3	0.180501108654164	1
Fam189b	-0.122305531497814	1
Oas3	0.202478476078703	1
1700025G04Rik	0.0851238039770402	1
Pon2	-0.205706804830242	1
A930018P22Rik	0	1
Prorsd1	-0.1407024410661	1
Cd59a	-0.0298761588222549	1
6820408C15Rik	-0.496095915469222	1
Malt1	-0.00413759111245067	1
Oas2	0.0617022755591353	1
Nlrp3	0.0192029270642262	1
Lmo2	0.168566651413438	1
Kank1	-0.18716644715152	1
Exd2	-0.185101414774392	1
Resf1	-0.084496714612206	1
Syde1	-0.216794837127409	1
Trib3	-0.614006316278995	1
Mdfi	0.0950230803874361	1
Mansc1	-0.138221927230319	1
Sbspon	-0.96530583453068	0.911141913964832
Abtb2	-0.0622442878502102	1
Folr2	0.283191721832385	1
Bmp8a	0.140520993149951	1
Mier3	0.0147359365139201	1
Snx33	-0.197181579099675	1
Ablim3	-0.102647759992132	1
Inppl1	-0.0204849607780777	1
Pram1	0.196466306336878	1
Ccdc88a	0.0320526962325667	1
Tpcn1	0.134306705150131	1
D430042O09Rik	-0.00384320935124058	1
Heyl	-0.124777223014608	1
Gpbp1	0.0240519068128384	1
Gab3	0.139909257881359	1
Slc8b1	0.0744969355064588	1
Bet1	-0.123219227670697	1
Kap	0	NA
Ilvbl	-0.459978356491638	0.964078885356795
Gng11	0.09405400766048	1
Trpa1	0.260152247176994	1
Chrm1	0.653648949687193	1
Mctp2	0.25658056774131	1
Gtf3c1	-0.0947825763365006	1
Cntrob	0.128003743942267	1
Troap	0.225637199525859	1
Alas1	0.107551298942833	1
Pdxk	0.170302398215058	1
Lama1	0.601674744595915	1
Srxn1	0.250734334972926	1
Cdv3	-0.0938182893150903	1
Slc10a3	-0.0087742724407173	1
Alox12b	-0.121339487413949	1
Cyp2c38	NA	NA
Arap1	-0.0543978906025546	1
Fanca	0.142230542931291	1
Igdcc4	-0.387919450077379	0.864475104770074
Loxhd1	-0.717505433727511	1
Ank2	0.104192990356714	1
Ppp1r9a	-0.166961491579627	1
Pwp2	0.0632430486116598	1
Trpc1	0.00739881886608335	1
2410131K14Rik	0.0810023748670774	1
Prr5l	-0.137132422157934	1
Abcc10	-0.133708773181023	1
Alpk2	0.0059468187242407	1
Abcc4	-0.0100458421068087	1
Rnft2	0.00844415115079357	1
Rspo4	-0.0535478988095315	1
Ugt8a	0.154259380782434	1
Pkd1	-0.514014544593695	1
P2ry2	0.0699455681325822	1
Rag2	0.253387309896398	1
Fbxw8	-0.0170670112735728	1
Psmf1	0.139500684100989	1
Smap2	0.154663865898192	0.830206028914241
Cyb5r4	0.174546959015039	1
Arhgef17	-0.284276655264546	0.964078885356795
Ccdc85a	-0.19322594285202	1
Acsl3	-0.31616736711993	1
Gm6685	-0.270359989383289	1
Rims3	0.0399515999276813	1
Rangrf	-0.0760746886069866	1
1700031F05Rik	NA	NA
Nfyc	-0.0133321180287279	1
Fbxo21	0.0146713285657185	1
Styk1	-0.0202645684193128	1
Tex43	0.00877530579385027	NA
Slc16a1	0.0760184883284687	1
Atg12	0.051180627792161	1
Sgpp2	-0.160828935947441	1
Cspg4	-0.188873613736044	1
Lrig2	-0.200127805322853	1
Adgre4	0.253605550100474	1
Odf4	0	1
Itgbl1	-0.472612988403745	1
Hspa13	0.0205051655706656	1
Camkv	-0.299230187917849	1
Fshr	NA	NA
Nup93	0.0288928867865677	1
Rbm11	-0.719371973731247	1
Ucp3	-0.144727376611533	1
Rasgrp2	0.130444415820986	1
Lipi	-0.859790933167539	1
Ap4b1	-0.0578407480217231	1
Pebp1	-0.0401982095444548	1
Ift57	0.0504925852575355	1
Fkbp1a	-0.0915560456672379	1
Inha	-0.0285370321303273	1
Fam207a	-0.101264029322744	1
Guca2b	0	NA
5730522E02Rik	0.101605650361303	1
Olfr281	-0.737428882033184	1
Slc16a8	-0.529470040113711	1
Chpf	-0.136122872858922	1
Foxj3	-0.0714892161326054	1
Nlrp4f	-0.00515040663764295	NA
Mycbp2	-0.0983938278106046	1
Sox10	0.222366991341855	1
Asic4	0	1
Ogfod1	-0.077339527604081	1
Trim33	0.146903986003617	1
Nfatc1	-0.0211474383261742	1
Polr2f	0.0369119662492609	1
Gmppa	0.140586057197771	1
Cdo1	0.190443697776864	1
Klra9	1.0641692087395	0.965875522877403
Klrc3	-0.0584652441665773	1
1700088E04Rik	-0.225503027859073	1
Cip2a	0.104117367030255	1
Afap1l1	-0.0934293256170762	1
Calhm2	0.0587455268833653	1
Gm7879	0	1
Micall1	-0.0467158827223477	1
Dhrs7c	-0.111491184988707	1
Eif3l	0.031996319355749	1
1700028P14Rik	NA	NA
Npat	-0.200242193796637	1
Ankrd54	0.28844579361808	0.933174518610131
Pygb	-0.10436722764745	1
Lmo7	-0.152677871846139	1
Resp18	0	NA
Cntnap3	NA	NA
Pfkm	-0.0429559515010387	1
Gas7	0.0572955648147618	1
Entpd6	0.117335673271461	1
Senp1	0.0393909437829637	1
Vsx1	0.0326638217971812	1
Clec1a	0.0482618632926718	1
Tbc1d4	0.0768536202653209	1
Triobp	0.232979951375317	0.964078885356795
Apmap	0.109061754377832	1
Nol12	-0.00283032372757118	1
Cdc14b	-0.0682760476424406	1
Lss	-0.380485204358357	1
Slc7a6os	0.0779235155881933	1
Rnf125	-0.149837399915664	1
3830406C13Rik	-0.138857609685829	1
Slc35d2	0.107131203743012	1
Hsd17b3	0	NA
Atg9a	0.0860669939348622	1
Ybey	0.0488493664126182	1
Gga1	0.110858985923562	1
Slc22a15	0.0251432684986256	1
Phldb2	-0.316119135579993	1
Podxl2	-0.102102121753658	1
Cst10	NA	NA
Abhd10	-0.0191208241425493	1
Cnppd1	0.220831237648745	1
Atp1a1	0.0183185223123578	1
Dis3	0.0876539709410985	1
Card10	0.236002240350319	1
Mgll	0.0884974322348933	1
Tmprss7	0.518360797561268	1
Kbtbd12	-0.116382075031234	1
Tmed7	-0.00264537845352462	1
Mzt1	0.130949407861437	1
BC016579	0.716995861092073	1
Tie1	-0.0261106498768141	1
Lpcat2	0.108284373610079	1
Myh2	0.150614965766742	1
Tpsg1	-0.386397929498286	1
Mamdc2	-0.101322633797372	1
S100b	0.00205578052127734	1
Ttc28	-0.229222996840693	0.830206028914241
Slc9c1	0.0176086131320627	1
AA467197	0.214678183591109	1
Slitrk5	-0.157825355690719	1
Eefsec	0.282679239262673	1
Gm9758	0.0122655107475745	1
Rac2	0.145818705678611	1
Ttf2	0.0481942146742356	1
Wnt6	-0.504522752017058	1
Scaf11	0.0294138376374793	1
Trim45	0.20187088144938	1
Arid2	0.0459997964586925	1
Hsf4	0.012745494430739	1
Szt2	0.0376562926871026	1
Gm5134	0.170723183576595	1
Shf	-0.106200857419151	1
Ttll4	-0.121455998521417	1
Duox1	-0.286643874932892	1
Slc35a4	-0.194489264703573	1
Stk36	0.0889267450112495	1
Ptprm	-0.138706955825805	1
Rpgrip1l	-0.101195644428379	1
Wdr3	0.15543975024261	1
Kctd17	-0.0886538940508618	1
Noc4l	0.186123657315454	1
Ptprf	-0.124365762111389	1
Lpp	-0.215186462261076	0.996265365937314
Mif	-0.079728213827035	1
Dpyd	-0.00324205689696945	1
Fbxl8	0.0737170234381132	1
Galnt9	0.212417760718412	1
Gstt2	-0.136470259755274	1
Fem1c	0.00240127124238419	1
Ctdp1	-0.079711495652138	1
Kdm4a	0.04263931137306	1
Tnxb	0.0778767642975105	1
Dnm2	0.145426099171449	0.964078885356795
Plppr5	-0.585982804773625	1
Magea4	-0.0124805629030731	NA
Chst2	-0.144400258590882	1
Map2k4	-0.141313673236411	1
Rtp4	0.143772578925013	1
Pus7l	0.0822105084494917	1
Prrg3	-0.567496908331795	0.957568341691667
Usp37	-0.056218651853695	1
Ipo13	-0.154625462725859	1
Trim69	0.0949063140306163	1
Fntb	0.00356708520588274	1
Palmd	-0.231253373197178	1
Atp6v0b	0.116252729093534	1
Trappc8	0.031432067083511	1
Rtp1	-0.0124827270350099	NA
Frrs1	-0.00413890332151666	1
Arhgap44	0.0319538544517911	1
Clasp2	-0.0181294849313986	1
Spg11	-0.0855033195139951	1
Agl	-0.30273791294274	1
Nudt15	0.312080635318763	1
Syce1l	-0.658711519879118	1
Ctdspl2	0.0215740460502551	1
Gucd1	0.139075793368429	1
Cacul1	-0.0187934528230595	1
Snap91	-0.109715709339786	1
Antxr1	-0.367833950183532	1
Eri3	-0.260763292777727	1
Upb1	0.469314581876896	1
Mcee	-0.0276230859659806	1
Terf2ip	0.102812369620383	1
Gtpbp6	-0.195223216824741	1
Armcx2	-0.0461988173241173	1
Trmt13	-0.0670304690413139	1
Specc1l	-0.0497005214631668	1
Lpar6	0.106311353288857	1
Tagap	0.115092832978415	1
Adamts15	-0.411091784352671	1
Zbtb1	-0.0117592408490193	1
Fan1	-0.13532013424169	1
Armcx1	-0.0177379151236172	1
Crlf2	0.190339170752953	1
Cysltr2	0.409107503577607	1
Tomm6	0.0776230443634949	1
Fam160b1	0.0125898357229687	1
Catsper2	0.0168333252454995	1
Fndc3a	0.01557212539972	1
Cryzl2	0.0813861954094863	1
Prss35	0.274870928397494	1
Strc	-0.0182297375845667	1
Larp4b	0.0496518871048178	1
Crygs	-0.564226570110978	1
Cdc14a	0.0354257356894658	1
Asprv1	0.101639986930159	1
Otud7a	0.968714947616205	1
Idi2	0.0453116140641813	1
Ppip5k1	0.137262604603188	1
Ttc7b	-0.102187915573713	1
Acsm1	0	NA
Casp4	0.206582598332142	1
Idua	-0.0548495455285289	1
Arhgef5	-0.120808460562917	1
Gtf2a2	0.0394604699879165	1
Angptl1	-0.785743324047514	0.968114136282189
Znrf1	0.00616950954603253	1
Dph5	-0.143077181122388	1
Fam20b	0.00196379245829344	1
Rbfox2	-0.152242235031422	1
Adgrb3	-0.512533341659145	1
Apol6	-0.057986196500349	1
Myo6	-0.152894120587505	1
Tmem35a	0.0254971716847662	1
Fa2h	0.259645438081723	1
Igf2bp2	-0.366599251560329	1
Ndn	-0.241273677401096	1
Reep4	0.0982086589566965	1
Myo5c	-0.10871288750026	1
Spata2l	0.0604276474148413	1
Lgi3	0.838656161591076	1
Rfwd3	0.10780708866474	1
Caskin1	0.437347112279892	1
Pank1	-0.0246341959262587	1
Cplx1	-0.0369943459022005	1
Map3k13	0.0660387536745271	1
Pcgf3	-0.0684266309388847	1
Pdpr	-0.272351330231717	1
Pik3c3	0.0124069810239967	1
Hacd3	0.037740111386551	1
AW554918	0.00929536140466952	1
Clec18a	-0.240340838159237	1
Nat8f2	-0.173321603063786	1
Piwil2	-0.142155636397066	1
Vps8	0.059820599327377	1
Ddx19b	-0.0178232050089064	1
Zfp7	-0.028659644356797	1
Cep350	-0.0486148860754561	1
Gabrb3	0.14787543752331	1
Qsox1	-0.06329959715312	1
Ucp2	0.186018060611221	1
1300017J02Rik	0.120873188190849	1
Arhgap39	0.295367021969855	1
Acbd6	0.0852762552235684	1
Fuk	0.29522616435205	1
Stard9	0.000159739787190333	1
Smyd5	-0.0361575769664486	1
Lrrc24	0.0415748085206699	1
Ccar2	0.0680205892750802	1
Foxn3	-0.0596751754451324	1
Akr1c14	-0.215546965744514	1
Adra2a	-0.451461969877095	1
Sfxn5	0.0765997560388524	1
Vav3	-0.137861937357729	1
BC034090	-0.226680948035014	1
Emx1	0	NA
Lrrc14	0.0674385792786868	1
Egr3	0.152922646737999	1
Sf3b3	0.0516735709948183	1
Spr	0.0276252936694605	1
Fndc3c1	-0.49744413681249	1
Fkbpl	0.111644502924736	1
St18	-0.0138116580247196	1
Gadd45gip1	0.0371771007751602	1
Mnd1	0.128516005887357	1
Rbm4b	-0.0141608118051354	1
Recql4	0.31569741067118	0.964078885356795
Mtss1l	-0.0592616129329366	1
Calm4	0.343558391889601	1
Tmem131l	0.036168161878556	1
Nrxn2	-0.471827505994415	1
Exoc6b	-0.249525342670753	1
Clcnka	0	1
Rpap2	0.032250144817895	1
Npbwr1	0.433133869763326	1
Tlr13	0.0638724544496247	1
Asb13	0.0475129912564173	1
Dysf	-0.00371328762500157	1
Tubgcp5	-0.107107085814542	1
Atp7a	-0.610148330566818	0.656376244435276
Atp6v1h	0.0507545199059117	1
Lpcat2b	0.00950898252628923	1
Fam208b	-0.127760709286342	1
Ephx4	-0.00765584944210214	1
Tmem87a	0.00125818702119795	1
Alg3	0.0582699493136535	1
Tcea1	0.073111947022908	1
Ppp1r16a	0.0104504151825192	1
Tpsb2	-0.12873157080939	1
Dnah8	0.0664201878534884	1
Fgb	0	1
Tpbpa	0	1
Foxh1	-0.281953582230661	1
Mrpl15	0.187790602438744	1
Pla2g4c	0.20651203790919	1
B3galt2	-0.0034388928971166	1
Olfr1015	NA	NA
Gm28042	0.355831517532641	1
Kcnk10	0.304521154005887	1
Ston1	-0.358473013686079	1
Engase	0.205680093575418	1
Fgg	0	1
Cdk10	-0.0808309069200821	1
Klf9	-0.184835915174139	1
Ppargc1b	-0.0812330593162899	1
Best4-ps	-0.00515185617773727	NA
Lgals3bp	0.114417579712824	1
Rbm46	-0.189501036824922	1
D3Ertd254e	-0.244162790089687	1
Pxk	-0.0243774824606439	1
Cfhr2	0.0961412327373808	1
Map9	-0.624748064988695	1
Mapkbp1	-0.186103773855448	1
Ccp110	0.0449230481959292	1
Zdhhc15	0.0022023797262669	1
Usp36	-0.05772010005976	1
Gucy1a1	0.162386146947247	1
Chmp2a	0.0385507505552632	1
Gde1	-0.0409168530212269	1
Parl	0.423416543550919	1
Rbm34	0.0446467778134414	1
Vhl	0.185475699228451	1
Ndufb7	0.0877300348140809	1
Brk1	0.125447023509428	0.968827733550204
Mga	-0.0588348316728382	1
Zswim5	0.181778159113262	1
Trim36	0.0347467960271039	1
Aspm	0.0920245442020277	1
Ppp3r1	0.00949183557463848	1
Tnks1bp1	-0.0684560737212144	1
Jcad	-0.132218876072217	1
Zfp446	0.0599722922640528	1
Fancd2os	-0.320373485852557	1
Zbtb41	-0.248538962277476	0.851458098040313
Slc16a2	-0.375876022235061	1
Cdkl4	0.417679033224851	1
Rnf225	-0.159851446980921	1
Rfc3	0.118987652545279	1
Zfp944	0.109534801831134	1
Gria2	0.403045666580181	1
Coil	-0.259499817525287	1
Tesk2	-0.18664473855104	1
Dnah17	0.0200531155238716	1
Ttc37	0.0327403693795057	1
Kcnk1	-0.0198012782449449	1
Neu4	0	NA
Pqlc1	0.105224408118372	1
Scaper	-0.0688412193126317	1
Rxfp1	-0.449105255659921	1
Pds5b	0.156818147306127	1
Cpsf1	0.041689472576004	1
Fancd2	0.250516849207156	1
Cct2	0.0225988101829866	1
Cd226	-0.0176613333743283	1
Ccdc182	NA	NA
Rpap1	0.0968693398051494	1
Ccdc17	-0.30081884378303	1
Fgd5	-0.283257277859755	1
Prss29	0.0095135224860428	1
Galnt17	0.131981978600862	1
Lyl1	0.18535998933889	1
Gpbp1l1	-0.00387984293037719	1
Phka1	-0.238750633725987	1
Myrfl	0.216856670299184	1
Ypel4	0.135062399520274	1
4930590J08Rik	-0.0598384820319484	1
Poglut1	-0.0244227457544572	1
Farp2	-0.01360477199208	1
Zfp551	-9.92091470792747e-05	1
Zdhhc5	0.0215536056168768	1
Ccdc174	0.0733180878235264	1
Nlrp4b	0	NA
Hdlbp	-0.0893303676683678	1
Fstl5	-0.0822287528389781	1
Ctnnd1	-0.14949322272562	1
Tldc1	0.126046999940857	1
Ano7	-0.231328682115801	1
Ccs	0.100637795437523	1
Golim4	0.0166572236867664	1
Kctd7	0.0667095551362289	1
Tmed8	-0.0796963635700383	1
Atp2c2	0.195982049526464	1
Scn11a	0.124744845159059	1
Vav1	0.151850736106643	1
Ptgdr2	-0.524323469737168	1
Tpst1	-0.0907436504262002	1
Srsf2	0.0737060180207199	1
Mks1	-0.212092948292225	1
Nlrp4d	NA	NA
Pomt2	-0.263622289929808	0.964078885356795
Tspan8	0.052592537910972	1
Sik3	0.0524654277019693	1
Serpini2	0	NA
Tmem63c	-0.46174976184739	1
Zbbx	NA	NA
Exoc3	0.154079190913126	1
Ino80	0.0232737816712518	1
Tspoap1	0.208953228253866	1
Cipc	-0.0576509471937896	1
Lrrc58	-0.072592827572954	1
2310007B03Rik	0	NA
Ogt	-0.106689037850712	1
Scx	-0.5471543162839	1
Zfc3h1	0.074795635473712	1
Emid1	0.115918191077174	1
Ccnd3	0.152161842942289	1
Irf2bpl	-0.16625027745489	1
Faah	-0.0407241660034566	1
Zbed5	-1.61205106834994	0.283065493626833
Rhbdd3	0.335175029003464	1
Rnf43	0.0648541065568092	1
6430628N08Rik	0	NA
Nsf	0.140747537433587	1
Hsdl1	0.242027792449997	1
Chmp7	0.0274953797841855	1
Lsm3	0.16614504274853	1
R3hcc1	-0.0833230803303522	1
Gas2l1	-0.0298925174791396	1
Chchd4	0.141895409721442	1
Loxl2	-0.342739546417332	1
Polq	0.162254835100266	1
Rasl10a	0.977457240873732	0.65901827961947
Efcab14	0.105971000613051	1
Mrps17	0.0218064973541713	1
Ankmy1	-0.000521749454967829	1
Vps18	-0.0949258185417134	1
Atm	0.336937575611582	1
Sept14	0	NA
Gpc1	-0.267252714220693	0.964078885356795
Slc38a8	0.0559644815434087	1
Rhov	-0.334832972439683	1
Foxj1	0.391002617251284	1
Usp54	0.191226092160344	1
Gm884	0	NA
Golgb1	-0.0909520616136824	1
Hdac11	-0.239426453945105	1
Plekhm1	0.0469217905390103	1
Slc25a37	0.156669857548507	1
Senp6	-0.0646793481522346	1
Agpat1	-0.0214541808121598	1
Arhgap27	0.0594451926039803	1
Flvcr2	-0.0687143148197825	1
Exosc4	0.025741408878367	1
Ints14	0.104100561725184	1
Zdhhc14	0.265971387135422	0.964078885356795
Batf	0.130923840981838	1
Setd5	-0.0438438860891537	1
Jdp2	0.0342737628514818	1
Thoc5	0.184588722879114	0.964078885356795
Igsf9b	-0.276326095428116	1
Dnajc17	0.0301501174062832	1
Evpl	0.142634962362049	1
Nipsnap1	0.132126492814253	1
Nek9	-0.0694965800949188	1
Traf3ip1	-0.0987691149485025	1
Fhod3	-0.128349336918608	1
Med13	-0.0432672165984477	1
Fam53c	0.12964625477768	1
Ccdc15	0.0886320753342907	1
Sdr42e1	0.185243541347662	1
Tmem132d	-0.57134573037286	1
Kif4	0.10731758669942	1
Iqsec1	0.169667530995607	0.964078885356795
Trim59	0.349396754681278	0.878884932291084
Slc26a2	-0.204976696099334	1
Exosc1	0.0568973566835082	1
Tmem132c	0.628371627782769	1
Kctd9	-0.0830604543154176	1
Brip1	0.172345440323063	1
Plcg2	0.154123645301185	1
Zbed4	0.150155636322302	1
Fam151b	0.123205304061983	1
Ina	-0.0775507753377634	1
Gm5689	NA	NA
Wbp2	0.0691709338750173	1
Cbl	0.250947922964484	1
Ube2f	0.0814074020699206	1
Gtf2h5	0.0111212770758194	1
Smc4	0.100275039733269	1
Ramp1	0.18473773689802	1
Mtmr3	0.0152203656997208	1
Skint2	0	NA
Cpne2	0.242423925512491	1
Csta1	0.789038466298271	1
Tkfc	0.0693533490957537	1
Tulp4	-0.210974819931905	1
Wdr5b	-0.009290332526629	1
AI661453	-0.30064581470585	1
Barhl2	0.0575170088564548	1
Ssu2	0.200946543308441	1
Cmip	0.161153955509305	1
Fbxo15	-0.179568687840799	1
Lif	-0.130950576048159	1
Spata6	-0.0481741101396902	1
Kcnh5	0.106141958354892	1
Pja1	-0.0265186584599806	1
Tbc1d10a	0.00788672039600004	1
Neurl1b	0.175359793167791	1
Pkd1l2	0.103275256482622	1
Parp14	0.0177064775863941	1
Gcsh	-0.193105329353291	1
Myo15b	0.637808426016951	1
Zfp707	0.190488845986947	1
Zxdc	-0.116720570124425	1
Cops8	0.0281270979717314	1
Tmem30b	-0.0456412744021825	1
Gm9761	-0.0958430021564501	1
Gbp8	0.308172619682825	1
Trmt5	0.0986459255446526	1
Cyb561a3	0.213955328068723	1
Dhrs11	0.170797611686151	1
Gulo	0	1
Slc24a1	-0.413766363429769	1
Polr3b	-0.0511199259391793	1
Uroc1	0	1
Eda2r	-0.378080925903551	1
Ifit1	1.07650754712388e-05	1
Six4	0.0448097857547791	1
Pkd2	-0.366079627411071	0.964078885356795
Scara3	-0.0874170598647804	1
Dynlrb2	-0.151161810855537	1
Caskin2	-0.122788199527223	1
Rasd2	-0.15021795375497	1
Sec22a	-0.248823064858678	1
Diaph2	-0.136554973229603	1
Ly6g5c	0	NA
Snx2	-0.0360659989897005	1
Uaca	-0.139532915455655	1
Gbx2	0.134839640285419	1
Kdelc2	-0.194695171787725	1
Edil3	-0.648721370811049	0.0992404295137343
4930556J24Rik	-0.809664931587706	1
Pcnx4	-0.0586456879169626	1
Mad2l1bp	0.0277358015106757	1
Hmgxb4	0.227331578847233	1
Gjc1	-0.153835782538188	1
Zfp395	-0.0562199568280598	1
Ice1	-0.227709775579341	1
Hsd17b13	0.12103556972449	1
Fbxo16	-0.403721552652154	1
Scn10a	-0.012545676741648	NA
Zfp418	0.0608151894706829	1
Morc2a	-0.0766745874181499	1
Rsrc1	-0.101964564086998	1
Hdx	-0.133877775374399	1
Zswim2	-0.00594789579460958	1
Tex16	0	NA
Zfyve9	-0.11191662303502	1
Washc4	-0.0774327484787829	1
Ccpg1	-0.0307768011574957	1
Atp5h	-0.0584705703816382	1
Inpp5j	-0.23440999358805	1
Ptpn13	-0.133077587012898	1
Daam1	0.0210091349717024	1
Tent4a	0.033516869647626	1
Pla2g3	0.204809640276058	1
Olfr1347	NA	NA
Exph5	-0.355652406910472	1
Hid1	-0.0014416626732834	1
Slc41a2	-0.321928492320751	1
Myo5a	-0.141647842943044	1
Ppp1r18	0.0617545352723309	1
2700049A03Rik	-0.118699134753895	1
Mon2	-0.122401959093506	1
Pof1b	0.99005483094119	0.964078885356795
Tut4	0.0641780691277179	1
Chst11	-0.0655346514995934	1
Ppm1h	0.0475904075681112	1
Pik3ip1	0.0801801316327919	1
Ssh3	0.0505244582426721	1
Mtrr	-0.0119631016330951	1
Tmem5	-0.0886317379154027	1
Gpatch8	0.0131445159792333	1
Prss55	-0.253426570808475	1
Ly6d	0.175835307787951	1
Zyg11b	-0.209676123064497	0.968827733550204
Setmar	-0.164470166969777	1
Tiparp	-0.108735404552403	1
Cd300ld	-0.0556914381305807	1
Zyg11a	0.354996318198262	1
Ankrd12	0.131494181680156	1
Lrrn1	-0.603760303663323	0.744547661645031
Cd300a	-0.0720056872740455	1
