gene_name	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_log2FoldChange	Injured_MRL_MpJ_1_day_post_injuryvsUninjured_MRL_MpJ_1_day_post_injury_padj
Bid	-0.0261826216337908	1
Ralb	0.223158602335437	0.172249526277865
Ppp1cc	-0.131977761512401	0.897148807645909
Dnajb11	0.183484697303573	0.14164073359931
Tbccd1	-0.10984010241917	0.991444793178164
Clec11a	0.164413810724895	0.964821284547344
Zfp324	0.059816929317804	1
Gab2	0.0233594502749153	1
Coro1c	0.329369797005044	0.187758136836645
Tax1bp1	0.00188828027359833	1
Psg17	-0.161821131715747	1
Psg19	0.254822756810163	1
Ctse	-0.133083798881769	1
Ndrg2	-0.104101957372885	1
Mettl17	-0.112126005266882	1
Arhgef40	0.207504974012245	0.844863690836316
Pnpla6	-0.246202200216555	0.686793291763182
Mcoln1	-0.0483982567750962	1
Arhgef18	0.0945474707575832	0.946570072954639
Pkn2	0.0277718365301938	1
Cd33	-0.0095406099527518	1
Etfb	-0.240163879316593	0.424501897415624
Nkg7	-0.1023348799127	1
Stxbp2	-0.0552468339688824	1
Pcp2	0.148135079223049	1
Sgce	-0.0426074331663616	1
Chn2	0.00860360065885458	1
Wwox	0.168719279213686	0.827128055836321
Slbp	-0.00806358022428509	1
Tyr	-0.507026437104657	0.950030725569745
Ghrhr	0.481705040726135	1
Aqp1	-0.0474705096884542	1
Arid3b	0.146456141872871	1
Cnn2	-0.046056752720073	1
Polr2e	0.054638160116533	1
Abca13	0.00971385321082614	1
Myo9b	0.210830969626221	0.346879221310799
Hdac9	-0.336671260135301	0.229394268224774
Ly9	-0.085351109786128	1
Cd244a	-0.147703924520508	1
Adgre1	0.320417698086099	0.686747741668548
Mtfp1	-0.509227117693789	0.172509374574737
Rab23	0.34958450309592	0.706787764463549
Rab11a	0.128323533820759	0.648586030900496
Eif2b2	0.14317875525377	1
Dlst	-0.149340216006203	0.481629676666863
Pgf	-0.209567102152501	0.912255508101876
Ulk2	-0.134087515927827	0.805688837282052
Ccl24	-0.961011618841603	0.180872557173662
Dgkq	-0.264459188587473	0.728695301268175
Tmed11	NA	NA
Grap	0.0820433636096776	1
Pou1f1	-0.276668959309872	1
Chmp2b	0.0279909005812144	1
Plod3	0.313452329145192	0.383327862954824
Ap1s1	0.2458657486738	0.467046320567303
Mapk13	-0.037413409726157	1
Srpk1	0.0601146992184513	1
Pax3	0.564996856853589	0.793950092961183
Lbr	-0.120642877548064	0.892100009860348
Crabp2	0.231751660498343	1
Nes	0.201724640046992	0.840226662295371
Bcan	0.632445410519505	0.671268740821451
Hapln2	0.00647085635179468	1
Prcc	-0.0774863849822267	0.882737744875984
Rrnad1	-0.0375769015348786	1
Hdgf	-0.154766014078647	0.133664828606707
Slc25a18	0.149385845377103	1
Thop1	-0.0959815983087237	1
Apba3	0.0836117417477228	1
Matk	0.0771020694596117	1
Pias4	0.128156935844112	0.994977469367485
Map2k1	-0.106427218454049	0.61686863191517
Sgta	-0.140597732213268	0.657351913467213
Nmrk2	-0.0797700929305133	1
Tmem242	-0.0597740517822214	1
Dtx2	0.186581032674512	0.837791637742412
Zp3	-0.00966744202039413	NA
Hspb1	1.3196997759872	0.000125308028310298
Rasa4	0.238353417242517	0.522857628024945
Syt5	-0.212098617470727	1
Hnrnpa2b1	0.0210955740500816	1
Fxyd4	-0.613634041354072	0.872825536133423
Ccdc130	-0.0401072053708163	1
Mri1	-0.24355362832307	0.954405179064375
Prkacb	0.0308365174883469	1
Sgsh	0.106280575252787	1
Chd5	0.0490828459914547	1
Cstb	0.509381435574734	0.00273853040709682
Sh2b2	-0.109615229904573	1
Pex5	-0.0417782511780724	1
Jkamp	-0.0991680418610412	0.963255941870728
Cd44	0.208255028845603	0.302224004155681
Slc1a2	0.415951378930288	0.964723817219677
Eif2ak4	0.155285614395442	0.912255508101876
Wdr1	-0.0079280813051083	1
Slc2a9	0.162936227018546	1
Wisp1	0.244443964115652	0.585849262763556
Ndrg1	-0.0857456608448802	0.910917948469842
4930550C14Rik	-0.177481734580718	1
Man2b1	0.0570688177702351	1
Klf5	-0.0109425043841257	1
Wdr83	-0.00346183682850291	1
Prdx2	-0.0843882951643621	1
Polr2a	0.0303724987206881	1
Shbg	-0.0273223189199981	1
Senp3	0.0788384313982496	1
Corin	0.288528660523905	1
Plekha8	0.207587671442838	0.842727324193896
G6pc2	-0.00680015792347522	NA
Spc25	-0.0795961562476334	1
Dnah2	-0.354038658206355	1
Ripk4	-0.493961416564399	0.991444793178164
Ufd1	-0.0494742416125826	1
Zfp287	0.102791147408591	1
Prlr	0.265711116888247	1
Letm1	-0.0444964173012594	1
Ubqln1	0.0840777169144502	0.705977841831294
Fgfr4	0.250367582086337	1
Cadm3	0.0100234810806105	1
Fcer1a	-0.370937985975616	0.851944713461823
Txn2	-0.127885510933353	0.869372172919253
Casp14	0	NA
Slc1a6	-0.466099719538643	0.976614307910245
Slc1a3	0.204150141397002	0.895747514040487
Crbn	0.0165160589979801	1
Il5ra	0.170606480272228	1
Msh6	-0.0601877982930655	1
Fbxo11	0.00147951156764232	1
Mlxipl	-0.542201324032268	0.25334481889501
Tbl2	0.0231229485022608	1
Bud23	0.134275953119792	1
Nid1	0.0213677079876281	1
Mcm5	-0.0428724305068199	1
Hmox1	0.015530762251669	1
Mprip	0.0809611616135229	0.942969936973514
Cic	0.167012147795951	0.715329340347427
Pafah1b3	0.222184963925817	0.930299156977101
Il27ra	-0.296439051738001	0.757866142534376
Prkaca	-0.179544697580588	0.593546209724002
Asf1b	-0.116630955756697	0.979416817697278
Myl10	0.0167388392598436	1
Ddx39	-0.0394685759236532	1
Dnajb1	-0.00212532354872649	1
Msh4	0.23102388904585	1
Usp40	0.024158745658978	1
Evx1	-0.0313143073668359	1
Kbtbd4	-0.0132694239263102	1
Celf1	0.02248732977593	1
Ndufs3	-0.275133768916018	0.438043547353782
Por	0.138963828924147	0.697198953267217
Igf1r	0.0194867046635267	1
Insr	-0.104534352134683	0.872930037385
Fcer2a	-0.193341497019778	1
Cyp2a5	0	NA
Atp4a	0.283572415033676	1
Trim28	0.0767844844395625	0.96141715385704
Ube2m	0.0378300926448542	1
Adcy9	0.135280751144668	1
Mef2c	-0.0651233477812336	1
Ctr9	-0.06631865378691	1
Eif4g2	0.213803043253583	0.128791344445841
Mrvi1	-0.0674037981903309	1
Pcyt1a	-0.071954539687437	0.980936294434183
Zfp592	0.187579399843868	0.896595765203901
Psmd4	-0.0170525029836976	1
Tmod4	-0.0259392130392842	1
Insrr	0.131471577549254	1
Cabp5	0.505032804487563	0.985331967979177
Snx6	0.151889120380694	0.843511340414505
Mthfd2	0.129982781320368	0.983918487374779
Kit	0.0655369740320645	1
Tomm40l	-0.215223447057768	0.917708287278697
Nr1i3	-0.0315150059626255	1
Apoa2	-0.0281693322880894	1
Pan2	-0.0508075188804594	1
Cs	-0.279343918852292	0.416954468511706
Ampd3	0.121750679490602	0.903408638035128
Bcas2	-0.0254839923886814	1
Sh2d1a	0.686631200225931	0.81712201739697
Ctcf	-0.021173248163864	1
Pard6a	0.0888582664246392	1
Agrp	0.430592071717084	1
Pvalb	-0.396807705889405	0.508020526293659
Tfap4	0.127443421370338	0.987535982476981
Ranbp1	0.120582607295768	0.795676954240604
Cd247	0.00257146531390798	1
Rfx5	0.146804372590684	0.973215548819386
Psmb4	0.064370648675109	1
Mmp8	-0.129432422651498	0.91185107511339
Slc30a4	0.163557582423352	0.692054380662108
Sqor	-0.100237800928179	0.944028726003828
Bloc1s6	0.0679049982403682	1
Metap1	-0.121975871999101	0.79554965723088
Gpr108	-0.051261431416055	1
Tnfsf14	-0.177988856182454	0.840226662295371
Gata6	0.220871243659445	1
Rsl1d1	-0.024867248920928	1
Cnga2	0.37517081524448	0.987959663059922
Apc	0.020420629313269	1
Reep5	0.00757743639385187	1
Ergic3	0.0528093805285888	1
Uqcc1	-0.130660535406109	1
Spo11	1.16876573236178	0.282793460627841
Ncoa2	0.0265737165743122	1
Prl4a1	NA	NA
Trh	0.00650782342943757	NA
Nr2c2	0.0362646221717062	1
Nr2c1	-0.0328841113702476	1
Smpd4	0.0874545012312768	1
Pex1	-0.336969793042736	0.745483496046237
Otx1	0.0559173569117359	1
Kctd20	-0.0237484215816334	1
Itgae	0.223737688224166	1
Ctns	-0.123588822743449	0.760247767590694
P2rx5	-0.146505060857394	1
Shpk	0.152303460947803	1
Trpv1	-0.229469186937753	1
Ephb3	0.115226269087957	1
Tuft1	0.0184381765178875	1
Rcn1	0.369312761525457	0.314037441867856
Dnase1	-0.276090520359598	1
Trap1	-0.0421944770478172	1
Naa60	-0.114385512134861	0.931311758054797
1700037C18Rik	0.0143597931945338	1
Ankrd13d	0.551987003000057	0.396631872792535
Tyrp1	0.0929413713222624	1
Tpr	0.0622227272297735	1
Pdc	-0.345406676759578	1
Odr4	0.0029051031505911	1
Prg4	0.58951947930281	0.468115239374118
Dhx34	-0.00139341684115687	1
Kptn	0.132862975868175	1
Napa	-0.0272614641674609	1
Sra1	0.0708830676725788	1
Calcoco2	0	NA
Atp5g1	-0.259916909333719	0.802154641301806
Snf8	0.0527594707573953	1
Tbcb	0.133403983316254	0.930019504484646
Inpp5k	0.114638036571772	0.879581059070775
Crkl	0.0329734828705492	1
Upk3bl	0.36155375638391	1
Eps8l1	-0.646924563560071	0.686793291763182
Clint1	0.00477752263954007	1
Prss16	0.074088266630444	1
Cdkal1	-0.087173516114865	1
Rhox6	NA	NA
5430419D17Rik	0.348287676607883	0.953337617144947
Htra1	-0.33564949723293	0.759882470717626
Zbtb17	0.116519922511985	1
Clcnkb	0.0316763225107593	1
Fam131c	-0.174640006234814	1
Fblim1	0.341404791191059	0.355448410000649
Hspb7	0.306339515429515	0.896552343478046
Epor	-0.112083132969583	1
Ccdc159	-0.180661745017881	1
Mob1b	-0.109420887498072	0.943113264819443
Atp6v1b1	-0.0788922684659125	1
Vax1	0	NA
Atp6v1b2	-0.0313812115901481	1
Eps15l1	0.021680357734874	1
Tep1	0.359176077617564	0.278626217144583
Ttc5	0.105289247588643	1
Osgep	-0.149328918826521	0.758304715914398
Aamp	0.0786059225872537	0.946189961273632
Tmbim1	0.33135079316788	0.480578036981236
Arpc2	0.0343157642488359	1
Kmt2b	-0.157853538307116	0.910943365539929
Zbtb32	0.592369852709205	0.683978698930702
Etv2	0	NA
Upk1a	-0.138320975563714	1
Tmem147	-0.0417001010755096	1
Rps9	-0.0895460528986884	1
Tfpt	0.0956141832936328	1
Susd2	-0.0227155559474881	1
Ggt5	0.248128149605827	0.804175881318271
Ggt1	0.290132489623943	1
Crip2	0.142452124408142	1
Crip1	0.252461323460243	0.901028928965166
Cbfa2t3	-0.0809028237363071	1
Fbln1	-0.150496514565875	0.981503257182669
Pgrmc1	0.178148768154062	0.279468850919223
Gcat	0.380103861796695	0.933624976539374
Tek	0.363330296902962	0.00669450947210562
Mpl	-0.078033789951094	1
Elovl1	0.176232901737479	0.586027690814994
Med8	-0.0270952470383259	1
Hyi	-0.0650652446385584	1
Cdc20	0.0153084265337938	1
Adamts4	1.44219791824197	0.000365811431392484
Nectin4	0.461641245937355	0.709134013909366
Pfdn2	-0.0446843255986119	1
Rnf114	-0.174054310990416	0.573666563861832
C330007P06Rik	0.0316691690878292	1
Neurl1a	-0.3818346115097	0.512037651436654
Srm	0.407147115340283	0.078737371722474
Epha2	-0.0669054581320994	1
Rbm14	-0.203933890440668	1
Actn3	-0.560118368219857	0.15510335711118
Zdhhc24	-0.0390616446953095	1
Bbs1	0.177777591305683	0.855157195580276
Slc34a3	0	NA
Ndor1	0.0577830911717346	1
Nsmf	-0.0120708458166247	1
Prl7a1	NA	NA
Prl8a9	NA	NA
Pdk1	-0.196515958756718	0.810589518332599
Ptbp1	0.0130383920502447	1
Mvd	0.00552090113553197	1
Cyba	-0.0611460018348774	1
Itih3	1.30276242280185	0.25553943394335
Tmem110	0.237424150936523	0.449358709359443
Sfmbt1	0.01464209133072	1
Itih1	0	NA
Ihh	0.320134643906924	0.966529889635386
Prkag3	-0.788596915168477	0.0307910102797164
Cryba2	0.384791993767302	1
Atp7b	-0.0836660568039431	1
Defb2	NA	NA
Slc4a1	0.0825078669845535	1
Rundc3a	-0.275841432567737	1
Slc4a3	0.413345642160432	0.662027283472471
Cdt1	-0.0710062658121894	1
Runx1t1	-0.184672024620778	1
Snai3	-0.982251110585524	0.226011352380616
Aprt	0.137859003753841	0.938998883533089
Gtf2h1	0.019294983533631	1
Hfe	-0.180070709847694	0.938740665590134
Slc5a6	0.221783392111131	1
Tcf23	-0.0234127981120919	1
Nphs1	-0.355703588325114	0.992347911375207
Aplp1	0.221810684528475	1
Qrich1	0.0826640268269047	0.930299156977101
P4htm	0.124839173255327	1
Usp19	-0.232307557893413	0.407077430300369
Pola1	0.0112791579015063	1
Cdc42	0.0268551469666398	1
Pknox1	-0.00752076629792573	1
D130043K22Rik	-0.883279308700394	0.36583627231163
Gmnn	0.0633395717617933	1
Acot13	-0.357195235520936	0.301058784019504
Zfp184	0.424429515933622	0.920458605242263
Cyp27b1	0.403840422264746	1
Cdk4	0.0190764288042505	1
B4galnt1	0.0877809474437442	1
Mettl1	0.146770912250585	0.939498625525721
Tspan31	0.068725588974149	1
Kif5b	0.0317947784811755	1
Saal1	0.0572581230361098	1
Tph2	0	1
Krt23	-0.00815642983305336	NA
Cnp	-0.196064707645233	0.760308580200398
Ttc25	-0.398673804401218	0.692234177035134
Sulf2	0.112527996354665	1
Sod2	-0.209712771353489	0.683614061738942
Tmco6	-0.0384041258958627	1
Stambp	0.177269241460928	0.750590458341507
Ezh1	0.0713253245430294	1
Hap1	0.0854710407070618	1
P3h4	0.177855098495702	1
Ctnnb1	0.0352150433634122	1
Eif1b	-0.0909174281452167	0.960664408525813
Klk4	0.100196092294068	1
Chrd	0.32769130345347	0.78297036671353
Psmd2	0.155999358116839	0.638791709357703
Syngr3	-0.256273443898266	1
Vars	0.0301976094775609	1
Vwa7	0.160989938605929	1
Hspa1l	-0.590387474328314	0.128703720390546
Slc44a4	0.556691955157141	0.897913946028268
Msh5	-0.0765024715790268	1
Abhd16a	-0.288721517040368	0.297008310188493
Neu1	-0.0749025997984964	1
Ddah2	-0.093457840208762	1
Clic1	0.160982375064715	0.601380961407292
Lsm2	0.0820507952945315	1
Pole	-0.0505671851037458	1
Atp1a2	-0.0865881533296461	1
Atp1a4	-0.211271262029449	1
Casq1	-0.512586412376835	0.282445174297471
Stx1a	-0.195908243560663	1
Ceacam9	0	NA
Zfp775	-0.0259105466610251	1
Scube2	-0.133615620456983	1
Mrpl49	-0.145401805615201	0.532450373458728
Dennd2c	-0.0848008452524226	1
Mark3	0.0376583058427246	1
Gatad1	-0.145545022411115	0.334623111365627
Pcdha11	0.124659351327472	7.68279735732528e-06
2310003L06Rik	0	NA
M6pr	0.0466187124520783	1
Lrrc8a	-0.0357306133446997	1
Mc5r	0.259926330276017	1
Ppp2r1a	0.112930576150121	0.795900689453417
Fance	-0.211905379029341	0.975014276637107
Tinf2	0.0369386276890519	1
Tssk4	0.369532286187945	0.963029993403938
Hapln4	0.854339485823656	0.500793960973034
Dus3l	0.0958188332726514	0.978910657490088
Gtpbp3	0.151490145676547	0.971548110174239
Tgfbr1	0.242773237832609	0.0383387437983066
Homer1	-0.431646458676053	0.246322464590132
Rad51c	-0.13572405919325	0.961165498649954
Gabrb2	-0.496671335944313	0.951790608637203
Cav1	0.00617531213177763	1
Arpp19	0.0691591658701459	1
Bcl2l1	-0.212176554408001	0.691690038120783
Khsrp	-0.0399369254533619	1
Dio2	0.339644913293753	0.440285222587664
Ccdc124	-0.000790315169986207	1
Cct4	0.0178247199908871	1
0610009B22Rik	-0.180588533068164	0.685470251626935
Cpt1c	0.129067854238208	1
Twist2	-0.777311274818312	0.596480536451636
Zfp655	0.0683208577134473	1
Rhoa	0.0629205281631651	0.682517513683061
Zmiz1	0.177351512152501	0.627431038261441
Ankrd26	0.101023489517194	1
Aldh16a1	-0.036953762277129	1
Hnrnpa0	0.117877167122878	0.709009030548897
Prrg2	0.276342475226865	0.74898218271966
Hnrnph1	0.0298446919298574	1
Ift43	0.272905199842869	0.629838622924599
Id3	0.14685471057514	0.976416866776347
Tcap	-0.315078821178068	0.824730128154547
Arid1a	0.0274966504931967	1
Crlf1	0.998424767603425	0.338924328466557
Ctsd	0.127717886698142	0.696356623541741
Rplp1	0.15955544429516	0.951308785415771
Cabs1	NA	NA
Hmgcll1	0.244009099916881	0.967559489957503
Ttc9b	0.189487371298758	1
Phox2a	-0.0395580983777536	1
Abhd8	-0.254298089062696	0.738287696333398
Ift22	-0.037250777755723	1
Fzd3	0.272396213510353	1
1700008O03Rik	0.108729271711654	1
Mid1ip1	0.306044595581233	0.172509374574737
Ap2s1	0.0367686865383657	1
Fgfrl1	-0.079261712165624	1
4930432K21Rik	-0.389097957640563	0.968677236720914
Fhl2	0.145786327425362	1
Emc10	0.136129685912808	0.970457865598558
Clstn3	-0.0728714332977169	1
Fbxw9	0.213833628259879	0.964231601018436
Spib	0.00412452859971619	1
Fnbp4	-0.0490544290038004	1
Cers4	0.0954928361965106	1
Scrn3	-0.273518084206544	0.469121977719059
Phax	0.0485807150145174	1
Tle1	-0.151880051460553	0.995721104760073
1700109H08Rik	-0.0937802285315686	1
Relt	-0.250750376537628	0.676155084028986
Snrpb2	-0.0604842636984015	1
Ubc	0.132075183285096	0.902313625909991
Prpf31	0.0302530443197218	1
Sertad1	0.0940820785002325	1
Carhsp1	-0.0654723550152538	1
Elk3	0.517134047393452	0.0605525916702965
Herpud2	0.142595766429986	0.414666682499702
Rdh13	-0.274710001371533	0.58561229132761
Adam21	0.288091773321778	1
Nutf2	0.369418011398257	0.523228691740199
Fut1	-0.0711602397326147	1
Arpc5	0.0149558546149441	1
Rnf151	0.478298643814233	0.987234102199123
Elavl2	-0.0308671918546825	1
Pou2f2	0.0232687653789744	1
Mgst1	-0.122910914529	0.877922708268632
Nfib	-0.0448225018851911	1
Htr3b	0.0390769225942719	1
Rab25	-0.259195814386656	1
Ubqln4	-0.0618958309885653	1
Rbfox1	-0.219739998039283	0.931311758054797
Rps18	0.0459732854988473	1
Rpl10	0.0641724001581462	1
Rps15a	0.0975298946871244	0.903408638035128
Ncaph2	-0.0234725439420619	1
Hipk1	0.021603681605617	1
Gprc5b	0.544898749694789	0.32103068664807
Man1a2	0.235361489765675	0.464019601136954
Ceacam5	NA	NA
Tppp2	0.41064317708769	1
Acyp1	-0.281997171991768	0.407406119690661
Cldn13	-0.26160010291698	0.810589518332599
Cd163	0.162802787469609	0.897913946028268
Hdac5	-0.103619441959794	1
Rala	0.132095964644303	0.895747514040487
Clec3a	-0.547918329802773	0.301058784019504
Vdac3	-0.235082063980972	0.574594601686677
Slc1a7	-0.699923196044125	0.420656622741499
Vps72	0.0124316063476274	1
Gabpa	-0.067949854311781	1
Bmp7	0.477362022480051	0.376671522188486
Dynll1	0.0343533223817012	1
Pdcl	0.186926580555793	0.694284036102743
Tmem184b	0.0887260640861374	1
Gm5965	NA	NA
Rsph14	0.0352661713863059	1
Nf2	-0.236114819103752	0.417102036586622
Cabp7	-0.0405511307674172	1
Zmat5	-0.240907911126349	0.780253868619275
Ewsr1	0.0409626495482043	1
Ap1b1	0.0503054751171141	1
Derl3	-0.142307473942748	1
Gstt4	-0.246652507209903	1
Tbx1	0.0100882185007267	1
Gnat2	-0.0571643528909176	1
Bcl2l13	-0.148916941479461	0.861364955681063
2610028H24Rik	-0.32955104813858	1
Spatc1l	0.0606190393676206	1
Dqx1	0.0215011093136817	1
Ccl8	1.8155254889379	0.00316861257877489
Lnpk	-0.0412685933281134	1
Prr29	-0.475865809119128	0.793950092961183
Mymk	0.0644252653328215	1
Fam163b	0.0314252650046714	1
Trpm5	-0.631362454267676	0.840460725559293
Ascl2	0.35394720716265	1
Rarres2	0.17848426464246	0.82741767080591
Pttg1ip	-0.0598593446124138	1
Trpm2	0.156893416831242	0.987535982476981
Ube2g2	-0.010657909145662	1
Mpo	-0.0876514841626466	1
Lpo	0.260372266548351	1
Met	0.0565166266245266	1
Slc16a12	0.686885823104362	0.193291328433438
Syn2	-0.482802458547444	0.890742138574395
Elk1	0.10353302501957	1
Nav1	0.245482900206931	0.421321702713721
Tnpo1	0.192379573979987	0.116314758460994
Myod1	0.565015296021895	0.275842144539268
Otog	0.0931418739586817	1
Rnmt	-0.101246675478034	0.836301962301478
Kcnq1	0.251279942754017	1
Srp14	-0.0552323799846329	0.990643834992975
6330409D20Rik	0.0589823226208399	1
Cdk9	-0.0160667860254634	1
Tor2a	0.115383385037006	1
Fpgs	0.0270869630813385	1
Mkl2	0.196780394916916	0.696501389237841
Cbx5	-0.0334873674527854	1
Odam	0	NA
Apobec3	0.0357139237746975	1
St6galnac1	0.32416543312084	1
Taf7l	0.0173516055849763	1
Sardh	-0.0478444275939026	1
Vav2	0.301193419845954	0.872930037385
Tex15	-0.182552977693374	0.844064184996561
Ppp2cb	0.00637345753846219	1
G0s2	-0.0309500403157661	1
Dmap1	0.105578873233172	1
Pla2g12b	0.435038921361109	0.903175110495537
Mcu	0.16887711390812	0.32103068664807
Oit3	0.162625592573699	1
Tex11	0.161910252693664	1
Bcr	-0.0761988109367755	1
Fxyd5	0.315942944851594	0.123673730005158
Kcnd1	-0.098603705954934	1
Tfcp2	-0.133051351966398	0.842146653349421
Pou6f2	0.0430727162399835	1
Pou6f1	0.0946565245186154	1
Ubp1	-0.0365805274802255	1
Nuak2	0.0206752674719598	1
Ick	0.0700115878470194	1
Sdhb	-0.283161868295567	0.500878211064322
Cox4i2	-0.186989607357854	1
Snap47	0.00134578248735628	1
Wnt3a	0.141445431305384	1
Kdsr	0.108625615159058	1
Vps4b	0.0960110744298992	0.985331967979177
Rps25	0.0867997946496275	1
Nxf2	0.204000172232318	1
Taz	-0.0928942898473053	0.976190155903945
Kif19a	0.136931134976729	1
Aldh3a2	-0.0693188622135596	1
Zmynd10	0.599377923753983	0.840977743394464
Tmem115	-0.0521667685239719	1
Hyal2	0.292264614903375	0.519150046346809
Ifrd2	-0.111989777914552	1
Hyal1	-0.240004572102661	0.78297036671353
Tusc2	-0.0761260077002835	1
Nprl2	-0.227500272880143	0.770587597116054
Slc38a3	-0.402340091988146	0.36203368423922
Cacna2d2	-0.406261202167987	0.964231601018436
Rassf1	0.324287322815949	0.0897060500892731
Epn3	0.334701653633134	1
Rnf112	0.205133422077632	1
Slc3a2	0.221546477034868	0.679610737170324
Nxf1	0.0011832946784763	1
Stx5a	-0.0159160524317887	1
Slc47a1	-0.760660825126355	0.12618728352759
Pifo	-0.330192484239461	1
Tnfrsf13b	0.0595174397921477	1
Spire2	0.196493887319077	1
Prox1	-0.0257704412750905	1
Raver1	0.176404848555904	0.601917075352378
2610507B11Rik	-0.265530019433601	0.168887732184997
AI597479	-0.0755202314622116	0.973928791014859
Tmem86a	0.0686574622752927	1
Optc	-0.160459792756686	1
Tex14	-0.14096441074534	1
Ifi35	0.0630295333567326	1
Rdm1	-0.294492582024004	0.575099227821544
Nedd8	0.0224515575894424	1
Gosr1	0.217162455604078	0.844218154892212
Mrpl52	0.24824411217353	0.5943566399033
Spaca7	0	NA
Kansl3	0.0830020065598516	0.840226662295371
Eya4	0.129033805873642	1
Ebf3	-0.0647607668746522	1
Myt1	0.0670870629041669	1
Faf1	-0.156206689836045	0.696473685806663
Gm266	-0.224027248476949	1
Tsacc	0.188606950895321	1
Mettl16	0.0581517713944848	1
Dazl	0.108694529505248	1
Apol7a	-0.326902798787533	1
Pigyl	0.0274267662899558	1
Rbm25	0.133119526199067	0.407406119690661
Psen2	-0.0179843799798687	1
Acaa1b	0.20699554641209	1
Plcd1	0.00605136182335783	1
Fads1	0.0543758596767806	1
Lmbr1	-0.277290912576645	0.681071791814068
Tnfrsf22	0.144997858080327	1
Cars	0.00120307588078163	1
Phlda2	0.180946068885601	1
Asz1	NA	NA
Wnt2	1.67319152862923	0.0690841004493092
Gabra1	0.49701217590352	0.951195970449009
Grid2ip	-0.21685273916297	1
Kdelr3	0.630455060561179	0.116039614271716
Cfap97d1	0	NA
Apip	0.154520602101047	1
Pdhx	-0.158087993219359	0.93656415720828
Vac14	0.104799829957621	0.79379889581485
Mcoln2	-0.00742744898614455	1
Slc5a1	-0.000822666488975437	NA
Akt1s1	-0.000349460533144053	1
Tbrg1	0.220718937515821	0.361561485671867
Panx3	0.472393336255972	0.424501897415624
Adssl1	-0.432526863790042	0.388791336704919
Cfap161	-0.0659237143271445	1
Brf1	-0.0109818266041086	1
Vipr2	0.0964758151451336	1
Odc1	-0.162296895288567	0.691690038120783
Thg1l	-0.109267728641126	1
Adam19	0.0974287696251198	1
Pabpc4	-0.197078336177667	0.405647423028553
